Time,temperature
13:0:35,23.92
13:0:36,24.41
13:0:37,23.92
13:0:38,25.39
13:0:39,24.41
13:0:40,24.41
13:0:41,25.39
13:0:42,23.92
13:0:43,25.39
13:0:44,23.92
13:0:45,23.43
13:0:46,23.92
13:0:47,23.92
13:0:49,24.90
13:0:50,23.92
13:0:51,24.90
13:0:52,24.41
13:0:53,23.43
13:0:54,24.90
13:0:55,23.43
13:0:56,23.43
13:0:57,23.92
13:0:58,23.43
13:0:59,23.92
13:1:0,23.92
13:1:1,24.90
13:1:2,24.41
13:1:3,24.41
13:1:4,24.41
13:1:5,23.43
13:1:6,23.92
13:1:7,23.92
13:1:8,23.43
13:1:9,23.92
13:1:10,23.92
13:1:11,25.39
13:1:12,23.92
13:1:13,24.90
13:1:14,23.92
13:1:15,24.90
13:1:16,23.92
13:1:17,23.92
13:1:18,25.39
13:1:19,23.92
13:1:20,23.43
13:1:21,23.92
13:1:22,23.92
13:1:23,24.90
13:1:24,23.43
13:1:25,24.41
13:1:26,23.92
13:1:27,23.92
13:1:28,23.92
13:1:29,23.92
13:1:30,23.92
13:1:31,24.41
13:1:32,23.43
13:1:33,24.41
13:1:34,23.92
13:1:35,24.41
13:1:36,23.92
13:1:37,23.43
13:1:38,24.90
13:1:39,23.92
13:1:40,24.41
13:1:41,23.92
13:1:42,24.41
13:1:43,24.41
13:1:44,23.92
