CPUID:,0x200F31
Processor:,Mobile AMD Turion X2 RM-74 (Griffin)
Platform:,Socket S1g2 (638 pin)
Revision:,LG-B1
Lithography:,65nm

Session start:,12:29:35 - July 16 - 2011

Time,CPU 0 Temp. (°),,CPU 0,Low temp. (°),High temp. (°),Core load (%),CPU speed (MHz),
14:11:10,56,,,53,94,0,549.99,
14:11:11,56,,,53,94,0,549.99,
14:11:12,56,,,53,94,0,549.99,
14:11:13,57,,,53,94,11,549.99,
14:11:14,57,,,53,94,0,549.99,
14:11:15,57,,,53,94,9,549.99,
14:11:16,57,,,53,94,0,549.99,
14:11:17,57,,,53,94,0,549.99,
14:11:18,57,,,53,94,2,549.99,
14:11:19,57,,,53,94,0,549.99,
14:11:20,57,,,53,94,2,549.99,
14:11:21,57,,,53,94,15,549.99,
14:11:22,56,,,53,94,0,549.99,
14:11:23,57,,,53,94,8,549.99,
14:11:24,56,,,53,94,0,549.99,
14:11:25,57,,,53,94,11,549.99,
14:11:26,57,,,53,94,2,549.99,
14:11:27,57,,,53,94,0,549.99,
14:11:28,57,,,53,94,0,549.99,
14:11:29,57,,,53,94,2,549.99,
14:11:30,57,,,53,94,3,549.99,
14:11:31,57,,,53,94,0,549.99,
14:11:32,56,,,53,94,0,549.99,
14:11:33,57,,,53,94,12,549.99,
14:11:34,57,,,53,94,0,549.99,
14:11:35,57,,,53,94,9,549.99,
14:11:36,57,,,53,94,2,549.99,
14:11:37,57,,,53,94,0,549.99,
14:11:38,57,,,53,94,0,549.99,
14:11:39,57,,,53,94,0,549.99,
14:11:40,57,,,53,94,3,549.99,
14:11:42,56,,,53,94,0,549.99,
14:11:43,56,,,53,94,2,549.99,
14:11:44,57,,,53,94,8,549.99,
14:11:45,57,,,53,94,2,549.99,
14:11:46,57,,,53,94,0,549.99,
14:11:47,57,,,53,94,9,549.99,
14:11:48,56,,,53,94,0,549.99,
14:11:49,56,,,53,94,0,549.99,
14:11:50,56,,,53,94,0,549.99,
14:11:51,56,,,53,94,0,549.99,
14:11:52,57,,,53,94,0,549.99,
14:11:53,57,,,53,94,0,549.99,
14:11:54,57,,,53,94,6,549.99,
14:11:55,57,,,53,94,0,549.99,
14:11:56,57,,,53,94,0,549.99,
14:11:57,57,,,53,94,8,549.99,
14:11:58,57,,,53,94,0,549.99,
14:11:59,57,,,53,94,0,549.99,
14:12:00,57,,,53,94,0,549.99,
14:12:01,57,,,53,94,0,549.99,
14:12:02,57,,,53,94,0,549.99,
14:12:03,57,,,53,94,0,549.99,
14:12:04,57,,,53,94,3,549.99,
14:12:05,57,,,53,94,0,549.99,
14:12:06,57,,,53,94,0,549.99,
14:12:07,57,,,53,94,9,549.99,
14:12:08,57,,,53,94,0,549.99,
14:12:09,57,,,53,94,0,549.99,
14:12:10,57,,,53,94,0,549.99,
14:12:11,57,,,53,94,0,549.99,
14:12:12,57,,,53,94,0,549.99,
14:12:13,57,,,53,94,6,549.99,
14:12:14,57,,,53,94,0,549.99,
14:12:15,57,,,53,94,2,549.99,
14:12:16,57,,,53,94,0,549.99,
14:12:17,57,,,53,94,9,549.99,
14:12:18,57,,,53,94,0,549.99,
14:12:19,56,,,53,94,0,549.99,
14:12:20,56,,,53,94,0,549.99,
14:12:21,56,,,53,94,0,549.99,
14:12:22,56,,,53,94,0,549.99,
14:12:23,56,,,53,94,3,549.99,
14:12:24,57,,,53,94,0,549.99,
14:12:25,56,,,53,94,5,549.99,
14:12:26,56,,,53,94,0,549.99,
14:12:27,57,,,53,94,12,549.99,
14:12:28,57,,,53,94,0,549.99,
14:12:29,57,,,53,94,0,549.99,
14:12:30,56,,,53,94,0,549.99,
14:12:31,56,,,53,94,0,549.99,
14:12:32,56,,,53,94,0,549.99,
14:12:33,56,,,53,94,6,549.99,
14:12:34,57,,,53,94,6,549.99,
14:12:35,57,,,53,94,0,549.99,
14:12:36,56,,,53,94,5,549.99,
14:12:37,57,,,53,94,15,549.99,
14:12:38,56,,,53,94,6,549.99,
14:12:39,56,,,53,94,0,549.99,
14:12:40,56,,,53,94,3,549.99,
14:12:41,56,,,53,94,0,549.99,
14:12:42,56,,,53,94,0,549.99,
14:12:43,57,,,53,94,6,549.99,
14:12:44,57,,,53,94,0,549.99,
14:12:45,57,,,53,94,0,549.99,
14:12:46,56,,,53,94,0,549.99,
14:12:47,56,,,53,94,6,549.99,
14:12:48,56,,,53,94,0,549.99,
14:12:49,56,,,53,94,2,549.99,
14:12:50,56,,,53,94,0,549.99,
14:12:51,56,,,53,94,0,549.99,
14:12:52,56,,,53,94,0,549.99,
14:12:54,56,,,53,94,8,549.99,
14:12:55,56,,,53,94,2,549.99,
14:12:56,56,,,53,94,2,549.99,
14:12:57,56,,,53,94,11,549.99,
14:12:58,57,,,53,94,11,549.99,
14:12:59,56,,,53,94,6,549.99,
14:13:00,56,,,53,94,0,549.99,
14:13:01,57,,,53,94,3,549.99,
14:13:02,56,,,53,94,0,549.99,
14:13:03,56,,,53,94,0,549.99,
14:13:04,57,,,53,94,11,549.99,
14:13:05,56,,,53,94,3,549.99,
14:13:06,56,,,53,94,2,549.99,
14:13:07,56,,,53,94,0,549.99,
14:13:08,57,,,53,94,11,549.99,
14:13:09,56,,,53,94,2,549.99,
14:13:10,57,,,53,94,12,549.99,
14:13:11,58,,,53,94,63,1099.98,
14:13:12,70,,,53,94,100,2199.96,
14:13:13,70,,,53,94,77,549.99,
14:13:14,70,,,53,94,45,549.99,
14:13:15,70,,,53,94,53,549.99,
14:13:16,69,,,53,94,33,549.99,
14:13:17,69,,,53,94,25,549.99,
14:13:18,69,,,53,94,12,549.99,
14:13:19,69,,,53,94,26,549.99,
14:13:20,69,,,53,94,18,549.99,
14:13:21,69,,,53,94,38,549.99,
14:13:22,69,,,53,94,37,549.99,
14:13:23,69,,,53,94,17,549.99,
14:13:24,68,,,53,94,31,549.99,
14:13:25,68,,,53,94,20,549.99,
14:13:26,68,,,53,94,0,549.99,
14:13:27,68,,,53,94,32,549.99,
14:13:28,68,,,53,94,8,549.99,
14:13:29,68,,,53,94,14,549.99,
14:13:30,68,,,53,94,38,549.99,
14:13:31,68,,,53,94,25,549.99,
14:13:32,67,,,53,94,9,549.99,
14:13:33,67,,,53,94,9,549.99,
14:13:34,67,,,53,94,33,549.99,
14:13:35,67,,,53,94,66,549.99,
14:13:36,67,,,53,94,58,549.99,
14:13:37,67,,,53,94,86,1099.98,
14:13:38,67,,,53,94,82,1099.98,
14:13:39,66,,,53,94,83,549.99,
14:13:40,66,,,53,94,83,549.99,
14:13:41,66,,,53,94,48,549.99,
14:13:42,66,,,53,94,40,549.99,
14:13:43,66,,,53,94,60,549.99,
14:13:44,66,,,53,94,57,549.99,
14:13:45,66,,,53,94,8,549.99,
14:13:46,66,,,53,94,12,549.99,
14:13:47,65,,,53,94,11,549.99,
14:13:48,65,,,53,94,2,549.99,
14:13:49,65,,,53,94,6,549.99,
14:13:50,65,,,53,94,3,549.99,
14:13:51,65,,,53,94,0,549.99,
14:13:52,65,,,53,94,2,549.99,
14:13:53,65,,,53,94,6,549.99,
14:13:54,65,,,53,94,24,549.99,
14:13:55,64,,,53,94,55,549.99,
14:13:56,64,,,53,94,72,1099.98,
14:13:57,69,,,53,94,75,2199.96,
14:13:58,72,,,53,94,84,2199.96,
14:13:59,71,,,53,94,58,549.99,
14:14:00,71,,,53,94,2,549.99,
14:14:01,71,,,53,94,46,1099.98,
14:14:02,71,,,53,94,37,549.99,
14:14:03,71,,,53,94,8,549.99,
14:14:04,71,,,53,94,0,549.99,
14:14:06,71,,,53,94,0,549.99,
14:14:07,71,,,53,94,0,549.99,
14:14:08,70,,,53,94,24,549.99,
14:14:09,70,,,53,94,56,549.99,
14:14:10,70,,,53,94,65,549.99,
14:14:11,70,,,53,94,8,549.99,
14:14:12,70,,,53,94,11,549.99,
14:14:13,70,,,53,94,31,549.99,
14:14:14,70,,,53,94,29,549.99,
14:14:15,70,,,53,94,17,549.99,
14:14:16,69,,,53,94,85,1099.98,
14:14:17,69,,,53,94,69,1099.98,
14:14:18,69,,,53,94,58,549.99,
14:14:19,69,,,53,94,82,1099.98,
14:14:20,69,,,53,94,78,1099.98,
14:14:21,69,,,53,94,58,549.99,
14:14:22,69,,,53,94,69,549.99,
14:14:23,69,,,53,94,73,1099.98,
14:14:24,68,,,53,94,66,549.99,
14:14:25,71,,,53,94,92,2199.96,
14:14:26,71,,,53,94,11,549.99,
14:14:27,71,,,53,94,2,549.99,
14:14:28,71,,,53,94,3,549.99,
14:14:29,71,,,53,94,0,549.99,
14:14:30,70,,,53,94,9,549.99,
14:14:31,70,,,53,94,0,549.99,
14:14:32,70,,,53,94,0,549.99,
14:14:33,70,,,53,94,0,549.99,
14:14:34,70,,,53,94,6,549.99,
14:14:35,70,,,53,94,45,549.99,
14:14:36,70,,,53,94,71,549.99,
14:14:37,70,,,53,94,43,549.99,
14:14:38,69,,,53,94,12,549.99,
14:14:39,69,,,53,94,31,549.99,
14:14:40,69,,,53,94,77,549.99,
14:14:41,69,,,53,94,77,549.99,
14:14:42,69,,,53,94,63,549.99,
14:14:43,69,,,53,94,74,549.99,
14:14:44,69,,,53,94,71,549.99,
14:14:45,69,,,53,94,78,549.99,
14:14:46,68,,,53,94,72,549.99,
14:14:47,68,,,53,94,86,549.99,
14:14:48,68,,,53,94,2,549.99,
14:14:49,68,,,53,94,82,1099.98,
14:14:50,68,,,53,94,78,1099.98,
14:14:51,68,,,53,94,86,1099.98,
14:14:52,73,,,53,94,91,2199.96,
14:14:53,73,,,53,94,66,549.99,
14:14:54,72,,,53,94,12,549.99,
14:14:55,72,,,53,94,78,549.99,
14:14:56,72,,,53,94,68,549.99,
14:14:57,72,,,53,94,60,549.99,
14:14:58,72,,,53,94,56,549.99,
14:14:59,72,,,53,94,81,1099.98,
14:15:00,72,,,53,94,80,1099.98,
14:15:01,71,,,53,94,54,549.99,
14:15:02,71,,,53,94,72,1099.98,
14:15:03,71,,,53,94,42,549.99,
14:15:04,71,,,53,94,11,549.99,
14:15:05,71,,,53,94,3,549.99,
14:15:06,71,,,53,94,14,549.99,
14:15:07,71,,,53,94,22,549.99,
14:15:08,71,,,53,94,9,549.99,
14:15:09,70,,,53,94,17,549.99,
14:15:10,70,,,53,94,68,549.99,
14:15:11,70,,,53,94,67,549.99,
14:15:12,70,,,53,94,62,549.99,
14:15:13,70,,,53,94,64,549.99,
14:15:14,70,,,53,94,65,1099.98,
14:15:15,70,,,53,94,82,1099.98,
14:15:16,70,,,53,94,33,549.99,
14:15:17,69,,,53,94,63,549.99,
14:15:19,69,,,53,94,58,549.99,
14:15:20,69,,,53,94,50,549.99,
14:15:21,69,,,53,94,53,549.99,
14:15:22,69,,,53,94,32,549.99,
14:15:23,69,,,53,94,80,1099.98,
14:15:24,69,,,53,94,53,549.99,
14:15:25,69,,,53,94,62,1099.98,
14:15:26,70,,,53,94,60,549.99,
14:15:27,70,,,53,94,55,549.99,
14:15:28,70,,,53,94,58,1099.98,
14:15:29,70,,,53,94,20,549.99,
14:15:30,70,,,53,94,48,549.99,
14:15:31,69,,,53,94,52,549.99,
14:15:32,69,,,53,94,60,549.99,
14:15:33,69,,,53,94,65,549.99,
14:15:34,69,,,53,94,48,549.99,
14:15:35,69,,,53,94,0,549.99,
14:15:36,69,,,53,94,0,549.99,
14:15:37,69,,,53,94,2,549.99,
14:15:38,69,,,53,94,0,549.99,
14:15:39,68,,,53,94,0,549.99,
14:15:40,68,,,53,94,0,549.99,
14:15:41,68,,,53,94,0,549.99,
14:15:42,68,,,53,94,14,549.99,
14:15:43,68,,,53,94,57,549.99,
14:15:44,68,,,53,94,71,1099.98,
14:15:45,68,,,53,94,18,549.99,
14:15:46,68,,,53,94,0,549.99,
14:15:47,67,,,53,94,0,549.99,
14:15:48,67,,,53,94,0,549.99,
14:15:49,67,,,53,94,51,1099.98,
14:15:50,67,,,53,94,41,549.99,
14:15:51,71,,,53,94,85,2199.96,
14:15:52,73,,,53,94,78,2199.96,
14:15:53,73,,,53,94,72,549.99,
14:15:54,73,,,53,94,92,2199.96,
14:15:55,75,,,53,94,81,2199.96,
14:15:56,76,,,53,94,85,2199.96,
14:15:57,76,,,53,94,68,1099.98,
14:15:58,76,,,53,94,71,1099.98,
14:15:59,75,,,53,94,45,549.99,
14:16:00,75,,,53,94,6,549.99,
14:16:01,75,,,53,94,0,549.99,
14:16:02,75,,,53,94,8,549.99,
14:16:03,75,,,53,94,3,549.99,
14:16:04,75,,,53,94,14,549.99,
14:16:05,75,,,53,94,0,549.99,
14:16:06,74,,,53,94,0,549.99,
14:16:07,74,,,53,94,0,549.99,
14:16:08,74,,,53,94,0,549.99,
14:16:09,74,,,53,94,0,549.99,
14:16:10,74,,,53,94,0,549.99,
14:16:11,74,,,53,94,0,549.99,
14:16:12,74,,,53,94,5,549.99,
14:16:13,74,,,53,94,0,549.99,
14:16:14,73,,,53,94,11,549.99,
14:16:15,73,,,53,94,0,549.99,
14:16:16,73,,,53,94,2,549.99,
14:16:17,73,,,53,94,0,549.99,
14:16:18,73,,,53,94,0,549.99,
14:16:19,73,,,53,94,0,549.99,
14:16:20,73,,,53,94,2,549.99,
14:16:21,73,,,53,94,0,549.99,
14:16:22,72,,,53,94,5,549.99,
14:16:23,72,,,53,94,0,549.99,
14:16:24,72,,,53,94,8,549.99,
14:16:25,72,,,53,94,5,549.99,
14:16:26,72,,,53,94,0,549.99,
14:16:27,72,,,53,94,0,549.99,
14:16:28,72,,,53,94,0,549.99,
14:16:29,72,,,53,94,0,549.99,
14:16:31,71,,,53,94,0,549.99,
14:16:32,71,,,53,94,2,549.99,
14:16:33,71,,,53,94,6,549.99,
14:16:34,71,,,53,94,5,549.99,
14:16:35,71,,,53,94,2,549.99,
14:16:36,71,,,53,94,2,549.99,
14:16:37,71,,,53,94,0,549.99,
14:16:38,71,,,53,94,0,549.99,
14:16:39,70,,,53,94,5,549.99,
14:16:40,70,,,53,94,0,549.99,
14:16:41,70,,,53,94,2,549.99,
14:16:42,70,,,53,94,5,549.99,
14:16:43,70,,,53,94,6,549.99,
14:16:44,70,,,53,94,11,549.99,
14:16:45,70,,,53,94,0,549.99,
14:16:46,70,,,53,94,0,549.99,
14:16:47,69,,,53,94,0,549.99,
14:16:48,69,,,53,94,0,549.99,
14:16:49,69,,,53,94,0,549.99,
14:16:50,69,,,53,94,0,549.99,
14:16:51,69,,,53,94,0,549.99,
14:16:52,69,,,53,94,0,549.99,
14:16:53,69,,,53,94,5,549.99,
14:16:54,69,,,53,94,5,549.99,
14:16:55,68,,,53,94,0,549.99,
14:16:56,68,,,53,94,0,549.99,
14:16:57,68,,,53,94,11,549.99,
14:16:58,68,,,53,94,5,549.99,
14:16:59,68,,,53,94,0,549.99,
14:17:00,68,,,53,94,2,549.99,
14:17:01,68,,,53,94,0,549.99,
14:17:02,68,,,53,94,0,549.99,
14:17:03,67,,,53,94,5,549.99,
14:17:04,67,,,53,94,8,549.99,
14:17:05,67,,,53,94,2,549.99,
14:17:06,67,,,53,94,28,549.99,
14:17:07,67,,,53,94,0,549.99,
14:17:08,67,,,53,94,2,549.99,
14:17:09,67,,,53,94,2,549.99,
14:17:10,67,,,53,94,0,549.99,
14:17:11,66,,,53,94,0,549.99,
14:17:12,66,,,53,94,0,549.99,
14:17:13,66,,,53,94,9,549.99,
14:17:14,66,,,53,94,15,549.99,
14:17:15,66,,,53,94,0,549.99,
14:17:16,66,,,53,94,2,549.99,
14:17:17,66,,,53,94,2,549.99,
14:17:18,66,,,53,94,6,549.99,
14:17:19,65,,,53,94,0,549.99,
14:17:20,65,,,53,94,0,549.99,
14:17:21,65,,,53,94,0,549.99,
14:17:22,65,,,53,94,0,549.99,
14:17:23,65,,,53,94,3,549.99,
14:17:24,65,,,53,94,20,549.99,
14:17:25,65,,,53,94,0,549.99,
14:17:26,65,,,53,94,0,549.99,
14:17:27,64,,,53,94,8,549.99,
14:17:28,64,,,53,94,0,549.99,
14:17:29,64,,,53,94,0,549.99,
14:17:30,64,,,53,94,9,549.99,
14:17:31,64,,,53,94,9,549.99,
14:17:32,64,,,53,94,0,549.99,
14:17:33,64,,,53,94,5,549.99,
14:17:34,63,,,53,94,20,549.99,
14:17:35,63,,,53,94,0,549.99,
14:17:36,63,,,53,94,2,549.99,
14:17:37,63,,,53,94,8,549.99,
14:17:38,63,,,53,94,0,549.99,
14:17:39,63,,,53,94,0,549.99,
14:17:40,63,,,53,94,0,549.99,
14:17:41,63,,,53,94,6,549.99,
14:17:42,62,,,53,94,3,549.99,
14:17:44,62,,,53,94,2,549.99,
14:17:45,62,,,53,94,9,549.99,
14:17:46,62,,,53,94,0,549.99,
14:17:47,62,,,53,94,0,549.99,
14:17:48,62,,,53,94,2,549.99,
14:17:49,62,,,53,94,2,549.99,
14:17:50,62,,,53,94,2,549.99,
14:17:51,61,,,53,94,2,549.99,
14:17:52,61,,,53,94,9,549.99,
14:17:53,61,,,53,94,14,549.99,
14:17:54,61,,,53,94,9,549.99,
14:17:55,61,,,53,94,9,549.99,
14:17:56,61,,,53,94,0,549.99,
14:17:57,61,,,53,94,3,549.99,
14:17:58,61,,,53,94,11,549.99,
14:17:59,60,,,53,94,9,549.99,
14:18:00,60,,,53,94,0,549.99,
14:18:01,60,,,53,94,0,549.99,
14:18:02,60,,,53,94,0,549.99,
14:18:03,60,,,53,94,0,549.99,
14:18:04,60,,,53,94,2,549.99,
14:18:05,60,,,53,94,6,549.99,
14:18:06,60,,,53,94,0,549.99,
14:18:07,59,,,53,94,6,549.99,
14:18:08,59,,,53,94,0,549.99,
14:18:09,59,,,53,94,0,549.99,
14:18:10,59,,,53,94,6,549.99,
14:18:11,59,,,53,94,0,549.99,
14:18:12,59,,,53,94,2,549.99,
14:18:13,59,,,53,94,0,549.99,
14:18:14,59,,,53,94,3,549.99,
14:18:15,58,,,53,94,8,549.99,
14:18:16,58,,,53,94,0,549.99,
14:18:17,58,,,53,94,0,549.99,
14:18:18,58,,,53,94,0,549.99,
14:18:19,58,,,53,94,0,549.99,
14:18:20,58,,,53,94,0,549.99,
14:18:21,59,,,53,94,40,549.99,
14:18:22,59,,,53,94,60,549.99,
14:18:23,59,,,53,94,49,549.99,
14:18:24,59,,,53,94,9,549.99,
14:18:25,59,,,53,94,6,549.99,
14:18:26,59,,,53,94,0,549.99,
14:18:27,59,,,53,94,2,549.99,
14:18:28,59,,,53,94,0,549.99,
14:18:29,59,,,53,94,2,549.99,
14:18:30,58,,,53,94,0,549.99,
14:18:31,58,,,53,94,0,549.99,
14:18:32,58,,,53,94,3,549.99,
14:18:33,58,,,53,94,0,549.99,
14:18:34,58,,,53,94,8,549.99,
14:18:35,58,,,53,94,5,549.99,
14:18:36,58,,,53,94,0,549.99,
14:18:37,58,,,53,94,0,549.99,
14:18:38,58,,,53,94,0,549.99,
14:18:39,58,,,53,94,0,549.99,
14:18:40,58,,,53,94,0,549.99,
14:18:41,58,,,53,94,6,549.99,
14:18:42,58,,,53,94,2,549.99,
14:18:43,58,,,53,94,0,549.99,
14:18:44,58,,,53,94,11,549.99,
14:18:45,58,,,53,94,11,549.99,
14:18:46,58,,,53,94,0,549.99,
14:18:47,58,,,53,94,0,549.99,
14:18:48,58,,,53,94,0,549.99,
14:18:49,58,,,53,94,0,549.99,
14:18:50,58,,,53,94,2,549.99,
14:18:51,59,,,53,94,8,549.99,
14:18:52,58,,,53,94,0,549.99,
14:18:53,58,,,53,94,0,549.99,
14:18:54,58,,,53,94,6,549.99,
14:18:56,58,,,53,94,8,549.99,
14:18:57,58,,,53,94,2,549.99,
14:18:58,58,,,53,94,0,549.99,
14:18:59,58,,,53,94,0,549.99,
14:19:00,58,,,53,94,2,549.99,
14:19:01,58,,,53,94,15,549.99,
14:19:02,58,,,53,94,0,549.99,
14:19:03,58,,,53,94,2,549.99,
14:19:04,58,,,53,94,0,549.99,
14:19:05,58,,,53,94,9,549.99,
14:19:06,58,,,53,94,5,549.99,
14:19:07,58,,,53,94,0,549.99,
14:19:08,58,,,53,94,0,549.99,
14:19:09,59,,,53,94,23,549.99,
14:19:10,59,,,53,94,5,549.99,
14:19:11,59,,,53,94,2,549.99,
14:19:12,59,,,53,94,0,549.99,
14:19:13,58,,,53,94,0,549.99,
14:19:14,58,,,53,94,5,549.99,
14:19:15,59,,,53,94,2,549.99,
14:19:16,58,,,53,94,5,549.99,
14:19:17,58,,,53,94,0,549.99,
14:19:18,58,,,53,94,5,549.99,
14:19:19,58,,,53,94,2,549.99,
14:19:20,58,,,53,94,6,549.99,
14:19:21,58,,,53,94,2,549.99,
14:19:22,58,,,53,94,0,549.99,
14:19:23,58,,,53,94,0,549.99,
14:19:24,59,,,53,94,6,549.99,
14:19:25,58,,,53,94,3,549.99,
14:19:26,58,,,53,94,7,549.99,
14:19:27,59,,,53,94,8,549.99,
14:19:28,58,,,53,94,0,549.99,
14:19:29,58,,,53,94,0,549.99,
14:19:30,58,,,53,94,0,549.99,
14:19:31,59,,,53,94,14,549.99,
14:19:32,59,,,53,94,0,549.99,
14:19:33,59,,,53,94,0,549.99,
14:19:34,59,,,53,94,8,549.99,
14:19:35,59,,,53,94,2,549.99,
14:19:36,58,,,53,94,0,549.99,
14:19:37,58,,,53,94,5,549.99,
14:19:38,58,,,53,94,0,549.99,
14:19:39,58,,,53,94,0,549.99,
14:19:40,58,,,53,94,0,549.99,
14:19:41,58,,,53,94,0,549.99,
14:19:42,58,,,53,94,0,549.99,
14:19:43,58,,,53,94,0,549.99,
14:19:44,58,,,53,94,11,549.99,
14:19:45,58,,,53,94,2,549.99,
14:19:46,58,,,53,94,0,549.99,
14:19:47,58,,,53,94,3,549.99,
14:19:48,58,,,53,94,0,549.99,
14:19:49,58,,,53,94,0,549.99,
14:19:50,58,,,53,94,0,549.99,
14:19:51,58,,,53,94,0,549.99,
14:19:52,58,,,53,94,0,549.99,
14:19:53,58,,,53,94,0,549.99,
14:19:54,58,,,53,94,9,549.99,
14:19:55,58,,,53,94,0,549.99,
14:19:56,58,,,53,94,2,549.99,
14:19:57,58,,,53,94,5,549.99,
14:19:58,58,,,53,94,2,549.99,
14:19:59,58,,,53,94,0,549.99,
14:20:00,57,,,53,94,0,549.99,
14:20:01,58,,,53,94,0,549.99,
14:20:02,58,,,53,94,0,549.99,
14:20:03,58,,,53,94,0,549.99,
14:20:04,59,,,53,94,20,549.99,
14:20:05,59,,,53,94,0,549.99,
14:20:06,59,,,53,94,0,549.99,
14:20:07,59,,,53,94,6,549.99,
14:20:09,58,,,53,94,2,549.99,
14:20:10,58,,,53,94,0,549.99,
14:20:11,58,,,53,94,2,549.99,
14:20:12,58,,,53,94,0,549.99,
14:20:13,58,,,53,94,0,549.99,
14:20:14,58,,,53,94,2,549.99,
14:20:15,58,,,53,94,3,549.99,
14:20:16,58,,,53,94,0,549.99,
14:20:17,58,,,53,94,0,549.99,
14:20:18,58,,,53,94,3,549.99,
14:20:19,58,,,53,94,0,549.99,
14:20:20,58,,,53,94,0,549.99,
14:20:21,58,,,53,94,0,549.99,
14:20:22,58,,,53,94,0,549.99,
14:20:23,58,,,53,94,0,549.99,
14:20:24,58,,,53,94,9,549.99,
14:20:25,59,,,53,94,32,549.99,
14:20:26,59,,,53,94,0,549.99,
14:20:27,59,,,53,94,0,549.99,
14:20:28,59,,,53,94,5,549.99,
14:20:29,59,,,53,94,12,549.99,
14:20:30,59,,,53,94,0,549.99,
14:20:31,59,,,53,94,0,549.99,
14:20:32,59,,,53,94,0,549.99,
14:20:33,59,,,53,94,0,549.99,
14:20:34,58,,,53,94,2,549.99,
14:20:35,58,,,53,94,5,549.99,
14:20:36,58,,,53,94,0,549.99,
14:20:37,58,,,53,94,0,549.99,
14:20:38,58,,,53,94,5,549.99,
14:20:39,58,,,53,94,2,549.99,
14:20:40,58,,,53,94,0,549.99,
14:20:41,58,,,53,94,0,549.99,
14:20:42,58,,,53,94,0,549.99,
14:20:43,57,,,53,94,0,549.99,
14:20:44,58,,,53,94,3,549.99,
14:20:45,58,,,53,94,0,549.99,
14:20:46,58,,,53,94,0,549.99,
14:20:47,57,,,53,94,0,549.99,
14:20:48,58,,,53,94,6,549.99,
14:20:49,57,,,53,94,0,549.99,
14:20:50,57,,,53,94,0,549.99,
14:20:51,57,,,53,94,0,549.99,
14:20:52,57,,,53,94,0,549.99,
14:20:53,57,,,53,94,0,549.99,
14:20:54,58,,,53,94,9,549.99,
14:20:55,58,,,53,94,0,549.99,
14:20:56,58,,,53,94,0,549.99,
14:20:57,57,,,53,94,0,549.99,
14:20:58,57,,,53,94,8,549.99,
14:20:59,57,,,53,94,0,549.99,
14:21:00,58,,,53,94,2,549.99,
14:21:01,58,,,53,94,0,549.99,
14:21:02,58,,,53,94,0,549.99,
14:21:03,57,,,53,94,0,549.99,
14:21:04,58,,,53,94,6,549.99,
14:21:05,58,,,53,94,0,549.99,
14:21:06,58,,,53,94,0,549.99,
14:21:07,57,,,53,94,0,549.99,
14:21:08,57,,,53,94,8,549.99,
14:21:09,57,,,53,94,0,549.99,
14:21:10,57,,,53,94,0,549.99,
14:21:11,57,,,53,94,0,549.99,
14:21:12,57,,,53,94,0,549.99,
14:21:13,57,,,53,94,0,549.99,
14:21:14,57,,,53,94,9,549.99,
14:21:15,57,,,53,94,2,549.99,
14:21:16,57,,,53,94,0,549.99,
14:21:17,57,,,53,94,0,549.99,
14:21:18,57,,,53,94,5,549.99,
14:21:19,57,,,53,94,0,549.99,
14:21:21,57,,,53,94,0,549.99,
14:21:22,57,,,53,94,0,549.99,
14:21:23,57,,,53,94,0,549.99,
14:21:24,57,,,53,94,0,549.99,
14:21:25,57,,,53,94,8,549.99,
14:21:26,57,,,53,94,0,549.99,
14:21:27,57,,,53,94,0,549.99,
14:21:28,57,,,53,94,3,549.99,
14:21:29,58,,,53,94,23,549.99,
14:21:30,58,,,53,94,3,549.99,
14:21:31,58,,,53,94,0,549.99,
14:21:32,57,,,53,94,0,549.99,
14:21:33,57,,,53,94,0,549.99,
14:21:34,58,,,53,94,0,549.99,
14:21:35,58,,,53,94,9,549.99,
14:21:36,58,,,53,94,0,549.99,
14:21:37,57,,,53,94,2,549.99,
14:21:38,57,,,53,94,0,549.99,
14:21:39,57,,,53,94,5,549.99,
14:21:40,58,,,53,94,33,549.99,
14:21:41,58,,,53,94,0,549.99,
14:21:42,58,,,53,94,0,549.99,
14:21:43,58,,,53,94,0,549.99,
14:21:44,58,,,53,94,0,549.99,
14:21:45,58,,,53,94,14,549.99,
14:21:46,58,,,53,94,0,549.99,
14:21:47,58,,,53,94,0,549.99,
14:21:48,57,,,53,94,3,549.99,
14:21:49,57,,,53,94,0,549.99,
14:21:50,57,,,53,94,5,549.99,
14:21:51,57,,,53,94,3,549.99,
14:21:52,57,,,53,94,0,549.99,
14:21:53,57,,,53,94,3,549.99,
14:21:54,57,,,53,94,2,549.99,
14:21:55,57,,,53,94,6,549.99,
14:21:56,57,,,53,94,0,549.99,
14:21:57,57,,,53,94,0,549.99,
14:21:58,57,,,53,94,0,549.99,
14:21:59,57,,,53,94,0,549.99,
14:22:00,57,,,53,94,6,549.99,
14:22:01,57,,,53,94,0,549.99,
14:22:02,57,,,53,94,0,549.99,
14:22:03,57,,,53,94,2,549.99,
14:22:04,57,,,53,94,5,549.99,
14:22:05,57,,,53,94,0,549.99,
14:22:06,57,,,53,94,0,549.99,
14:22:07,57,,,53,94,0,549.99,
14:22:08,57,,,53,94,0,549.99,
14:22:09,57,,,53,94,0,549.99,
14:22:10,57,,,53,94,5,549.99,
14:22:11,57,,,53,94,0,549.99,
14:22:12,57,,,53,94,0,549.99,
14:22:13,57,,,53,94,0,549.99,
14:22:14,57,,,53,94,6,549.99,
14:22:15,57,,,53,94,0,549.99,
