CPUID:,0x1067A
Processor:,Intel Core 2 Duo E7500 (Wolfdale-3M)
Platform:,LGA 775 (Socket T)
Revision:,R0
Lithography:,45nm

Session start:,12:36:38 - July 01 - 2011

Time,Core 0 Temp. (°),Core 1 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
12:36:39,33,33,,,33,38,3,1595.97,,33,38,5,1595.97,
12:36:40,32,32,,,32,38,0,1595.97,,32,38,1,1595.97,
12:36:41,33,33,,,32,38,0,1595.97,,32,38,0,1595.97,
12:36:42,33,33,,,32,38,1,1595.97,,32,38,3,1595.97,
12:36:43,33,33,,,32,38,0,1595.97,,32,38,0,1595.97,
12:36:44,33,33,,,32,38,0,1595.97,,32,38,0,1595.97,
12:36:45,32,32,,,32,38,3,1595.97,,32,38,1,1595.97,
12:36:46,32,32,,,32,38,0,1595.97,,32,38,1,1595.97,
12:36:47,33,33,,,32,38,0,1595.97,,32,38,0,1595.97,
12:36:48,32,32,,,32,38,1,1595.97,,32,38,3,1595.97,
12:36:49,33,33,,,32,38,0,1595.97,,32,38,0,1595.97,
12:36:50,33,33,,,32,38,0,1595.97,,32,38,0,1595.97,
12:36:51,33,33,,,32,38,1,1595.97,,32,38,3,1595.97,
12:36:52,33,33,,,32,38,0,1595.97,,32,38,3,1595.97,
12:36:53,33,33,,,32,38,0,1595.97,,32,38,0,1595.97,
12:36:54,32,32,,,32,38,1,1595.97,,32,38,1,1595.97,
12:36:55,33,33,,,32,38,0,1595.97,,32,38,3,1595.97,
12:36:56,32,32,,,32,38,1,1595.97,,32,38,0,1595.97,
12:36:57,32,32,,,32,38,1,1595.97,,32,38,1,1595.97,
12:36:58,32,32,,,32,38,0,1595.97,,32,38,0,1595.97,
12:36:59,32,32,,,32,38,0,1595.97,,32,38,0,1595.97,
12:37:00,33,33,,,32,38,2,1595.97,,32,38,2,1595.97,
12:37:01,32,32,,,32,38,0,1595.97,,32,38,0,1595.97,
12:37:02,32,32,,,32,38,0,1595.97,,32,38,1,1595.97,
12:37:03,32,32,,,32,38,2,1595.97,,32,38,2,1595.97,
12:37:04,32,32,,,32,38,0,1595.97,,32,38,0,1595.97,
12:37:05,33,33,,,32,38,11,1728.97,,32,38,1,1728.97,
12:37:06,32,32,,,32,38,1,1595.97,,32,38,1,1595.97,
12:37:07,32,32,,,32,38,0,1595.97,,32,38,0,1595.97,
12:37:08,32,32,,,32,38,0,1595.97,,32,38,1,1595.97,
12:37:09,32,32,,,32,38,1,1595.97,,32,38,1,1595.97,
12:37:10,32,32,,,32,38,0,1595.97,,32,38,0,1595.97,
12:37:11,33,33,,,32,38,0,1595.97,,32,38,0,1595.97,
12:37:12,32,32,,,32,38,1,1595.97,,32,38,3,1595.97,
12:37:13,32,32,,,32,38,0,1595.97,,32,38,0,1595.97,
12:37:14,32,32,,,32,38,0,1595.97,,32,38,0,1595.97,
12:37:15,35,34,,,32,38,13,1595.97,,32,38,16,2393.95,
12:37:16,35,35,,,32,38,43,2393.95,,32,38,40,2393.95,
12:37:17,35,35,,,32,38,49,2526.95,,32,38,38,2393.95,
12:37:18,39,36,,,32,39,52,2393.95,,32,38,28,2393.95,
12:37:19,36,36,,,32,39,40,2526.95,,32,38,38,2526.95,
12:37:20,34,34,,,32,39,24,1861.96,,32,38,17,2127.96,
12:37:21,33,33,,,32,39,1,1595.97,,32,38,3,1595.97,
12:37:22,33,33,,,32,39,0,1595.97,,32,38,1,1595.97,
12:37:23,33,33,,,32,39,0,1595.97,,32,38,1,1595.97,
12:37:24,32,32,,,32,39,1,1595.97,,32,38,3,1595.97,
12:37:25,33,33,,,32,39,0,1595.97,,32,38,2,1595.97,
12:37:26,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:27,33,33,,,32,39,1,1595.97,,32,38,3,1595.97,
12:37:28,33,33,,,32,39,0,1595.97,,32,38,1,1595.97,
12:37:29,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:30,33,33,,,32,39,5,1595.97,,32,38,1,1595.97,
12:37:31,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:33,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:34,33,33,,,32,39,1,1595.97,,32,38,3,1595.97,
12:37:35,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:36,33,33,,,32,39,1,1595.97,,32,38,0,1595.97,
12:37:37,33,33,,,32,39,3,1595.97,,32,38,1,1595.97,
12:37:38,33,33,,,32,39,0,1595.97,,32,38,2,1595.97,
12:37:39,33,33,,,32,39,3,1595.97,,32,38,0,1595.97,
12:37:40,33,33,,,32,39,1,1595.97,,32,38,3,1595.97,
12:37:41,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:42,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:43,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:37:44,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:45,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:46,32,32,,,32,39,1,1595.97,,32,38,5,1595.97,
12:37:47,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:48,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:49,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:37:50,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:51,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:52,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:37:53,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:54,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:37:55,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:37:56,32,32,,,32,39,0,1595.97,,32,38,1,1595.97,
12:37:57,33,33,,,32,39,1,1595.97,,32,38,0,1595.97,
12:37:58,33,33,,,32,39,1,1595.97,,32,38,3,1595.97,
12:37:59,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:00,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:01,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:02,33,33,,,32,39,0,1595.97,,32,38,1,1595.97,
12:38:03,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:04,33,33,,,32,39,3,1595.97,,32,38,3,1595.97,
12:38:05,32,32,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:06,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:07,32,32,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:08,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:09,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:10,32,32,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:11,33,33,,,32,39,5,1595.97,,32,38,0,1728.97,
12:38:12,32,32,,,32,39,1,1595.97,,32,38,5,1595.97,
12:38:13,32,32,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:14,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:15,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:16,32,32,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:17,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:18,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:19,32,32,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:20,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:21,36,34,,,32,39,5,1994.96,,32,38,2,1728.97,
12:38:22,35,35,,,32,39,59,2526.95,,32,38,19,2393.95,
12:38:23,38,36,,,32,39,48,2393.95,,32,38,36,2393.95,
12:38:24,34,34,,,32,39,34,2526.95,,32,38,37,2393.95,
12:38:25,35,35,,,32,39,45,2393.95,,32,38,37,2393.95,
12:38:26,34,34,,,32,39,45,1728.97,,32,38,23,2127.96,
12:38:27,35,35,,,32,39,11,1728.97,,32,38,0,1728.97,
12:38:28,33,33,,,32,39,1,1728.97,,32,38,1,1595.97,
12:38:29,33,33,,,32,39,5,1595.97,,32,38,11,1728.97,
12:38:30,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:31,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:32,32,32,,,32,39,0,1595.97,,32,38,1,1595.97,
12:38:33,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:34,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:35,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:36,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:37,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:38,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:39,32,32,,,32,39,0,1595.97,,32,38,2,1595.97,
12:38:40,32,32,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:41,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:42,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:43,32,32,,,32,39,1,1728.97,,32,38,1,1595.97,
12:38:44,33,33,,,32,39,0,1595.97,,32,38,1,1595.97,
12:38:45,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:46,33,33,,,32,39,7,1595.97,,32,38,3,1595.97,
12:38:47,33,33,,,32,39,12,1595.97,,32,38,8,1728.97,
12:38:48,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:49,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:50,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:52,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:53,33,33,,,32,39,1,1595.97,,32,38,3,1595.97,
12:38:54,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:55,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:56,32,32,,,32,39,1,1595.97,,32,38,1,1595.97,
12:38:57,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:58,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:38:59,32,32,,,32,39,1,1595.97,,32,38,1,1595.97,
12:39:00,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:01,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:02,32,32,,,32,39,2,1595.97,,32,38,2,1595.97,
12:39:03,32,32,,,32,39,1,1595.97,,32,38,0,1595.97,
12:39:04,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:05,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:39:06,33,33,,,32,39,0,1595.97,,32,38,1,1595.97,
12:39:07,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:08,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:39:09,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:10,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:11,32,32,,,32,39,3,1595.97,,32,38,2,1595.97,
12:39:12,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:13,32,32,,,32,39,0,1595.97,,32,38,3,1595.97,
12:39:14,33,33,,,32,39,6,1595.97,,32,38,1,1595.97,
12:39:15,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:16,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:17,32,32,,,32,39,3,1595.97,,32,38,1,1595.97,
12:39:18,33,33,,,32,39,9,1728.97,,32,38,0,1595.97,
12:39:19,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:20,32,32,,,32,39,3,1595.97,,32,38,2,1595.97,
12:39:21,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:22,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:23,33,33,,,32,39,3,1595.97,,32,38,3,1595.97,
12:39:24,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:25,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:26,32,32,,,32,39,2,1595.97,,32,38,2,1595.97,
12:39:27,32,32,,,32,39,0,1595.97,,32,38,0,1861.96,
12:39:28,38,36,,,32,39,35,2260.96,,32,38,35,2393.95,
12:39:29,34,35,,,32,39,39,2393.95,,32,38,35,2526.95,
12:39:30,35,35,,,32,39,46,2393.95,,32,38,33,2393.95,
12:39:31,35,35,,,32,39,40,2526.95,,32,38,46,2393.95,
12:39:32,35,35,,,32,39,49,2127.96,,32,38,23,1861.96,
12:39:33,33,33,,,32,39,7,1595.97,,32,38,3,1595.97,
12:39:34,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:35,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:39:36,33,33,,,32,39,0,1595.97,,32,38,1,1595.97,
12:39:37,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:38,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:39:39,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:40,32,32,,,32,39,5,1595.97,,32,38,0,1595.97,
12:39:41,33,33,,,32,39,1,1595.97,,32,38,1,1595.97,
12:39:42,32,32,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:43,33,33,,,32,39,0,1595.97,,32,38,0,1595.97,
12:39:44,33,33,,,32,39,2,1595.97,,32,38,3,1595.97,
