Seconds	System	CPU	AUX	HD0	Core 0	Core 1	3Vsb	Vbat	Vcore	+12V	AVcc	3Vcc
56085	39.0	39.0	45.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56088	39.0	39.0	45.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56091	39.0	39.0	46.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56094	39.0	39.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56097	42.0	42.0	48.0	40.0	46.0	37.0	3.39	3.28	1.1	7.23	3.41	3.41
56101	42.0	42.0	49.5	40.0	46.0	34.0	3.39	3.28	1.1	7.23	3.41	3.41
56104	39.0	39.0	47.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56107	39.0	39.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56110	39.0	39.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56113	39.0	39.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56116	39.0	39.0	46.0	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56119	39.0	39.0	45.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56122	39.0	39.0	45.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56125	39.0	39.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56128	39.0	39.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56131	39.0	39.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56134	39.0	39.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56137	39.0	39.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56140	39.0	39.0	46.0	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56143	39.0	39.0	46.0	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56146	38.0	38.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56149	39.0	39.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56153	38.0	38.0	47.0	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56156	39.0	39.0	46.5	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56159	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56162	39.0	39.0	46.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56165	48.0	48.0	48.5	41.0	43.0	34.0	3.39	3.28	1.1	7.23	3.41	3.41
56168	40.0	40.0	47.0	41.0	40.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56171	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56174	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56177	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56180	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56183	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56186	39.0	39.0	47.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56189	39.0	39.0	47.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56192	39.0	39.0	47.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56195	39.0	39.0	47.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56198	38.0	38.0	47.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56201	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56204	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56208	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56211	38.0	38.0	46.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56214	38.0	38.0	46.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56217	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56220	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56223	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56226	38.0	38.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56229	45.0	45.0	50.0	41.0	41.0	33.0	3.39	3.28	1.1	7.23	3.41	3.41
56232	44.0	44.0	48.5	41.0	45.0	34.0	3.39	3.28	1.1	7.23	3.41	3.41
56235	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56238	39.0	39.0	46.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56241	39.0	39.0	46.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56244	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56247	39.0	39.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56250	38.0	38.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56253	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56256	38.0	38.0	46.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56260	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56263	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56266	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56269	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56272	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56275	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56278	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56281	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56284	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56287	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56290	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56293	40.0	40.0	49.0	41.0	40.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56296	41.0	41.0	49.0	41.0	42.0	33.0	3.39	3.28	1.1	7.23	3.41	3.41
56299	39.0	39.0	47.0	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56302	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56305	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56308	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56311	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56315	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56318	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56321	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56324	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56327	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56330	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56333	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56336	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56339	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56342	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56345	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56348	38.0	38.0	45.5	41.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56351	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56354	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56357	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56360	45.0	45.0	50.5	41.0	44.0	35.0	3.39	3.28	1.28	8.45	3.41	3.41
56363	44.0	44.0	50.5	41.0	46.0	38.0	3.39	3.28	1.28	8.45	3.41	3.41
56367	39.0	39.0	46.0	41.0	39.0	32.0	3.39	3.28	1.28	8.45	3.41	3.41
56370	38.0	38.0	46.0	41.0	39.0	32.0	3.39	3.28	1.28	8.45	3.41	3.41
56373	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56376	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56379	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56382	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56385	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56388	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56391	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56394	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56397	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56400	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56403	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56406	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56409	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56412	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56415	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56419	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56422	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56425	41.0	41.0	50.5	41.0	46.0	34.0	3.39	3.28	1.1	7.23	3.41	3.41
56428	47.0	47.0	49.5	41.0	47.0	35.0	3.39	3.28	1.1	7.23	3.41	3.41
56431	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56434	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56437	37.0	37.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56440	38.0	38.0	46.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56443	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56446	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56449	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56452	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56455	37.0	37.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56458	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56461	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56464	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56467	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56470	37.0	37.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56474	37.0	37.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56477	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56480	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56483	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56486	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56489	38.0	38.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56492	45.0	45.0	47.0	41.0	47.0	34.0	3.39	3.28	1.1	7.23	3.41	3.41
56495	38.0	38.0	47.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56498	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56501	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56504	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56507	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56510	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56513	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56516	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56519	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56522	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56526	38.0	38.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56529	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56532	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56535	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56538	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56541	37.0	37.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56544	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56547	37.0	37.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56550	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56553	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56556	41.0	41.0	50.0	41.0	45.0	39.0	3.39	3.28	1.1	7.23	3.41	3.41
56559	43.0	43.0	48.5	41.0	45.0	38.0	3.39	3.28	1.1	7.23	3.41	3.41
56562	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56565	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56568	38.0	38.0	46.0	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56571	38.0	38.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56574	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56578	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56581	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56584	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56587	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56590	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56593	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56596	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56599	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56602	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56605	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56608	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56611	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56614	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56617	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56620	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56623	46.0	46.0	49.0	41.0	47.0	34.0	3.39	3.28	1.1	7.23	3.41	3.41
56626	38.0	38.0	45.5	41.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56629	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56633	37.0	37.0	45.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56636	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56639	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56642	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56645	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56648	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56651	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56654	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56657	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56660	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56663	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56666	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56669	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56672	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56675	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56678	37.0	37.0	45.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56681	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56685	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56688	39.0	39.0	47.5	41.0	41.0	35.0	3.39	3.28	1.1	7.23	3.41	3.41
56691	40.0	40.0	49.5	41.0	40.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56694	37.0	37.0	46.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56697	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56700	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56703	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56706	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56709	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56712	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56715	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56718	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56721	37.0	37.0	45.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56724	36.0	36.0	45.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56727	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56730	37.0	37.0	45.0	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56733	37.0	37.0	45.5	41.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56737	36.0	36.0	45.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56740	36.0	36.0	45.0	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56743	36.0	36.0	45.0	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56746	37.0	37.0	45.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56749	36.0	36.0	45.0	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56752	39.0	39.0	45.0	40.0	39.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56755	39.0	39.0	47.0	40.0	41.0	36.0	3.39	3.28	1.1	7.23	3.41	3.41
56758	37.0	37.0	45.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56761	37.0	37.0	45.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56764	37.0	37.0	45.0	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56767	37.0	37.0	45.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56770	37.0	37.0	45.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56773	37.0	37.0	44.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56776	36.0	36.0	45.0	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56779	37.0	37.0	45.0	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56782	37.0	37.0	45.0	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56785	36.0	36.0	44.5	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56789	36.0	36.0	44.5	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56792	36.0	36.0	45.0	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56795	36.0	36.0	45.0	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56798	36.0	36.0	44.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56801	36.0	36.0	45.0	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56804	36.0	36.0	45.0	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56807	36.0	36.0	44.5	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56810	36.0	36.0	44.5	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56813	36.0	36.0	45.0	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56816	36.0	36.0	44.5	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56819	45.0	45.0	49.0	40.0	44.0	34.0	3.39	3.28	1.1	7.23	3.41	3.41
56822	40.0	40.0	49.0	40.0	38.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56825	37.0	37.0	45.5	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56828	37.0	37.0	45.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56831	36.0	36.0	45.0	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56834	37.0	37.0	44.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56837	37.0	37.0	44.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56840	37.0	37.0	44.5	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56844	37.0	37.0	44.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56847	36.0	36.0	45.0	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56850	37.0	37.0	44.5	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56853	36.0	36.0	45.0	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56856	36.0	36.0	44.5	40.0	37.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
56859	36.0	36.0	44.5	40.0	36.0	32.0	3.39	3.28	1.1	7.23	3.41	3.41
