Seconds	System	CPU	AUX	HD0	Core 0	Core 1	3Vsb	Vbat	Vcore	+12V	AVcc	3Vcc
54065	43.0	43.0	46.5	39.0	43.0	36.0	3.34	3.22	1.09	7.18	3.36	3.36
54068	43.0	43.0	45.5	39.0	43.0	36.0	3.34	3.22	1.09	7.18	3.36	3.36
54071	43.0	43.0	45.5	39.0	43.0	36.0	3.34	3.22	1.09	7.18	3.36	3.36
