Time	avg core temp	avg load	avg freq
13:39:20	34.50	0.00	1595.94
13:39:21	34.50	1.00	1595.94
13:39:22	34.50	0.00	1595.94
13:39:23	34.50	0.00	1595.94
13:39:24	34.50	0.00	1662.44
13:39:25	34.50	3.50	1595.94
13:39:26	34.50	0.00	1595.94
13:39:28	34.50	3.00	1595.94
13:39:29	34.50	0.00	1595.94
13:39:30	34.50	0.00	1595.94
13:39:31	36.00	5.00	1595.94
13:39:32	34.50	0.00	1595.94
13:39:33	34.50	0.00	1595.94
13:39:34	34.50	1.00	1595.94
13:39:35	34.50	0.00	1595.94
13:39:36	34.50	0.00	1595.94
13:39:37	34.50	3.50	1728.94
13:39:38	34.50	0.00	1595.94
13:39:39	34.50	1.00	1595.94
13:39:40	34.50	1.00	1595.94
13:39:41	34.50	0.00	1595.94
13:39:42	34.50	0.00	1595.94
13:39:43	34.50	4.00	1662.44
13:39:44	34.50	0.00	1595.94
13:39:45	34.50	0.00	1595.94
13:39:46	34.50	4.00	1662.44
13:39:47	34.50	0.00	1595.94
13:39:48	34.50	0.00	1595.94
13:39:49	34.50	5.00	1662.44
13:39:50	34.50	0.00	1595.94
13:39:51	34.50	1.00	1595.94
13:39:52	34.50	1.00	1595.94
13:39:53	34.50	0.00	1595.94
13:39:54	34.50	0.00	1595.94
13:39:55	34.50	3.50	1595.94
13:39:56	34.50	0.00	1595.94
13:39:57	34.50	0.00	1595.94
13:39:58	34.50	4.00	1662.44
13:39:59	34.50	0.00	1595.94
13:40:00	34.50	1.00	1595.94
13:40:01	34.50	1.00	1595.94
13:40:02	34.50	0.50	1595.94
13:40:03	34.50	0.00	1595.94
13:40:04	34.50	0.50	1595.94
13:40:05	34.50	0.00	1595.94
13:40:06	34.50	0.00	1662.44
13:40:07	34.50	3.50	1662.44
13:40:08	34.50	0.00	1595.94
13:40:09	34.50	0.00	1595.94
13:40:10	34.50	1.50	1595.94
13:40:11	34.50	0.00	1595.94
13:40:12	35.00	11.50	1994.93
13:40:13	35.50	45.00	2460.42
13:40:14	37.00	41.00	2327.42
13:40:15	35.00	38.00	2393.92
13:40:16	36.00	44.00	2460.42
13:40:17	34.50	25.50	1728.94
13:40:18	34.50	4.00	1728.94
13:40:19	34.50	0.00	1595.94
13:40:20	34.50	0.00	1595.94
13:40:21	34.50	0.00	1595.94
13:40:22	34.50	2.50	1595.94
13:40:23	34.50	0.00	1595.94
13:40:24	34.50	2.00	1728.94
13:40:25	34.50	1.00	1595.94
13:40:26	34.50	0.00	1595.94
13:40:27	34.50	1.00	1595.94
13:40:28	34.50	0.00	1595.94
13:40:29	34.50	0.00	1595.94
13:40:30	34.50	4.00	1662.44
13:40:31	34.50	0.00	1595.94
13:40:32	34.50	0.00	1595.94
13:40:33	34.50	0.00	1595.94
13:40:34	34.50	4.00	1595.94
13:40:35	34.50	0.00	1595.94
13:40:36	34.50	3.00	1728.94
13:40:37	34.50	1.00	1595.94
13:40:38	34.50	0.50	1595.94
13:40:40	34.50	1.00	1595.94
13:40:41	34.50	0.00	1595.94
13:40:42	34.50	0.00	1595.94
13:40:43	34.50	3.50	1595.94
13:40:44	34.50	1.00	1595.94
13:40:45	34.50	0.00	1595.94
13:40:46	34.50	0.00	1595.94
13:40:47	34.50	0.00	1595.94
13:40:48	34.50	0.00	1595.94
13:40:49	34.50	3.00	1728.94
13:40:50	34.50	0.00	1595.94
13:40:51	34.50	0.00	1595.94
13:40:52	34.50	0.00	1595.94
13:40:53	34.50	1.00	1595.94
13:40:54	34.50	0.00	1595.94
13:40:55	34.50	6.50	1595.94
13:40:56	34.50	2.00	1728.94
13:40:57	34.50	47.00	2127.93
13:40:58	34.50	13.00	1928.44
13:40:59	37.00	40.00	2393.92
13:41:00	36.00	37.00	2526.92
13:41:01	37.00	41.00	2659.91
13:41:02	34.50	31.50	2194.43
13:41:03	35.00	18.50	2127.93
13:41:04	35.50	34.50	2327.42
13:41:05	38.00	31.50	2393.92
13:41:06	34.50	28.00	2460.42
13:41:07	36.50	38.50	2327.42
13:41:08	35.00	33.00	2526.91
13:41:09	35.00	30.50	2526.92
13:41:10	35.00	37.00	2194.43
13:41:11	37.00	40.50	2393.92
13:41:12	37.50	38.50	2593.41
13:41:13	36.50	37.00	2260.92
13:41:14	34.50	5.50	1795.44
13:41:15	36.50	29.50	2194.43
13:41:16	37.00	38.00	2460.42
13:41:17	36.50	36.00	2526.91
13:41:18	39.00	61.50	2859.40
13:41:19	39.50	75.00	2859.40
13:41:20	39.50	70.50	2792.90
13:41:21	37.00	63.50	2859.40
13:41:22	38.50	74.00	2859.40
13:41:23	36.50	45.00	2460.42
13:41:24	36.50	38.00	2526.91
13:41:25	35.50	29.50	2194.43
13:41:26	38.50	18.50	2127.93
13:41:27	35.50	44.00	2659.91
13:41:28	35.50	41.50	2659.91
13:41:29	38.50	38.50	2526.91
13:41:30	36.00	36.50	2526.91
13:41:31	35.50	37.50	2526.91
13:41:32	37.50	42.00	2659.91
13:41:33	37.00	38.00	2526.91
13:41:34	35.00	34.50	2526.91
13:41:35	37.00	42.50	2659.91
13:41:36	35.50	43.50	2327.42
13:41:37	38.00	25.00	2127.93
13:41:38	35.50	38.50	2526.91
13:41:39	36.00	39.00	2659.91
13:41:40	37.50	42.00	2726.41
13:41:41	37.50	37.00	2726.41
13:41:42	36.50	40.50	2526.91
13:41:43	37.00	36.50	2460.42
13:41:44	36.50	38.50	2593.41
13:41:45	35.50	36.50	2526.91
13:41:46	36.50	38.50	2526.91
13:41:47	35.50	30.00	2526.92
13:41:48	34.50	15.00	1795.44
13:41:49	36.50	40.00	2460.42
13:41:50	35.50	38.50	2726.41
13:41:51	37.50	50.50	2925.90
13:41:53	36.00	48.00	2726.41
13:41:54	37.50	42.50	2659.91
13:41:55	38.50	41.00	2726.41
13:41:56	38.00	40.50	2925.90
13:41:57	38.00	47.50	2859.40
13:41:58	36.50	47.50	2460.42
13:41:59	35.50	40.00	2526.91
13:42:00	35.00	24.00	1861.94
13:42:01	38.50	32.50	2460.42
13:42:02	38.00	40.50	2526.91
13:42:03	38.50	46.50	2593.41
13:42:04	37.00	37.00	2327.42
13:42:05	35.50	38.50	2061.43
13:42:06	35.50	8.50	1728.94
13:42:07	34.50	5.00	1595.94
13:42:08	34.50	2.50	1595.94
13:42:09	34.50	4.00	1595.94
13:42:10	34.50	5.50	1595.94
13:42:11	34.50	4.50	1595.94
13:42:12	34.50	7.00	1728.94
13:42:13	34.50	3.50	1595.94
13:42:14	35.00	12.50	1662.44
13:42:15	34.50	6.50	1595.94
13:42:16	35.50	23.00	2526.92
13:42:17	39.50	48.00	2925.90
13:42:18	40.00	49.00	2792.90
13:42:19	39.00	39.50	2792.90
13:42:20	37.50	46.50	2925.90
13:42:21	37.50	51.00	2925.90
13:42:22	40.50	51.50	2925.90
13:42:23	40.00	52.50	2925.90
13:42:24	40.50	85.00	2925.90
13:42:25	40.50	85.00	2925.90
13:42:26	40.00	84.00	2925.90
13:42:27	40.00	80.00	2925.90
13:42:28	41.00	83.50	2925.90
13:42:29	39.00	47.00	2925.90
13:42:30	40.50	50.50	2925.90
13:42:31	36.50	46.00	2526.91
13:42:32	35.50	34.00	2327.42
13:42:33	37.50	45.00	2925.90
13:42:34	40.00	53.50	2925.90
13:42:35	39.50	53.50	2925.90
13:42:36	38.50	54.50	2925.90
13:42:37	39.00	54.00	2925.90
13:42:38	40.50	55.50	2925.90
13:42:39	38.00	54.50	2925.90
13:42:40	40.50	51.50	2925.90
13:42:41	38.50	54.50	2925.90
13:42:42	41.50	55.00	2859.40
13:42:43	40.00	45.50	2726.41
13:42:44	41.00	53.00	2859.40
13:42:45	40.00	49.00	2792.90
13:42:46	40.50	49.00	2792.90
13:42:47	41.00	50.50	2859.40
13:42:48	35.50	36.00	2659.91
13:42:49	37.50	47.50	2526.91
13:42:50	37.00	30.50	2127.93
13:42:51	40.00	35.00	2526.91
13:42:52	40.50	49.50	2859.40
13:42:53	41.00	56.00	2925.90
13:42:54	38.00	48.50	2859.40
13:42:55	40.50	53.00	2859.40
13:42:56	40.50	55.00	2925.90
13:42:57	41.00	53.00	2925.90
13:42:58	40.50	54.50	2859.40
13:42:59	39.00	45.50	2726.41
13:43:00	39.50	50.50	2925.90
13:43:01	38.50	51.00	2859.40
13:43:02	39.00	49.00	2859.40
13:43:03	40.50	50.00	2792.90
13:43:05	40.50	54.50	2925.90
13:43:06	36.50	48.00	2792.91
13:43:07	39.00	51.50	2792.91
13:43:08	41.00	54.00	2925.90
13:43:09	36.00	27.50	2460.42
13:43:10	36.00	17.00	1994.93
13:43:11	40.00	48.50	2925.90
13:43:12	40.50	53.50	2925.90
13:43:13	40.50	54.00	2925.90
13:43:14	39.50	50.00	2726.41
13:43:15	41.00	53.50	2859.40
13:43:16	40.50	53.00	2925.90
13:43:17	39.50	55.00	2925.90
13:43:18	39.50	55.50	2925.90
13:43:19	39.00	55.00	2925.90
13:43:20	39.00	53.00	2925.90
13:43:21	40.50	53.50	2925.90
13:43:22	39.50	56.50	2925.90
13:43:23	41.00	53.00	2925.90
13:43:24	36.50	46.00	2859.40
13:43:25	39.50	34.50	2460.42
13:43:26	41.00	53.50	2925.90
13:43:27	41.00	57.50	2925.90
13:43:28	41.00	47.00	2792.90
13:43:29	42.00	64.00	2925.90
13:43:30	40.50	83.00	2859.40
13:43:31	42.00	81.50	2925.90
13:43:32	42.50	87.50	2925.90
13:43:33	42.50	85.50	2925.90
13:43:34	40.50	73.50	2925.90
13:43:35	40.50	54.50	2925.90
13:43:36	39.50	56.00	2925.90
13:43:37	41.50	54.00	2925.90
13:43:38	42.00	52.00	2925.90
13:43:39	40.50	54.00	2925.90
13:43:40	39.50	53.50	2925.90
13:43:41	40.00	55.00	2925.90
13:43:42	41.00	56.00	2925.90
13:43:43	41.00	54.00	2925.90
13:43:44	39.50	54.50	2925.90
13:43:45	41.00	54.00	2925.90
13:43:46	41.00	54.00	2925.90
13:43:47	40.50	49.50	2859.40
13:43:48	41.00	52.50	2925.90
13:43:49	40.00	50.00	2925.90
13:43:50	39.50	51.00	2925.90
13:43:51	41.00	50.00	2925.90
13:43:52	41.00	49.50	2925.90
13:43:53	40.50	50.00	2925.90
13:43:54	37.50	48.50	2925.90
13:43:55	39.50	48.00	2925.90
13:43:56	40.50	52.50	2859.40
13:43:57	41.00	47.50	2925.90
13:43:58	39.50	49.50	2925.90
13:43:59	41.00	52.50	2925.90
13:44:00	40.00	50.50	2925.90
13:44:01	40.50	50.50	2925.90
13:44:02	40.00	50.00	2925.90
13:44:03	37.50	39.50	2526.91
13:44:04	41.00	50.50	2925.90
13:44:05	40.50	53.00	2925.90
13:44:06	37.50	46.50	2925.90
13:44:07	41.50	50.00	2925.90
13:44:08	41.00	55.50	2925.90
13:44:09	41.00	50.50	2925.90
13:44:10	41.00	49.00	2925.90
13:44:11	41.00	56.00	2925.90
13:44:12	36.50	33.50	2260.92
13:44:13	36.00	17.00	1795.44
13:44:14	40.50	28.50	2460.42
13:44:15	40.00	50.00	2925.90
13:44:16	39.50	49.50	2925.90
13:44:18	41.00	52.00	2925.90
13:44:19	41.50	50.00	2726.41
13:44:20	35.50	8.00	1928.44
13:44:21	39.00	50.50	2792.91
13:44:22	40.50	52.50	2925.90
13:44:23	40.50	51.50	2925.90
13:44:24	39.50	51.50	2925.90
13:44:25	39.00	49.00	2925.90
13:44:26	40.50	54.50	2925.90
13:44:27	41.00	51.00	2925.90
13:44:28	39.00	51.00	2925.90
13:44:29	41.00	51.00	2792.90
13:44:30	37.00	49.50	2925.90
13:44:31	40.00	51.50	2925.90
13:44:32	41.00	49.00	2925.90
13:44:33	38.00	47.00	2859.40
13:44:34	39.00	51.50	2859.40
13:44:35	41.50	74.50	2925.90
13:44:36	39.50	85.50	2925.90
13:44:37	42.00	81.50	2925.90
13:44:38	38.50	80.00	2925.90
13:44:39	42.50	82.50	2925.90
13:44:40	41.50	58.50	2925.90
13:44:41	42.00	52.00	2925.90
13:44:42	37.50	50.00	2792.90
13:44:43	41.00	50.50	2925.90
13:44:44	40.50	50.00	2925.90
13:44:45	39.50	50.50	2925.90
13:44:46	41.00	50.00	2925.90
13:44:47	38.00	45.50	2659.91
13:44:48	41.00	53.00	2925.90
13:44:49	41.00	51.00	2925.90
13:44:50	41.00	50.00	2925.90
13:44:51	39.00	50.50	2925.90
13:44:52	40.00	45.00	2792.90
13:44:53	38.00	47.00	2859.40
13:44:54	40.00	52.50	2925.90
13:44:55	40.50	50.50	2925.90
13:44:56	41.00	50.50	2925.90
13:44:57	41.00	49.50	2925.90
13:44:58	40.50	50.00	2925.90
13:44:59	36.50	43.50	2659.91
13:45:00	40.50	45.00	2792.91
13:45:01	39.50	50.50	2925.90
13:45:02	38.50	50.00	2925.90
13:45:03	38.00	50.00	2925.90
13:45:04	40.50	50.00	2925.90
13:45:05	37.00	44.50	2726.41
13:45:06	41.50	46.00	2792.90
13:45:07	38.50	44.00	2792.90
13:45:08	39.50	47.00	2925.90
13:45:09	41.00	48.00	2925.90
13:45:10	38.00	46.50	2792.90
13:45:11	40.00	47.00	2792.90
13:45:12	37.50	44.50	2792.90
13:45:13	39.00	46.00	2859.40
13:45:14	41.00	47.00	2859.40
13:45:15	39.50	37.50	2393.92
13:45:16	41.00	45.00	2925.90
13:45:17	39.50	53.00	2925.90
13:45:18	39.50	51.00	2925.90
13:45:19	41.00	50.50	2925.90
13:45:20	39.00	50.00	2925.90
13:45:21	41.50	50.00	2925.90
13:45:22	41.00	53.00	2925.90
13:45:23	41.00	53.00	2925.90
13:45:24	36.50	38.00	2260.92
13:45:25	41.00	34.00	2792.91
13:45:26	39.50	44.50	2792.91
13:45:27	41.00	49.50	2925.90
13:45:28	38.50	41.50	2526.91
13:45:30	40.00	49.00	2859.40
13:45:31	38.50	42.00	2726.41
13:45:32	40.50	45.00	2792.90
13:45:33	41.00	52.00	2925.90
13:45:34	41.00	50.50	2925.90
13:45:35	38.00	54.50	2659.91
13:45:36	40.50	37.00	2859.40
13:45:37	40.00	48.50	2925.90
13:45:38	40.50	47.50	2925.90
13:45:39	41.00	49.50	2925.90
13:45:40	41.00	54.50	2925.90
13:45:41	42.00	84.50	2925.90
13:45:42	41.00	81.50	2925.90
13:45:43	41.00	84.50	2925.90
13:45:44	41.00	81.00	2925.90
13:45:45	40.50	80.50	2925.90
13:45:46	39.00	50.00	2925.90
13:45:47	39.00	50.00	2925.90
13:45:48	39.50	50.00	2925.90
13:45:49	39.00	50.00	2925.90
13:45:50	39.00	51.00	2925.90
13:45:51	39.00	49.50	2925.90
13:45:52	39.00	52.50	2859.40
13:45:53	39.00	52.50	2859.40
13:45:54	43.00	51.50	2925.90
13:45:55	43.00	51.50	2925.90
13:45:56	42.00	50.00	2925.90
13:45:57	43.00	54.50	2859.40
13:45:58	36.50	29.00	1728.94
13:45:59	35.50	1.00	1728.94
13:46:00	35.50	14.50	1994.93
13:46:01	35.50	17.00	1728.94
13:46:02	35.50	7.50	1595.94
13:46:03	35.50	5.00	1595.94
13:46:04	35.00	1.50	1595.94
13:46:05	35.00	5.50	1595.94
13:46:06	35.00	7.50	1595.94
13:46:07	39.00	17.00	2526.92
13:46:08	37.50	50.00	2393.92
13:46:09	37.50	16.50	1861.94
13:46:10	35.00	5.50	1861.94
13:46:11	40.00	40.50	2859.40
13:46:12	37.00	47.50	2526.91
13:46:13	38.50	46.50	2792.91
13:46:14	36.00	21.50	1662.44
13:46:15	35.50	19.50	2260.93
13:46:16	36.50	23.00	1928.44
13:46:17	35.50	19.50	2194.43
13:46:18	38.50	45.50	2792.91
13:46:19	37.00	46.00	2925.90
13:46:20	38.50	52.00	2925.90
13:46:21	38.50	51.00	2925.90
13:46:22	38.50	51.50	2925.90
13:46:23	38.50	52.50	2925.90
13:46:24	39.00	49.50	2925.90
13:46:25	39.00	51.00	2925.90
13:46:26	39.00	50.50	2925.90
13:46:27	39.00	50.00	2925.90
13:46:28	38.50	53.00	2925.90
13:46:29	39.00	57.00	2925.90
13:46:30	38.50	54.00	2925.90
13:46:31	41.00	50.50	2925.90
13:46:32	39.50	50.50	2925.90
13:46:33	39.00	56.00	2859.40
13:46:34	40.50	54.00	2859.40
13:46:35	39.00	42.50	2726.41
13:46:36	35.50	19.50	1795.44
13:46:37	40.50	40.00	2792.90
13:46:38	37.00	21.00	1928.44
13:46:39	35.00	9.50	1795.44
13:46:41	35.50	15.50	1861.94
13:46:42	35.00	15.50	1861.94
13:46:43	40.50	29.50	2460.42
13:46:44	38.50	19.00	1928.44
13:46:45	35.00	15.00	1728.94
13:46:46	37.50	41.00	2393.92
13:46:47	39.00	41.00	2460.42
13:46:48	36.00	38.00	2327.42
13:46:49	36.00	44.00	2460.42
13:46:50	39.00	45.50	2327.42
13:46:51	35.50	16.00	2061.43
13:46:52	38.50	36.50	2460.42
13:46:53	35.50	31.00	2260.92
13:46:54	35.00	17.50	1728.94
13:46:55	35.00	5.00	1662.44
13:46:56	38.00	10.00	1928.44
13:46:57	35.00	28.50	1994.93
13:46:58	35.00	22.00	1861.94
13:46:59	35.50	18.00	2127.93
13:47:00	35.00	21.50	2127.93
13:47:01	38.50	37.00	2593.41
13:47:02	39.50	45.00	2792.90
13:47:03	39.00	39.50	2859.40
13:47:04	39.50	48.00	2925.90
13:47:05	38.50	50.50	2925.90
13:47:06	39.00	41.50	2593.41
13:47:07	39.50	22.00	2327.42
13:47:08	38.00	45.50	2859.40
13:47:09	40.00	51.50	2925.90
13:47:10	40.00	44.50	2659.91
13:47:11	35.50	42.00	2460.42
13:47:12	35.50	29.00	2194.43
13:47:13	35.50	36.50	2327.42
13:47:14	39.50	41.00	2726.41
13:47:15	40.00	47.50	2925.90
13:47:16	39.50	50.50	2925.90
13:47:17	40.00	53.00	2925.90
13:47:18	40.50	49.50	2925.90
13:47:19	35.00	31.50	2327.42
13:47:20	35.50	14.00	1728.94
13:47:21	39.00	34.50	2460.42
13:47:25	39.50	48.50	2127.93
13:47:26	35.00	24.50	1795.44
13:47:27	35.50	22.50	1861.94
13:47:28	35.50	19.00	1728.94
13:47:29	35.50	8.50	1728.94
13:47:30	39.00	16.50	2393.92
13:47:31	38.00	33.50	2726.41
13:47:32	38.50	42.50	2792.90
13:47:33	39.50	43.00	2792.90
13:47:34	36.00	43.50	2859.40
13:47:35	40.00	52.50	2792.91
13:47:36	35.50	38.00	2260.92
13:47:37	38.50	34.00	2659.91
13:47:38	40.50	48.00	2393.92
13:47:39	40.00	32.50	2659.91
13:47:40	40.50	49.00	2593.41
13:47:41	35.50	22.50	1861.94
13:47:42	36.50	25.00	2526.92
13:47:43	38.50	46.50	2659.91
13:47:44	38.50	38.00	2726.41
13:47:45	39.00	49.50	2792.91
13:47:46	39.50	39.50	2393.92
13:47:47	36.00	23.50	1728.94
13:47:48	37.50	14.50	1928.44
13:47:49	35.50	18.00	1928.44
13:47:50	38.50	25.50	2460.42
13:47:51	38.50	54.00	2859.40
13:47:52	39.00	69.00	2659.91
13:47:53	40.00	64.50	2859.40
13:47:54	40.50	82.00	2925.90
13:47:55	41.00	85.00	2792.91
13:47:56	36.50	42.50	2526.92
13:47:57	40.50	50.00	2925.90
13:47:58	40.50	51.00	2726.41
13:47:59	39.50	37.00	2659.91
13:48:00	40.00	50.00	2925.90
13:48:01	40.50	50.50	2925.90
13:48:02	40.50	47.00	2925.90
13:48:03	40.00	48.50	2526.91
13:48:04	39.00	33.50	2859.40
13:48:05	38.50	45.50	2726.41
13:48:06	39.50	46.50	2792.90
13:48:07	40.00	45.50	2526.91
13:48:08	40.50	38.50	2593.41
13:48:09	38.00	43.00	2726.41
13:48:10	39.00	44.50	2194.43
13:48:11	38.00	28.50	2726.41
13:48:12	39.00	48.00	2659.91
13:48:13	39.00	41.00	2859.40
13:48:14	40.00	49.00	2925.90
13:48:15	40.50	51.00	2925.90
13:48:16	40.00	48.00	2659.91
13:48:17	39.00	42.00	2925.90
13:48:18	40.00	50.00	2925.90
13:48:19	40.00	49.00	2859.40
13:48:20	37.00	41.50	2659.91
13:48:21	39.50	45.50	2792.91
13:48:22	38.50	46.00	2726.41
13:48:23	39.50	40.50	2925.90
13:48:25	40.00	48.50	2925.90
13:48:26	40.50	51.50	2925.90
13:48:27	41.00	48.00	2925.90
13:48:28	40.50	50.50	2925.90
13:48:29	41.50	51.00	2925.90
13:48:30	41.00	53.50	2859.40
13:48:31	36.50	35.50	2061.43
13:48:32	40.50	30.00	2925.90
13:48:33	40.50	51.50	2925.90
13:48:34	40.00	51.50	2659.91
13:48:35	40.50	36.50	2859.40
13:48:36	38.00	50.50	2393.92
13:48:37	39.50	30.00	2792.91
13:48:38	39.00	51.00	2925.90
13:48:39	37.00	44.50	2659.91
13:48:40	39.00	46.00	2859.40
13:48:41	37.50	45.50	2659.91
13:48:42	40.50	54.00	2593.41
13:48:43	39.00	32.50	2859.40
13:48:44	37.00	46.50	2726.41
13:48:45	40.50	41.00	2460.42
13:48:46	40.50	36.50	2792.91
13:48:47	39.50	42.50	2659.91
13:48:48	40.50	53.00	2726.41
13:48:49	41.00	42.00	2925.90
13:48:50	38.00	44.00	2859.40
13:48:51	37.00	42.00	2393.92
13:48:52	40.50	35.50	2792.90
13:48:53	41.00	50.00	2859.40
13:48:54	39.00	45.50	2593.41
13:48:55	38.00	38.50	2659.91
13:48:56	39.50	46.50	2726.41
13:48:57	37.00	54.00	2526.91
13:48:58	40.00	52.50	2792.90
13:48:59	41.50	77.50	2925.90
13:49:00	41.00	80.50	2925.90
13:49:01	42.50	83.00	2925.90
13:49:02	37.00	44.00	2659.91
13:49:03	40.00	46.50	2726.41
13:49:04	40.50	47.50	2859.40
13:49:05	41.00	47.00	2859.40
13:49:06	39.00	48.00	2792.90
13:49:07	40.00	46.50	2593.41
13:49:08	38.50	38.50	2925.90
13:49:09	39.50	46.00	2925.90
13:49:10	41.00	51.00	2925.90
13:49:11	41.00	51.00	2526.92
13:49:12	36.50	34.50	2593.41
13:49:13	39.50	47.50	1994.94
13:49:14	36.50	6.00	2260.93
13:49:15	41.00	40.00	2726.41
13:49:16	40.00	40.50	2659.91
13:49:17	38.50	30.00	2659.91
13:49:18	40.00	41.50	2859.40
13:49:19	40.00	46.50	2726.41
13:49:20	39.50	41.00	2925.90
13:49:21	38.00	47.50	2593.41
13:49:22	41.00	45.00	2659.91
13:49:23	39.00	38.00	2792.90
13:49:24	41.00	50.50	2859.40
13:49:25	39.00	47.00	2659.91
13:49:26	41.00	43.50	2925.90
13:49:27	41.00	49.50	2925.90
13:49:28	41.50	50.50	2925.90
13:49:29	41.00	51.50	2593.41
13:49:30	41.00	38.00	2859.40
13:49:31	41.00	52.00	2925.90
13:49:32	40.50	50.00	2925.90
13:49:33	41.00	51.50	2925.90
13:49:34	40.00	50.00	2925.90
13:49:35	41.00	51.00	2925.90
13:49:36	41.00	53.00	2925.90
13:49:38	41.00	50.00	2925.90
13:49:39	41.00	51.50	2925.90
13:49:40	41.50	51.50	2925.90
13:49:41	41.50	50.50	2925.90
13:49:42	41.00	50.50	2925.90
13:49:43	42.50	53.00	2726.41
13:49:44	41.00	41.00	2792.90
13:49:45	40.50	49.50	2925.90
13:49:46	41.50	51.50	2925.90
13:49:47	41.50	52.00	2792.90
13:49:48	41.00	44.00	2925.90
13:49:49	41.00	55.00	2925.90
13:49:50	41.00	51.00	2925.90
13:49:51	41.50	49.00	2925.90
13:49:52	41.50	51.00	2925.90
13:49:53	41.00	49.50	2925.90
13:49:54	42.00	50.50	2925.90
13:49:55	41.50	52.00	2925.90
13:49:56	41.50	50.50	2925.90
13:49:57	42.00	51.00	2925.90
13:49:58	42.00	50.50	2925.90
13:49:59	41.00	47.00	2659.91
13:50:00	41.00	40.50	2726.41
13:50:01	38.00	40.00	2659.91
13:50:02	42.00	56.00	2925.90
13:50:03	42.50	84.00	2925.90
13:50:04	42.50	84.00	2925.90
13:50:05	43.00	84.00	2925.90
13:50:06	43.00	89.00	2925.90
13:50:07	40.50	73.00	2925.90
13:50:08	41.50	52.50	2925.90
13:50:09	42.00	53.50	2925.90
13:50:10	42.00	47.50	2925.90
13:50:11	42.00	45.00	2925.90
13:50:12	42.00	50.50	2925.90
13:50:13	43.00	56.50	2925.90
13:50:14	42.00	49.00	2925.90
13:50:15	41.50	51.00	2925.90
13:50:16	42.00	52.50	2925.90
13:50:17	42.00	49.50	2925.90
13:50:18	42.00	51.00	2925.90
13:50:19	41.00	49.50	2925.90
13:50:20	41.50	47.50	2925.90
13:50:21	41.50	50.50	2925.90
13:50:22	40.50	49.50	2925.90
13:50:23	42.00	51.00	2925.90
13:50:24	41.50	52.50	2925.90
13:50:25	42.00	52.50	2859.40
13:50:26	38.00	37.00	2593.41
13:50:27	40.00	50.50	2925.90
13:50:28	40.50	50.00	2925.90
13:50:29	40.50	50.00	2925.90
13:50:30	41.50	51.50	2925.90
13:50:31	41.00	52.00	2925.90
13:50:32	42.00	50.50	2925.90
13:50:33	41.50	48.00	2792.90
13:50:34	38.50	46.50	2726.41
13:50:35	38.50	44.00	2659.91
13:50:36	37.50	34.00	2260.92
13:50:37	41.50	43.50	2925.90
13:50:38	39.50	42.50	2726.41
13:50:39	40.00	46.00	2925.90
13:50:40	41.00	49.50	2925.90
13:50:41	41.50	50.00	2925.90
13:50:42	40.50	49.50	2792.90
13:50:43	41.50	50.00	2925.90
13:50:44	40.50	50.00	2925.90
13:50:45	41.50	50.50	2925.90
13:50:46	41.00	50.00	2792.91
13:50:47	41.50	43.00	2792.90
13:50:48	41.00	45.00	2859.40
13:50:50	42.00	53.00	2792.90
13:50:51	42.00	45.00	2925.90
13:50:52	38.00	51.00	2260.93
13:50:53	40.00	17.00	2526.92
13:50:54	41.50	52.00	2925.90
13:50:55	41.00	52.00	2925.90
13:50:56	42.00	52.50	2925.90
13:50:57	37.50	42.00	2659.91
13:50:58	41.00	48.00	2925.90
13:50:59	38.50	49.00	2526.91
13:51:00	39.50	38.50	2792.90
13:51:01	40.50	43.00	2726.41
13:51:02	41.00	52.50	2925.90
13:51:03	39.50	47.50	2792.90
13:51:04	42.00	50.50	2925.90
13:51:05	42.00	51.00	2925.90
13:51:06	41.00	44.00	2659.91
13:51:07	41.50	49.50	2925.90
13:51:08	43.00	76.00	2925.90
13:51:09	43.50	85.00	2925.90
13:51:10	44.00	86.00	2925.90
13:51:11	43.00	78.00	2925.90
13:51:12	42.50	77.50	2925.90
13:51:13	40.50	52.50	2659.91
13:51:14	41.50	33.00	2327.42
13:51:15	41.50	49.00	2925.90
13:51:16	42.00	51.00	2925.90
13:51:17	42.00	50.00	2925.90
13:51:18	42.00	51.50	2925.90
13:51:19	37.50	32.50	2393.92
13:51:20	42.00	53.00	2925.90
13:51:21	41.00	49.50	2925.90
13:51:22	41.50	50.00	2925.90
13:51:23	40.00	49.00	2925.90
13:51:24	41.00	49.00	2792.90
13:51:25	42.00	46.00	2792.90
13:51:26	40.50	44.50	2726.41
13:51:27	40.50	45.50	2792.90
13:51:28	40.50	32.50	2393.92
13:51:29	43.50	50.00	2925.90
13:51:30	43.50	51.00	2925.90
13:51:31	43.50	50.50	2925.90
13:51:32	44.50	53.50	2925.90
13:51:33	44.50	50.00	2925.90
13:51:34	44.00	50.50	2925.90
13:51:35	44.50	50.00	2925.90
13:51:36	44.50	49.50	2925.90
13:51:37	44.50	50.50	2925.90
13:51:38	45.00	53.50	2925.90
13:51:39	44.50	51.00	2925.90
13:51:40	44.50	50.00	2925.90
13:51:41	44.50	50.50	2925.90
13:51:42	42.00	50.00	2726.41
13:51:43	42.00	39.50	2726.41
13:51:44	42.50	53.50	2925.90
13:51:45	42.50	52.50	2925.90
13:51:46	42.50	52.50	2925.90
13:51:47	42.00	51.00	2925.90
