Seconds	System	CPU	AUX	HD0	Core 0	Core 1	3Vsb	Vbat	Vcore	+12V	AVcc	3Vcc
56100	39.0	39.0	50.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56103	39.0	39.0	50.5	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56106	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56109	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56112	39.0	39.0	50.5	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56116	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56119	44.0	44.0	52.5	39.0	40.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56122	39.0	39.0	51.5	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56125	39.0	39.0	50.5	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56128	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56131	39.0	39.0	50.5	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56134	39.0	39.0	50.5	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56137	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56140	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56143	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56146	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56149	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56152	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56155	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56158	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56161	48.0	48.0	55.5	39.0	45.0	36.0	3.33	3.28	1.09	7.18	3.34	3.34
56164	39.0	39.0	50.5	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56168	39.0	39.0	50.5	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56171	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56174	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.28	1.09	7.18	3.34	3.34
56177	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56180	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56183	40.0	40.0	52.5	39.0	40.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56186	45.0	45.0	52.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56189	39.0	39.0	50.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56192	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56195	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56198	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56201	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56204	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56207	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56210	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56213	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56216	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56220	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56223	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56226	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56229	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56232	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56235	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56238	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56241	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56244	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56247	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56250	46.0	46.0	51.5	39.0	39.0	35.0	3.33	3.26	1.2	8.34	3.34	3.34
56253	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.2	8.34	3.34	3.34
56256	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.2	8.34	3.34	3.34
56259	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.2	8.34	3.34	3.34
56262	39.0	39.0	50.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56265	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56268	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56271	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56275	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56278	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56281	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56284	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56287	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56290	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56293	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56296	39.0	39.0	49.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56299	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56302	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56305	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56308	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56311	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56314	45.0	45.0	51.0	39.0	45.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56317	44.0	44.0	53.5	39.0	45.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56320	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56323	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56327	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56330	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56333	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56336	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56339	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56342	39.0	39.0	48.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56345	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56348	39.0	39.0	48.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56351	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56354	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56357	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56360	39.0	39.0	48.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56363	39.0	39.0	48.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56366	39.0	39.0	48.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56369	39.0	39.0	48.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56372	39.0	39.0	48.5	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56375	39.0	39.0	49.0	39.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56379	43.0	43.0	50.5	38.0	40.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56382	39.0	39.0	50.5	38.0	43.0	36.0	3.33	3.26	1.09	7.18	3.34	3.34
56385	39.0	39.0	49.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56388	39.0	39.0	49.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56391	39.0	39.0	49.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56394	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56397	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56400	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56403	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56406	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56409	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56412	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56415	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56418	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56421	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56424	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56427	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56430	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56434	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56437	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56440	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56443	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56446	43.0	43.0	51.0	38.0	39.0	35.0	3.33	3.26	1.14	7.34	3.34	3.34
56449	39.0	39.0	51.0	38.0	39.0	35.0	3.33	3.26	1.14	7.34	3.34	3.34
56452	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.14	7.34	3.34	3.34
56455	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.14	7.34	3.34	3.34
56458	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56461	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56464	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56467	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56470	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56473	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56476	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56479	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56482	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56486	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56489	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56492	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56495	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56498	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56501	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56504	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56507	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56510	41.0	41.0	50.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56513	44.0	44.0	51.5	38.0	43.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56516	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56519	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56522	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56525	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56528	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56531	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56534	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56537	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56541	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56544	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.34
56547	39.0	39.0	48.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.34
56550	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.34
56553	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.34
56556	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56559	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56562	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56565	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56568	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56571	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56574	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56577	42.0	42.0	51.0	38.0	42.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56580	39.0	39.0	48.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56583	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56586	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56589	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56593	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56596	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56599	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56602	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56605	39.0	39.0	47.5	38.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56608	39.0	39.0	47.5	38.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56611	39.0	39.0	47.5	38.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56614	39.0	39.0	47.5	38.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56617	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56620	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56623	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56626	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56629	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56632	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56635	39.0	39.0	47.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56638	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.34
56641	42.0	42.0	49.0	38.0	43.0	35.0	3.33	3.26	1.26	8.34	3.34	3.34
56645	44.0	44.0	51.5	38.0	39.0	35.0	3.33	3.26	1.26	8.34	3.34	3.34
56648	39.0	39.0	47.0	38.0	39.0	35.0	3.33	3.26	1.26	8.34	3.34	3.34
56651	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.26	8.34	3.34	3.34
56654	39.0	39.0	47.0	38.0	39.0	35.0	3.33	3.28	1.09	7.18	3.36	3.36
56657	39.0	39.0	47.0	38.0	39.0	35.0	3.33	3.28	1.09	7.18	3.36	3.36
56660	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.28	1.09	7.18	3.36	3.36
56663	39.0	39.0	47.0	38.0	39.0	35.0	3.33	3.28	1.09	7.18	3.36	3.36
56666	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56669	39.0	39.0	47.0	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56672	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56675	39.0	39.0	47.5	38.0	39.0	35.0	3.33	3.26	1.09	7.18	3.34	3.36
56678	39.0	39.0	47.5	38.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56681	39.0	39.0	47.0	38.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56684	39.0	39.0	47.0	38.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56687	39.0	39.0	47.0	38.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56690	39.0	39.0	47.0	38.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56693	39.0	39.0	47.0	38.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56696	39.0	39.0	47.0	38.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56700	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56703	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56706	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56709	42.0	42.0	50.5	37.0	43.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56712	39.0	39.0	47.5	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56715	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56718	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56721	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56724	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56727	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.34	3.36
56730	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.34	3.36
56733	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.34	3.36
56736	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.34	3.36
56739	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56742	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56745	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56748	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56752	39.0	39.0	47.0	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56755	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56758	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56761	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56764	39.0	39.0	47.0	37.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56767	39.0	39.0	46.5	37.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56770	39.0	39.0	46.5	37.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56773	42.0	42.0	48.5	37.0	41.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56776	41.0	41.0	49.5	37.0	42.0	35.0	3.33	3.26	1.26	8.34	3.34	3.34
56779	39.0	39.0	47.0	37.0	39.0	35.0	3.33	3.26	1.26	8.34	3.34	3.34
56782	39.0	39.0	46.5	37.0	39.0	35.0	3.33	3.26	1.26	8.34	3.34	3.34
56785	39.0	39.0	47.0	37.0	39.0	35.0	3.33	3.26	1.26	8.34	3.34	3.34
56788	39.0	39.0	46.5	37.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56791	39.0	39.0	46.5	37.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56794	39.0	39.0	46.5	37.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56797	39.0	39.0	46.5	37.0	39.0	35.0	3.33	3.26	1.09	7.18	3.36	3.36
56800	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56804	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56807	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56810	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.26	1.09	7.18	3.36	3.36
56813	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56816	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56819	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
56822	39.0	39.0	46.5	37.0	39.0	35.0	3.34	3.28	1.09	7.18	3.36	3.36
