"(PDH-CSV 4.0) (India Standard Time)(-330)","\\LAB2-PC15\Processor Information(_Total)\% Processor Time","\\LAB2-PC15\Processor(_Total)\% C3 Time","\\LAB2-PC15\Processor(_Total)\% Idle Time","\\LAB2-PC15\Processor(_Total)\DPC Rate","\\LAB2-PC15\Processor(_Total)\% Interrupt Time","\\LAB2-PC15\Processor(_Total)\% C2 Time","\\LAB2-PC15\Processor(_Total)\% User Time","\\LAB2-PC15\Processor(_Total)\% C1 Time","\\LAB2-PC15\Processor(_Total)\% Processor Time","\\LAB2-PC15\Processor(_Total)\C1 Transitions/sec","\\LAB2-PC15\Processor(_Total)\% DPC Time","\\LAB2-PC15\Processor(_Total)\C2 Transitions/sec","\\LAB2-PC15\Processor(_Total)\% Privileged Time","\\LAB2-PC15\Processor(_Total)\C3 Transitions/sec","\\LAB2-PC15\Processor(_Total)\DPCs Queued/sec","\\LAB2-PC15\Processor(_Total)\Interrupts/sec","\\LAB2-PC15\Memory\Pool Paged Bytes","\\LAB2-PC15\Memory\Free & Zero Page List Bytes","\\LAB2-PC15\Memory\Cache Bytes Peak","\\LAB2-PC15\Memory\System Code Resident Bytes","\\LAB2-PC15\Memory\Available Bytes","\\LAB2-PC15\Memory\Commit Limit","\\LAB2-PC15\Memory\Transition Pages RePurposed/sec","\\LAB2-PC15\Memory\Pages Output/sec","\\LAB2-PC15\Memory\Page Reads/sec","\\LAB2-PC15\Memory\Available KBytes","\\LAB2-PC15\Memory\Demand Zero Faults/sec","\\LAB2-PC15\Memory\Pages/sec","\\LAB2-PC15\Memory\Cache Bytes","\\LAB2-PC15\Memory\Pool Nonpaged Bytes","\\LAB2-PC15\Memory\Page Faults/sec","\\LAB2-PC15\Memory\System Cache Resident Bytes","\\LAB2-PC15\Memory\Transition Faults/sec","\\LAB2-PC15\Memory\Standby Cache Reserve Bytes","\\LAB2-PC15\Memory\Page Writes/sec","\\LAB2-PC15\Memory\System Code Total Bytes","\\LAB2-PC15\Memory\Standby Cache Core Bytes","\\LAB2-PC15\Memory\System Driver Resident Bytes","\\LAB2-PC15\Memory\Standby Cache Normal Priority Bytes","\\LAB2-PC15\Memory\Pool Paged Allocs","\\LAB2-PC15\Memory\Pool Nonpaged Allocs","\\LAB2-PC15\Memory\% Committed Bytes In Use","\\LAB2-PC15\Memory\Available MBytes","\\LAB2-PC15\Memory\Free System Page Table Entries","\\LAB2-PC15\Memory\Modified Page List Bytes","\\LAB2-PC15\Memory\Cache Faults/sec","\\LAB2-PC15\Memory\Committed Bytes","\\LAB2-PC15\Memory\System Driver Total Bytes","\\LAB2-PC15\Memory\Pages Input/sec","\\LAB2-PC15\Memory\Pool Paged Resident Bytes","\\LAB2-PC15\Memory\Write Copies/sec"
"07/01/2011 13:09:01.630","1.7292070792920722","97.078842115788419","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","3200.7950104702372","28.998142862741918","2046.8689117252657","202293248","20590592","100171776","11468800","115421184","3311497216","0","0","0","112716","328.9789310980031","0","18309120","41500672","358.97700992152926","18309120","27.998206901957712","5570560","0","7077888","34189312","4886528","55070720","150842","103078","89.361152100693772","110","33557497","1843200","1.999871921568408","2959192064","6193152","0","81428480","0"
"07/01/2011 13:09:02.630","1.7291870812918719","97.906439356064396","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","3014.8733885295887","16.99928610447861","2003.9158443161843","202293248","20582400","100171776","11468800","115412992","3311497216","0","0","0","112708","164.99307101405708","0","18571264","41512960","250.98945954259594","18571264","24.998950153645012","5570560","0","7077888","34189312","4886528","55070720","150848","103056","89.361894242341407","110","33557497","1830912","63.997312393331235","2959216640","6193152","0","81428480","0"
"07/01/2011 13:09:03.631","29.806579342065799","46.886411358864116","70.193430656934311","1","0.77992200779922016","17.087431256874314","21.058034196580341","4.5558344165583442","29.806569343065693","1089.0003811103645","0","3781.0013232123861","8.5791920807919215","6000.0020997816227","75.000026247270284","1977.0006918780446","202293248","20594688","100171776","11468800","115429376","3311497216","0","0","0","112724","161.00005634414021","0","18567168","41525248","184.00006439330309","18567168","22.000007699199283","5570560","0","7077888","34189312","4886528","55074816","150817","103032","88.978701771615803","110","33557497","1830912","1.0000003499636039","2946527232","6193152","0","81428480","0"
"07/01/2011 13:09:04.630","38.324085509366981","36.957715639847429","61.67590448162391","0","0","16.146363341643813","24.9826468804571","5.6064763893980967","38.32409551837609","2118.9636506044399","0","3501.2446149335524","13.272036159747389","7204.6765975676699","76.070494778430529","1899.7605143350149","202293248","20557824","100171776","11468800","115388416","3311497216","0","0","1.0009275628740859","112684","355.32928482030047","1.0009275628740859","18575360","41496576","385.35711170652303","18575360","29.026899323348491","5570560","0","7077888","34189312","4886528","55070720","150819","103010","88.978454391066592","110","33557497","1826816","2.0018551257481718","2946519040","6193152","1.0009275628740859","81428480","0"
"07/01/2011 13:09:05.630","39.945615438456151","35.599180081991797","60.054384561543849","0","0","21.140335966403359","33.536856314368563","2.3067693230676931","39.945615438456151","609.96413785090965","0","4779.718981848112","6.2394160583941609","7438.5626581523229","92.994532492023922","1963.8845356380107","202293248","20725760","100171776","11468800","115560448","3311497216","0","0","0","112852","169.99000563058138","0","18571264","41484288","194.98853587037274","18571264","23.998589030199724","5570560","0","7077888","34189312","4886528","55074816","150823","103016","88.977588559144365","110","33557497","1855488","0.99994120959165511","2946490368","6193152","0","81428480","0"
"07/01/2011 13:09:06.630","40.725557444255578","44.610798920107989","59.274452554744528","1","0","13.487151284871512","30.417158284171581","1.5945305469453057","40.725547445255472","374.99895011249544","0","2672.9925164018678","10.13904609539046","9364.9737808093869","88.999750826698929","1981.994450994576","202293248","20713472","100171776","11468800","115548160","3311497216","0","0","0","112840","160.99954924829805","0","18571264","41504768","182.99948765489779","18571264","21.999938406599735","5570560","0","7077888","34189312","4886528","55074816","150823","103025","88.978083320242789","110","33557497","1855488","0","2946506752","6193152","0","81428480","0"
"07/01/2011 13:09:07.630","39.945615438456151","32.019368063193681","60.054374562543742","0","0","21.855914408559144","27.297440255974404","4.9605039496050392","39.945625437456258","229.98816834337208","0","6809.6496800798432","12.478832116788322","6146.6837861161221","75.99609040911426","1968.8987107308678","202293248","20746240","100171776","11468800","115576832","3311497216","0","0","0","112868","322.9833842387356","0","18575360","41512960","353.98178953719008","18575360","28.998508182425176","5570560","0","7077888","34189312","4886528","55070720","150827","103016","88.974372612004643","110","33557497","1855488","1.9998971160293224","2946383872","6193152","0","81428480","0"
"07/01/2011 13:09:08.630","11.868243175682435","74.29078092190781","88.131756824317563","0","0.77993200679932007","7.8797020297970199","6.2394160583941609","6.2779422057794214","11.868243175682435","840.91200774038236","0","672.92958526667928","5.4594940505949401","3633.619781365695","34.996338015354794","1877.8035083667514","202293248","20754432","100171776","11468800","115585024","3311497216","0","0","0","112876","160.98315487063203","0","18575360","41492480","182.98085305171222","18575360","21.997698181080157","5570560","0","7077888","34189312","4886528","55070720","150806","103016","88.974248921730023","110","33557497","1855488","0","2946379776","6193152","0","81428480","0"
"07/01/2011 13:09:09.630","0.94927507249275012","97.986821317868205","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2782.8217788624397","14.999039411763061","1946.8753156468454","202293248","20836352","100171776","11468800","115671040","3311497216","0","0","0","112960","160.98968968625684","0","18571264","41500672","183.98821678429354","18571264","21.99859113725249","5570560","0","7077888","34189312","4886528","55074816","150776","102991","88.96942500102044","110","33557497","1855488","0.99993596078420399","2946220032","6193152","0","81428480","0"
"07/01/2011 13:09:10.630","0","97.198480151984796","100.61058894110589","0","0","0","0.77992200779922016","0","0","0","0","0","0","2714.6741373735736","13.998319677064467","1934.7677553656961","202293248","20803584","100171776","11468800","115634176","3311497216","0","0","0","112924","330.96027236488135","0","18575360","41508864","360.95667167287661","18575360","28.99651933106211","5570560","0","7077888","34189312","4886528","55070720","150782","102985","89.032507041068882","110","33557497","1855488","0.99987997693317632","2948308992","6193152","0","81428480","0"
"07/01/2011 13:09:11.630","0.94927507249275012","97.889121087891212","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2746.8548438685439","28.998467590894709","1926.898174057038","202293248","20799488","100171776","11468800","115634176","3311497216","0","0","0","112924","160.99149248738098","0","18571264","41529344","183.99027712843539","18571264","21.99883748274771","5570560","0","7077888","34189312","4886528","55074816","150784","102998","89.033743943814926","110","33557497","1855488","0.9999471583067141","2948349952","6193152","0","81428480","0"
"07/01/2011 13:09:12.630","2.5091290870912886","97.290420957904217","97.490880911908803","0","0","0","2.3397760223977606","0","2.509119088091194","0","0","0","0","2666.036387599645","13.000177433906744","1895.0258644040987","202293248","20828160","100171776","11468800","115662848","3311497216","0","0","0","112952","212.00289353755613","0","18571264","41488384","234.00319381032142","18571264","22.000300272765262","5570560","0","7077888","34189312","4886528","55074816","150788","102991","89.0328781118927","110","33557497","1855488","0","2948321280","6193152","0","81428480","0"
"07/01/2011 13:09:13.631","0.94926507349265554","97.631566843315667","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2803.8086600252796","23.998362282670008","1984.8645471291654","202293248","29130752","100171776","11468800","123965440","3311497216","0","0","0","121060","162.98887716980047","0","18571264","41508864","185.98730769069257","18571264","21.998498759114174","5570560","0","7077888","34189312","4886528","55074816","150791","102984","88.782157925268805","118","33557497","1888256","0.99993176177791709","2940018688","6193152","0","81428480","0"
"07/01/2011 13:09:14.630","2.411540627719011","97.085576727612519","97.588469381290096","0","0","0","1.5614154300285688","0","2.4115306187099006","0","0","0","0.78070271050972984","2740.4398330307536","18.016039808091151","1952.7385369769906","202293248","29143040","100171776","11468800","123973632","3311497216","0","0","0","121068","355.31634065957542","0","18575360","41488384","384.34218257261119","18575360","28.024950812586233","5570560","0","7077888","34189312","4886528","55070720","150771","102959","88.7820342349942","118","33557497","1888256","1.0008911004495082","2940014592","6193152","0","81428480","0"
"07/01/2011 13:09:15.630","1.7291870812918719","97.733766623337672","98.270802919708032","0","0.77992200779922016","0","0.77992200779922016","0","1.7291970802919665","0","0","0","0.77993200679932007","2770.8361221440296","14.999112895041661","1924.8861548636798","202293248","29212672","100171776","11468800","124170240","3311497216","0","0","0.99994085966944402","121260","177.98947302116105","0.99994085966944402","18571264","41496576","204.98787623223603","18571264","24.998521491736103","5570560","0","7077888","34234368","4886528","55152640","150682","102939","88.905353438775165","118","33557497","1888256","0.99994085966944402","2944098304","6193152","0.99994085966944402","81428480","0"
"07/01/2011 13:09:16.630","0.94927507249275012","97.737566243375667","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2798.9725729307997","18.999813821252303","1959.9807941923427","202293248","29335552","100171776","11468800","124293120","3311497216","0","0","0","121380","160.99842238008532","0","18571264","41508864","183.99819700581176","18571264","23.999764826845013","5570560","0","7077888","34234368","4886528","55152640","150685","102959","88.900653208340188","118","33557497","1884160","0","2943942656","6193152","0","81428480","0"
"07/01/2011 13:09:17.630","1.7291970802919665","97.109019098090187","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","2864.8716671408461","30.99861140710863","2001.910323775209","202293248","29343744","100171776","11468800","124633088","3311497216","0","0","0.99995520668092353","121712","326.985352584662","0.99995520668092353","18579456","41517056","357.98396399177062","18579456","29.998656200427707","5570560","0","7077888","34234368","4886528","55484416","150656","102942","88.9009005888894","118","33557497","1875968","2.9998656200427707","2943950848","6193152","0.99995520668092353","81428480","0"
"07/01/2011 13:09:18.630","0.94926507349265554","97.994900509949005","99.050734926507346","0","0","0","0.77992200779922016","0","0.94926507349265554","0","0","0","0","2985.6457900888104","9.9988137645305102","1964.7669047302452","202293248","29310976","100171776","11468800","124600320","3311497216","0","0","0","121680","160.98090160894122","0","18579456","41488384","182.97829189090834","18579456","21.997390281967121","5570560","0","7077888","34234368","4886528","55484416","150656","102937","88.900529518065582","118","33557497","1875968","0","2943938560","6193152","0","81428480","0"
"07/01/2011 13:09:19.630","0.94927507249275012","97.929067093290669","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","3156.8387023737155","23.998773790614248","2040.8957211101533","202293248","29270016","100171776","11468800","124563456","3311497216","0","0","0","121644","165.99151871841519","0","18575360","41484288","188.9903436010872","18575360","21.998875974729724","5570560","0","7077888","34234368","4886528","55488512","150656","102914","88.901024279164005","118","33557497","1875968","0.99994890794226032","2943954944","6193152","0","81428480","0"
"07/01/2011 13:09:20.630","0.16934306569342805","97.298750124987492","99.830656934306575","0","0","0","1.5598540145985402","0","0.16934306569342805","0","0","0","0","2795.9843441213643","7.9999552049252189","1939.9891371943656","202293248","29233152","100171776","11468800","124522496","3311497216","0","0","0","121604","324.99818020008701","0","18579456","41496576","353.99801781794093","18579456","27.999843217238269","5570560","0","7077888","34234368","4886528","55484416","150629","102924","88.901024279164005","118","33557497","1875968","0.99999440061565237","2943954944","6193152","0","81428480","0"
"07/01/2011 13:09:21.630","0.94926507349265554","98.022807719228084","99.050734926507346","0","0","0","0.77992200779922016","0","0.94926507349265554","0","0","0","0","2680.8451973435108","14.999133890396367","1938.8880408985704","202293248","29339648","100171776","11468800","124637184","3311497216","0","0","0","121716","160.99070375692099","0","18575360","41472000","183.98937572219543","18575360","21.99872970591467","5570560","0","7077888","34238464","4886528","55488512","150630","102891","88.901271659713217","118","33557497","1912832","0.99994225935975778","2943963136","6193152","0","81428480","0"
"07/01/2011 13:09:22.630","1.7292070792920722","97.855994400559936","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","2746.8327353404852","12.99920843080681","1902.8841264481046","202293248","29331456","100171776","11468800","124628992","3311497216","0","0","0","121708","164.98995316024028","0","18575360","41480192","186.98861358160565","18575360","21.998660421365372","5570560","0","7077888","34238464","4886528","55488512","150654","102892","88.901890111086232","118","33557497","1912832","0","2943983616","6193152","0","81428480","0"
"07/01/2011 13:09:23.631","1.7291970802919665","97.177422257774225","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","2686.846731387554","16.99903030650853","1902.8914513697489","202293248","29335552","100171776","11468800","124628992","3311497216","0","0","0","121708","350.9799786814408","0","18579456","41508864","380.97826745763234","18579456","27.998402857778753","5570560","0","7077888","34238464","4886528","55484416","150657","102910","88.902261181910049","118","33557497","1912832","1.9998859184127682","2943995904","6193152","0","81428480","0"
"07/01/2011 13:09:24.630","3.1922333292196292","97.409248064182577","96.807756661771265","0","0","0","1.5614154300285688","0","3.1922433382287396","0","0","0","1.5614154300285688","2728.5868396753181","12.011387408695457","1928.8286280463453","202293248","29327360","100171776","11468800","124620800","3311497216","0","0","0","121700","235.22300342028603","0","18579456","41488384","257.24388033622768","18579456","22.02087691594167","5570560","0","7077888","34238464","4886528","55484416","150661","102914","88.901890111086232","118","33557497","1912832","0","2943983616","6193152","0","81428480","0"
"07/01/2011 13:09:25.630","0.94927507249275012","97.88842115788421","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2788.8213946271449","14.999039411763061","1951.8749954507664","202293248","29347840","100171776","11468800","124645376","3311497216","0","0","0","121724","162.98956160782527","0","18575360","41472000","185.98808870586194","18575360","21.99859113725249","5570560","0","7077888","34238464","4886528","55488512","150663","102901","88.902137491635443","118","33557497","1912832","0.99993596078420399","2943991808","6193152","0","81428480","0"
"07/01/2011 13:09:26.630","1.7291970802919665","97.07922207779221","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","2670.689698237054","12.998489733089368","1931.7755511022044","202293248","29425664","100171776","11468800","124719104","3311497216","0","0","0","121796","351.9591066190352","0","18579456","41484288","380.95573756208069","18579456","27.996747117423254","5570560","0","7077888","34238464","4886528","55484416","150669","102910","88.895829287630605","118","33557497","1912832","0.99988382562225897","2943782912","6193152","0","81428480","0"
"07/01/2011 13:09:27.630","0.94926507349265554","97.999450054994497","99.050734926507346","0","0","0","0.77992200779922016","0","0.94926507349265554","0","0","0","0","2702.8931117312218","14.999406835356391","1905.9246285459521","202293248","29425664","100171776","11468800","124723200","3311497216","0","0","0","121800","160.9936333661586","0","18575360","41492480","183.99272384703841","18575360","21.999130025189373","5570560","0","7077888","34238464","4886528","55488512","150670","102918","88.895952977905196","118","33557497","1912832","0.99996045569042613","2943787008","6193152","0","81428480","0"
"07/01/2011 13:09:28.630","0.94927507249275012","98.043645635436462","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2754.9672193107549","11.999857216598571","1925.9770832640704","202293248","29425664","100171776","11468800","124731392","3311497216","0","0","0","121808","160.99808432269748","0","18575360","41508864","182.9978225531282","18575360","21.999738230430712","5570560","0","7077888","34246656","4886528","55488512","150673","102901","88.896324048729028","118","33557497","1912832","0","2943799296","6193152","0","81428480","0"
"07/01/2011 13:09:29.630","1.7291970802919665","97.172272772722721","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","2724.8283537250045","11.999244126495432","1941.8776744711774","202293248","29593600","100171776","11468800","124895232","3311497216","0","0","0","121968","351.97782771053267","0","18579456","41488384","381.97593802677125","18579456","27.998236295156008","5570560","0","7077888","34246656","4886528","55484416","150645","102904","88.893479172413109","119","33557497","1945600","1.9998740210825721","2943705088","6193152","0","81428480","0"
"07/01/2011 13:09:30.630","0","97.98090190980902","100.61058894110589","0","0","0","0.77992200779922016","0","0","0","0","0","0","2715.7006252458218","12.998567057509458","1914.7889165485085","202293248","29589504","100171776","11468800","124891136","3311497216","0","0","0","121964","168.98137174762294","0","18579456","41500672","191.97883654167813","18579456","22.997464794055194","5570560","0","7077888","34246656","4886528","55484416","150651","102911","88.956808593010763","119","33557497","1945600","0","2945802240","6193152","0","81428480","0"
"07/01/2011 13:09:31.630","0.94926507349265554","98.002899710028998","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2728.3554932689926","13.996693626150934","1889.5536395303761","202293248","29581312","100171776","11468800","124887040","3311497216","0","0","0.99976383043935246","121960","160.96197670073573","0.99976383043935246","18579456","41508864","184.95630863128019","18579456","21.994804269665753","5570560","0","7077888","34246656","4886528","55488512","150652","102891","88.95705597355996","119","33557497","1945600","1.9995276608787049","2945810432","6193152","0.99976383043935246","81428480","0"
"07/01/2011 13:09:32.630","2.5091290870912886","97.219178082191775","97.490880911908803","0","0","0","2.3397760223977606","0","2.509119088091194","0","0","0","0","2761.5170401126252","15.00280898286468","1928.3610479308734","202293248","29573120","100171776","11468800","124878848","3311497216","0","0","0","121952","349.06535566798487","0","18583552","41500672","378.07078636818994","18583552","28.005243434680736","5574656","0","7077888","34246656","4882432","55484416","150656","102898","88.953592645871041","119","33557497","1945600","1.000187265524312","2945695744","6193152","0","81428480","0"
"07/01/2011 13:09:33.631","2.509119088091194","97.543685631436858","97.490870912908719","0","0","0","0.77993200679932007","0","2.5091290870912886","0","0","0","1.5598540145985402","2834.8055526296725","12.999108354210138","2038.8601487872672","202289152","32124928","100171776","11468800","127803392","3311497216","0","0","0","124808","206.98580225549989","0","18579456","41472000","268.98154979096364","18579456","66.995404594775323","5574656","0","7077888","34263040","4882432","55840768","150504","102717","88.838437000213986","121","33557497","1916928","0.99993141186231838","2941882368","6193152","0","81424384","0"
"07/01/2011 13:09:34.630","1.630827908200172","98.084045449308917","98.369172091799825","0","0","0","1.5614154300285688","0","1.630827908200172","0","0","0","0","2741.4263203209066","9.0079725749865496","1903.6848708471575","202289152","32157696","100171776","11468800","127893504","3311497216","0","0","0","124896","161.14262050809273","0","18579456","41496576","183.1621090247265","18579456","22.019488516633789","5574656","0","7077888","34263040","4882432","55898112","150507","102701","88.837571168291745","121","33557497","1916928","0","2941853696","6193152","0","81424384","0"
"07/01/2011 13:09:35.630","1.7291970802919665","97.094380561943808","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","2871.8442187069131","15.999132137642968","1975.8928189989067","202289152","32243712","100171776","11468800","127975424","3311497216","0","0","0","124976","334.98182913189964","0","18583552","41476096","364.98020188998021","18583552","31.998264275285937","5574656","0","7077888","34263040","4882432","55894016","150510","102699","88.832870937856768","122","33557497","1900544","1.9998915172053711","2941698048","6193152","0","81424384","0"
"07/01/2011 13:09:36.630","1.7291970802919665","97.302789721027892","98.270802919708032","0","0","0","0.77992200779922016","0","1.7291970802919665","0","0","0","0.77992200779922016","3119.7903719616897","12.999126549840375","2031.8634730212032","202289152","32219136","100171776","11468800","127950848","3311497216","0","0","0","124952","209.98589042049835","0","18583552","41459712","231.98441227407437","18583552","21.998521853576019","5574656","0","7077888","34263040","4882432","55894016","150481","102698","88.832499867032951","122","33557497","1900544","0","2941685760","6193152","0","81424384","0"
"07/01/2011 13:09:37.630","0.94926507349265554","97.981561843815626","99.050734926507346","0","0","0","0.77993200679932007","0","0.94926507349265554","0","0","0","0","3028.86538098131","13.999377792584463","2010.9106243490969","202289152","32378880","100171776","11468800","128114688","3311497216","0","0","0","125112","160.99284461472132","0","18579456","41476096","186.99168908666391","18579456","24.998888915329399","5574656","0","7077888","34263040","4882432","55898112","150482","102688","88.82953130044244","122","33557497","1933312","0.99995555661317592","2941587456","6193152","0","81424384","0"
"07/01/2011 13:09:38.630","0.94927507249275012","97.230086991300865","99.050724927507247","0","0","0","0.77992200779922016","0","0.94927507249275012","0","0","0","0","2676.8454283060714","9.9994225935975773","1895.8905237461008","202289152","32399360","100171776","11468800","128131072","3311497216","0","0","0","125128","347.97990625719569","0","18583552","41496576","378.97811629734821","18583552","30.99821004015249","5574656","0","7077888","34263040","4882432","55894016","150493","102669","88.830026061540863","122","33557497","1929216","0.99994225935975778","2941603840","6193152","0","81424384","0"
"07/01/2011 13:09:39.630","0.94927507249275012","98.014358564143592","99.050734926507346","0","0","0","0.77993200679932007","0","0.94926507349265554","0","0","0","0","2725.8836169141327","11.999487675337342","1961.9162349176554","202289152","32448512","100171776","11468800","128184320","3311497216","0","0","0","125180","160.99312631077601","0","18579456","41467904","184.99210166145068","18579456","22.999018044396571","5574656","0","7077888","34263040","4882432","55898112","150494","102664","88.823965238085222","122","33557497","1929216","0.99995730627811175","2941403136","6193152","0","81424384","0"
"07/01/2011 13:09:40.630","0","98.026727327267267","100.61057894210579","0","0","0","0.77992200779922016","0","0","0","0","0","0","2743.9462242655027","10.999784426720309","1932.9621178954869","202289152","32489472","100171776","11468800","128225280","3311497216","0","0","0","125220","160.99684479108817","0","18579456","41476096","182.99641364452879","18579456","21.999568853440618","5574656","0","7077888","34263040","4882432","55898112","150498","102681","88.82161512286774","122","33557497","1929216","0","2941325312","6193152","0","81424384","0"
"07/01/2011 13:09:41.630","1.7291970802919665","96.810868913108692","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","2702.8590606070147","14.999217872402967","1924.8996269583808","202289152","32546816","100171776","11468800","128241664","3311497216","0","0","0","125236","334.98253248366626","0","18620416","41463808","373.980498951914","18620416","27.998540028485539","5574656","0","7077888","34246656","4882432","55873536","150522","102661","88.816791202158157","122","33557497","1929216","10.999426439762177","2941165568","6193152","0","81424384","0"
"07/01/2011 13:09:42.630","1.7291970802919665","98.015628437156295","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","2719.7001843404405","13.998456831164031","1909.7894676802357","202289152","32579584","100171776","11468800","128274432","3311497216","0","0","0","125268","164.98181265300465","0","18620416","41472000","186.97938767340528","18620416","21.997575020400621","5574656","0","7077888","34246656","4882432","55873536","150528","102670","88.817285963256566","122","33557497","1929216","0","2941181952","6193152","0","81424384","0"
"07/01/2011 13:09:43.631","1.7291970802919665","98.016898310168983","98.270802919708032","0","0","0","0.77993200679932007","0","1.7291970802919665","0","0","0","0.77993200679932007","2742.8147421958165","9.9993246160984928","1913.8707315212514","202289152","32649216","100171776","11468800","128385024","3311497216","0","0","0","125376","160.98912631918571","0","18579456","41484288","183.98757293621225","18579456","21.998514155416682","5574656","0","7077888","34263040","4882432","55898112","150466","102661","88.812956803645406","122","33557497","1929216","0.99993246160984917","2941038592","6193152","0","81424384","0"
"07/01/2011 13:09:44.630","0.85012519769044337","97.252787233789135","99.149884811318671","0","0","0","0.78070271050972984","0","0.85011518868133296","0","0","0","0","2744.7375900785787","21.020966225984736","1949.9448670580127","202289152","32698368","100171776","11522048","128425984","3311497216","0","0","8.0079871337084718","125416","335.33446122404223","13.012979092276266","18587648","41467904","378.37739206772528","18587648","34.033945318261004","5574656","0","7077888","34263040","4882432","55889920","150471","102631","88.812585732821574","122","33557497","1929216","2.001996783427118","2941026304","6193152","13.012979092276266","81424384","0"
"07/01/2011 13:09:45.630","0.94926507349265554","97.892610738926109","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2778.6839576788302","24.997156870086634","1924.7810789966709","202289152","32759808","100171776","11522048","128491520","3311497216","0","0","0","125480","171.98043926619604","0","18583552","41484288","195.97770986147921","18583552","22.997384320479703","5574656","0","7077888","34263040","4882432","55894016","150474","102642","88.87393610902555","122","33557497","1949696","0.99988627480346537","2943057920","6193152","0","81424384","0"
"07/01/2011 13:09:46.630","0.94927507249275012","97.9955304469553","99.050734926507346","0","0","0","0.77992200779922016","0","0.94926507349265554","0","0","0","0","2744.850146819163","5.9996724520637441","1916.8953484343663","202289152","32755712","100171776","11522048","128487424","3311497216","0","0","0","125476","160.99121079704381","0","18583552","41455616","182.99000978794419","18583552","21.998798990900394","5574656","0","7077888","34263040","4882432","55894016","150478","102652","88.874183489574762","122","33557497","1949696","0","2943066112","6193152","0","81424384","0"
"07/01/2011 13:09:47.630","1.7291970802919665","97.16083391660834","98.270802919708032","0","0","0","1.5598540145985402","0","1.7291970802919665","0","0","0","0","2648.877634622108","20.999029946041624","1899.9122332132899","202289152","32735232","100171776","11522048","128462848","3311497216","0","0","0","125452","327.98484868103111","0","18587648","41472000","357.98346288966195","18587648","27.998706594722165","5574656","0","7077888","34263040","4882432","55889920","150485","102637","88.863175055134931","122","33557497","1949696","1.9999076139087262","2942701568","6193152","0","81424384","0"
"07/01/2011 13:09:48.630","0.94926507349265554","98.006549345065494","99.050724927507247","0","0","0","0.77993200679932007","0","0.94927507249275012","0","0","0","0","2730.9799293918868","9.9999265082090325","1903.9860071629996","202289152","32903168","100171776","11522048","128671744","3311497216","0","0","0","125656","160.99881678216542","0","18587648","41455616","182.99865510022528","18587648","21.999838318059869","5574656","0","7077888","34263040","4882432","55930880","150488","102638","88.86305136486034","122","33557497","1949696","0","2942697472","6193152","0","81424384","0"
"07/01/2011 13:09:49.630","0.94927507249275012","98.055944405559444","99.050734926507346","0","0","0","0.77992200779922016","0","0.94926507349265554","0","0","0","0","2735.6773605227559","12.998466990787948","1913.7742938744718","202289152","32931840","100171776","11522048","128704512","3311497216","0","0","0","125688","160.98101427052768","0","18583552","41459712","183.9783020234602","18583552","21.997405676718067","5574656","0","7077888","34263040","4882432","55934976","150458","102621","88.861443391290479","122","33557497","1949696","0.99988207621445757","2942644224","6193152","0","81424384","0"
"07/01/2011 13:09:50.630","0.16933306669333348","97.282901709829019","99.830656934306575","0","0","0","0.77993200679932007","0","0.16934306569342805","0","0","0","0.77992200779922016","2752.8506734331932","9.9994575860268551","1940.8947174478126","202289152","32915456","100171776","11522048","128684032","3311497216","0","0","0","125668","334.98182913189964","0","18587648","41476096","363.98025613137753","18587648","27.998481240875197","5574656","0","7077888","34263040","4882432","55930880","150462","102628","88.861938152388902","122","33557497","1949696","0.99994575860268553","2942660608","6193152","0","81424384","0"
