Seconds	System	CPU	HD0	Core 0	Core 1	3Vsb	Vcore
51948	44.0	44.0	33.0	44.0	42.0	3.38	1.24
51951	46.0	46.0	33.0	44.0	42.0	3.38	1.24
51954	44.0	44.0	33.0	44.0	41.0	3.38	1.24
51957	44.0	44.0	33.0	44.0	42.0	3.38	1.24
51960	48.0	48.0	33.0	44.0	42.0	3.38	1.24
51963	44.0	44.0	33.0	44.0	42.0	3.38	1.24
51966	44.0	44.0	33.0	49.0	42.0	3.38	1.24
51969	44.0	44.0	33.0	47.0	42.0	3.38	1.24
51973	44.0	44.0	33.0	45.0	42.0	3.38	1.24
51976	44.0	44.0	33.0	44.0	42.0	3.38	1.23
51979	44.0	44.0	33.0	44.0	42.0	3.38	1.23
51982	46.0	46.0	33.0	45.0	42.0	3.38	1.23
51985	47.0	47.0	33.0	46.0	42.0	3.38	1.23
51988	45.0	45.0	33.0	46.0	42.0	3.38	1.24
51991	46.0	46.0	33.0	44.0	42.0	3.38	1.24
51994	45.0	45.0	33.0	46.0	42.0	3.38	1.24
51997	48.0	48.0	33.0	47.0	43.0	3.38	1.24
52000	46.0	46.0	33.0	47.0	43.0	3.38	1.22
52003	44.0	44.0	33.0	44.0	42.0	3.38	1.22
52006	44.0	44.0	33.0	48.0	42.0	3.38	1.22
52009	44.0	44.0	33.0	44.0	42.0	3.38	1.22
52012	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52015	45.0	45.0	33.0	46.0	42.0	3.38	1.24
52018	46.0	46.0	33.0	46.0	42.0	3.38	1.24
52021	47.0	47.0	33.0	45.0	42.0	3.38	1.24
52025	44.0	44.0	33.0	46.0	42.0	3.38	1.24
52028	44.0	44.0	33.0	45.0	42.0	3.38	1.24
52031	46.0	46.0	33.0	46.0	42.0	3.38	1.24
52034	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52037	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52040	45.0	45.0	33.0	46.0	43.0	3.38	1.24
52043	45.0	45.0	33.0	44.0	42.0	3.38	1.24
52046	44.0	44.0	33.0	45.0	42.0	3.38	1.24
52049	45.0	45.0	33.0	47.0	42.0	3.38	1.24
52052	46.0	46.0	33.0	45.0	42.0	3.38	1.24
52055	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52058	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52061	48.0	48.0	33.0	47.0	43.0	3.38	1.24
52064	47.0	47.0	33.0	47.0	43.0	3.38	1.24
52067	45.0	45.0	33.0	44.0	42.0	3.38	1.24
52070	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52073	44.0	44.0	33.0	45.0	41.0	3.38	1.22
52077	47.0	47.0	33.0	46.0	42.0	3.38	1.22
52080	44.0	44.0	33.0	44.0	41.0	3.38	1.22
52083	44.0	44.0	33.0	44.0	42.0	3.38	1.22
52086	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52089	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52092	44.0	44.0	33.0	48.0	42.0	3.38	1.24
52095	44.0	44.0	33.0	46.0	42.0	3.38	1.24
52098	45.0	45.0	33.0	46.0	42.0	3.38	1.22
52101	44.0	44.0	33.0	44.0	42.0	3.38	1.22
52104	44.0	44.0	33.0	44.0	41.0	3.38	1.22
52107	44.0	44.0	33.0	44.0	41.0	3.38	1.22
52110	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52113	47.0	47.0	33.0	44.0	41.0	3.38	1.24
52116	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52119	44.0	44.0	33.0	45.0	41.0	3.38	1.24
52122	45.0	45.0	33.0	44.0	41.0	3.38	1.15
52125	49.0	49.0	33.0	50.0	44.0	3.38	1.15
52129	50.0	50.0	33.0	50.0	44.0	3.38	1.15
52132	48.0	48.0	33.0	46.0	43.0	3.38	1.15
52135	44.0	44.0	33.0	47.0	43.0	3.38	1.21
52138	45.0	45.0	33.0	47.0	42.0	3.38	1.21
52141	45.0	45.0	33.0	48.0	42.0	3.38	1.21
52144	48.0	48.0	33.0	47.0	41.0	3.38	1.21
52147	46.0	46.0	33.0	44.0	42.0	3.38	1.23
52150	46.0	46.0	33.0	46.0	42.0	3.38	1.23
52153	46.0	46.0	33.0	49.0	42.0	3.38	1.23
52156	44.0	44.0	33.0	44.0	41.0	3.38	1.23
52159	44.0	44.0	33.0	44.0	41.0	3.38	1.1
52162	44.0	44.0	33.0	46.0	42.0	3.38	1.1
52165	46.0	46.0	33.0	46.0	42.0	3.38	1.1
52168	46.0	46.0	33.0	46.0	42.0	3.38	1.1
52171	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52174	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52178	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52181	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52184	46.0	46.0	33.0	46.0	42.0	3.38	1.24
52187	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52190	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52193	50.0	50.0	33.0	50.0	44.0	3.38	1.24
52196	46.0	46.0	33.0	44.0	43.0	3.38	1.24
52199	45.0	45.0	33.0	44.0	41.0	3.38	1.24
52202	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52205	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52208	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52211	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52214	47.0	47.0	33.0	45.0	42.0	3.38	1.24
52217	47.0	47.0	33.0	47.0	41.0	3.38	1.24
52220	47.0	47.0	33.0	47.0	43.0	3.38	1.22
52223	44.0	44.0	33.0	44.0	41.0	3.38	1.22
52227	44.0	44.0	33.0	45.0	42.0	3.38	1.22
52230	44.0	44.0	33.0	46.0	42.0	3.38	1.22
52233	47.0	47.0	33.0	46.0	42.0	3.38	1.24
52236	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52239	46.0	46.0	33.0	45.0	42.0	3.38	1.24
52242	47.0	47.0	33.0	47.0	43.0	3.38	1.24
52245	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52248	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52251	45.0	45.0	33.0	44.0	42.0	3.38	1.24
52254	44.0	44.0	33.0	45.0	42.0	3.38	1.24
52257	50.0	50.0	33.0	50.0	44.0	3.38	1.23
52260	48.0	48.0	33.0	47.0	44.0	3.38	1.23
52263	44.0	44.0	33.0	46.0	42.0	3.38	1.23
52266	44.0	44.0	33.0	47.0	42.0	3.38	1.23
52269	44.0	44.0	33.0	44.0	42.0	3.38	1.23
52272	44.0	44.0	33.0	45.0	42.0	3.38	1.23
52276	44.0	44.0	33.0	44.0	42.0	3.38	1.23
52279	44.0	44.0	33.0	46.0	41.0	3.38	1.23
52282	44.0	44.0	33.0	47.0	42.0	3.38	1.24
52285	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52288	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52291	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52294	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52297	46.0	46.0	33.0	44.0	42.0	3.38	1.24
52300	44.0	44.0	33.0	45.0	42.0	3.38	1.24
52303	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52306	44.0	44.0	33.0	44.0	41.0	3.38	1.21
52309	45.0	45.0	33.0	44.0	42.0	3.38	1.21
52312	44.0	44.0	33.0	46.0	42.0	3.38	1.21
52315	44.0	44.0	33.0	45.0	42.0	3.38	1.21
52318	44.0	44.0	33.0	46.0	42.0	3.38	1.21
52321	45.0	45.0	33.0	46.0	43.0	3.38	1.21
52325	48.0	48.0	33.0	49.0	44.0	3.38	1.21
52328	45.0	45.0	33.0	47.0	43.0	3.38	1.21
52331	44.0	44.0	33.0	44.0	42.0	3.38	1.23
52334	46.0	46.0	33.0	44.0	42.0	3.38	1.23
52337	44.0	44.0	33.0	44.0	42.0	3.38	1.23
52340	47.0	47.0	33.0	44.0	41.0	3.38	1.23
52343	44.0	44.0	33.0	46.0	41.0	3.38	1.2
52346	45.0	45.0	33.0	45.0	42.0	3.38	1.2
52349	44.0	44.0	33.0	44.0	42.0	3.38	1.2
52352	46.0	46.0	33.0	44.0	42.0	3.38	1.2
52355	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52358	45.0	45.0	33.0	44.0	42.0	3.38	1.24
52361	44.0	44.0	33.0	45.0	42.0	3.38	1.24
52364	47.0	47.0	33.0	47.0	41.0	3.38	1.24
52367	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52370	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52373	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52377	44.0	44.0	33.0	47.0	42.0	3.38	1.24
52380	47.0	47.0	33.0	46.0	41.0	3.38	1.24
52383	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52386	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52389	50.0	50.0	33.0	50.0	44.0	3.38	1.24
52392	47.0	47.0	33.0	49.0	43.0	3.38	1.24
52395	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52398	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52401	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52404	45.0	45.0	33.0	47.0	42.0	3.38	1.24
52407	44.0	44.0	33.0	46.0	42.0	3.38	1.24
52410	45.0	45.0	33.0	45.0	42.0	3.38	1.24
52413	45.0	45.0	33.0	45.0	41.0	3.38	1.24
52416	47.0	47.0	33.0	48.0	41.0	3.38	1.23
52419	46.0	46.0	33.0	46.0	41.0	3.38	1.23
52422	44.0	44.0	33.0	44.0	41.0	3.38	1.23
52426	44.0	44.0	33.0	44.0	41.0	3.38	1.23
52429	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52432	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52435	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52438	44.0	44.0	33.0	44.0	41.0	3.38	1.24
52441	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52444	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52447	44.0	44.0	33.0	46.0	42.0	3.38	1.24
52450	46.0	46.0	33.0	45.0	41.0	3.38	1.24
52453	49.0	49.0	33.0	48.0	44.0	3.38	1.24
52456	50.0	50.0	33.0	50.0	44.0	3.38	1.24
52459	44.0	44.0	33.0	44.0	42.0	3.38	1.24
52462	45.0	45.0	32.0	44.0	42.0	3.38	1.24
52465	46.0	46.0	32.0	44.0	42.0	3.38	1.24
52468	44.0	44.0	32.0	44.0	42.0	3.38	1.24
52471	45.0	45.0	32.0	44.0	42.0	3.38	1.24
52474	45.0	45.0	32.0	44.0	42.0	3.38	1.24
52477	44.0	44.0	32.0	44.0	42.0	3.38	1.24
52481	45.0	45.0	32.0	47.0	42.0	3.38	1.24
52484	44.0	44.0	32.0	45.0	42.0	3.38	1.24
52487	46.0	46.0	32.0	44.0	42.0	3.38	1.24
52490	44.0	44.0	32.0	44.0	42.0	3.38	1.24
52493	44.0	44.0	32.0	44.0	41.0	3.38	1.24
52496	44.0	44.0	32.0	44.0	41.0	3.38	1.24
52499	44.0	44.0	32.0	44.0	41.0	3.38	1.24
52502	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52505	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52508	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52511	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52514	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52517	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52520	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52523	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52526	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52529	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52533	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52536	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52539	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52542	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52545	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52548	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52551	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52554	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52557	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52560	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52563	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52566	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52569	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52572	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52575	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52578	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52581	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52585	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52588	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52591	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52594	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52597	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52600	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52603	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52606	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52609	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52612	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52615	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52618	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52621	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52624	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52627	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52630	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52633	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52637	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52640	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52643	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52646	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52649	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52652	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52655	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52658	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52661	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52664	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52667	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52670	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52673	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52676	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52679	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52682	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52685	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52688	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52692	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52695	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52698	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52701	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52704	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52707	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52710	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52713	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52716	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52719	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52722	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52725	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52728	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52731	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52734	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52737	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52740	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52744	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52747	44.0	44.0	32.0	44.0	41.0	3.38	1.14
52750	44.0	44.0	32.0	44.0	41.0	3.38	1.14
52753	44.0	44.0	32.0	44.0	41.0	3.38	1.14
52756	44.0	44.0	32.0	44.0	41.0	3.38	1.14
52759	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52762	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52765	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52768	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52771	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52774	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52777	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52780	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52783	44.0	44.0	32.0	44.0	41.0	3.38	1.24
52786	44.0	44.0	32.0	44.0	41.0	3.38	1.24
52789	44.0	44.0	32.0	44.0	41.0	3.38	1.24
52792	44.0	44.0	32.0	44.0	41.0	3.38	1.24
52796	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52799	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52802	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52805	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52808	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52811	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52814	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52817	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52820	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52823	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52826	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52829	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52832	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52835	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52838	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52841	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52844	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52848	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52851	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52854	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52857	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52860	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52863	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52866	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52869	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52872	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52875	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52878	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52881	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52884	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52887	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52890	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52893	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52896	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52899	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52903	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52906	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52909	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52912	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52915	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52918	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52921	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52924	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52927	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52930	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52933	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52936	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52939	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52942	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52945	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52948	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52951	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52955	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52958	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52961	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52964	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52967	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52970	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52973	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52976	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52979	44.0	44.0	32.0	44.0	41.0	3.38	1.15
52982	44.0	44.0	32.0	44.0	41.0	3.38	1.15
52985	44.0	44.0	32.0	44.0	41.0	3.38	1.15
52988	44.0	44.0	32.0	44.0	41.0	3.38	1.15
52991	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52994	44.0	44.0	32.0	44.0	41.0	3.38	1.1
52997	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53000	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53003	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53007	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53010	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53013	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53016	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53019	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53022	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53025	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53028	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53031	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53034	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53037	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53040	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53043	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53046	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53049	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53052	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53055	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53058	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53062	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53065	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53068	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53071	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53074	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53077	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53080	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53083	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53086	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53089	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53092	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53095	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53098	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53101	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53104	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53107	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53110	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53114	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53117	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53120	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53123	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53126	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53129	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53132	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53135	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53138	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53141	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53144	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53147	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53150	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53153	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53156	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53159	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53162	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53165	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53169	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53172	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53175	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53178	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53181	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53184	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53187	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53190	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53193	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53196	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53199	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53202	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53205	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53208	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53211	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53214	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53217	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53221	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53224	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53227	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53230	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53233	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53236	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53239	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53242	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53245	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53248	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53251	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53254	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53257	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53260	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53263	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53266	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53269	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53273	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53276	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53279	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53282	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53285	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53288	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53291	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53294	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53297	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53300	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53303	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53306	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53309	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53312	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53315	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53318	44.0	44.0	32.0	44.0	41.0	3.38	1.1
53321	44.0	44.0	32.0	44.0	41.0	3.38	1.1
