CPUID:,0x1067A
Processor:,Intel Core 2 Duo E7500 (Wolfdale-3M)
Platform:,LGA 775 (Socket T)
Revision:,R0
Lithography:,45nm

Session start:,12:53:50 - July 11 - 2011

Time,Core 0 Temp. (°),Core 1 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
12:53:51,43,34,,,43,43,0,1994.99,,34,39,0,1994.99,
12:53:52,43,34,,,43,43,0,1994.99,,34,39,0,1994.99,
12:53:53,43,34,,,43,43,0,2127.99,,34,39,0,2127.99,
12:53:54,43,34,,,43,43,2,1994.99,,34,39,0,1861.99,
12:53:55,43,34,,,43,43,2,2260.99,,34,39,2,2127.99,
12:53:56,43,34,,,43,43,0,2526.99,,34,39,0,2393.99,
12:53:57,43,35,,,43,43,17,2526.99,,34,39,11,2393.99,
12:53:58,43,34,,,43,43,0,1994.99,,34,39,0,1994.99,
12:53:59,43,35,,,43,43,9,2393.99,,34,39,8,2260.99,
12:54:00,43,35,,,43,43,0,2260.99,,34,39,0,2127.99,
12:54:01,43,35,,,43,43,8,2260.99,,34,39,3,2127.99,
12:54:02,43,36,,,43,43,6,2260.99,,34,39,6,2127.99,
12:54:03,43,35,,,43,43,3,2260.99,,34,39,5,2127.99,
12:54:04,43,35,,,43,43,2,2393.99,,34,39,0,2260.99,
12:54:05,43,35,,,43,43,2,2127.99,,34,39,0,2127.99,
12:54:06,43,35,,,43,43,0,1994.99,,34,39,0,1994.99,
12:54:07,43,35,,,43,43,2,1994.99,,34,39,0,1994.99,
12:54:08,43,35,,,43,43,3,2260.99,,34,39,0,2127.99,
12:54:09,43,34,,,43,43,0,1994.99,,34,39,0,1994.99,
12:54:10,43,35,,,43,43,3,2659.99,,34,39,0,2127.99,
12:54:11,43,35,,,43,43,3,2260.99,,34,39,0,2127.99,
12:54:12,43,36,,,43,43,9,2127.99,,34,39,6,2127.99,
12:54:13,43,35,,,43,43,3,2127.99,,34,39,0,2127.99,
12:54:14,43,35,,,43,43,8,2393.99,,34,39,6,2526.99,
12:54:15,43,35,,,43,43,8,2260.99,,34,39,8,2127.99,
12:54:16,43,35,,,43,43,2,2127.99,,34,39,0,1994.99,
12:54:17,43,34,,,43,43,3,1994.99,,34,39,0,2127.99,
12:54:18,43,35,,,43,43,0,1994.99,,34,39,0,2127.99,
12:54:19,43,35,,,43,43,2,2127.99,,34,39,0,1994.99,
12:54:21,43,34,,,43,43,3,2127.99,,34,39,0,1994.99,
12:54:22,43,34,,,43,43,0,1994.99,,34,39,0,2127.99,
12:54:23,43,35,,,43,43,2,2260.99,,34,39,0,1994.99,
12:54:24,43,35,,,43,43,3,2260.99,,34,39,0,1994.99,
12:54:25,43,34,,,43,43,0,1994.99,,34,39,0,1994.99,
12:54:26,43,35,,,43,43,2,2127.99,,34,39,0,2260.99,
12:54:27,43,34,,,43,43,2,2127.99,,34,39,2,1994.99,
12:54:28,43,34,,,43,43,0,1994.99,,34,39,0,1994.99,
12:54:29,43,34,,,43,43,2,2127.99,,34,39,0,2127.99,
12:54:30,43,34,,,43,43,0,2127.99,,34,39,3,2127.99,
12:54:31,43,34,,,43,43,0,1994.99,,34,39,0,1994.99,
12:54:32,43,34,,,43,43,0,1994.99,,34,39,2,1994.99,
12:54:33,43,34,,,43,43,2,2260.99,,34,39,2,2260.99,
12:54:34,43,34,,,43,43,0,1994.99,,34,39,0,1728.99,
12:54:35,43,35,,,43,43,0,1994.99,,34,39,2,1728.99,
12:54:36,43,34,,,43,43,2,2127.99,,34,39,2,2127.99,
12:54:37,43,34,,,43,43,0,2127.99,,34,39,0,1994.99,
12:54:38,43,35,,,43,43,0,2127.99,,34,39,2,1994.99,
12:54:39,43,35,,,43,43,2,2127.99,,34,39,2,2127.99,
