Seconds	System	CPU	AUX	HD0	Core 0	Core 1	3Vsb	Vbat	Vcore	+12V	AVcc	3Vcc
54971	43.0	43.0	45.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
54974	43.0	43.0	45.5	43.0	43.0	36.0	3.34	3.25	1.1	7.23	3.36	3.36
54977	43.0	43.0	45.5	43.0	43.0	36.0	3.34	3.25	1.1	7.23	3.36	3.36
54980	43.0	43.0	45.0	43.0	43.0	36.0	3.34	3.25	1.1	7.23	3.36	3.36
54983	43.0	43.0	45.5	43.0	43.0	36.0	3.34	3.25	1.1	7.23	3.36	3.36
54986	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
54989	43.0	43.0	45.5	43.0	43.0	36.0	3.34	3.25	1.1	7.23	3.36	3.36
54993	43.0	43.0	45.5	43.0	43.0	36.0	3.34	3.25	1.1	7.23	3.36	3.36
54996	43.0	43.0	45.5	43.0	43.0	36.0	3.34	3.25	1.1	7.23	3.36	3.36
54999	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55002	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55005	43.0	43.0	45.0	43.0	43.0	36.0	3.34	3.23	1.1	7.23	3.36	3.36
55008	43.0	43.0	45.0	43.0	43.0	36.0	3.34	3.23	1.1	7.23	3.36	3.36
55011	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55014	43.0	43.0	45.0	43.0	43.0	36.0	3.34	3.23	1.1	7.23	3.36	3.36
55017	43.0	43.0	45.0	43.0	43.0	36.0	3.34	3.23	1.1	7.23	3.36	3.36
55020	43.0	43.0	49.0	43.0	45.0	39.0	3.34	3.23	1.1	7.23	3.36	3.36
55023	43.0	43.0	48.5	43.0	44.0	39.0	3.34	3.23	1.1	7.23	3.36	3.36
55026	43.0	43.0	44.5	43.0	43.0	36.0	3.34	3.23	1.1	7.23	3.36	3.36
55029	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55032	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55035	43.0	43.0	44.5	43.0	43.0	36.0	3.34	3.23	1.1	7.23	3.36	3.36
55038	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55041	43.0	43.0	45.0	43.0	43.0	36.0	3.34	3.25	1.1	7.23	3.36	3.36
55045	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55048	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55051	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55054	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55057	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55060	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55063	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55066	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.38	3.36
55069	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.38	3.36
55072	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.38	3.36
55075	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.38	3.36
55078	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.38	3.36
55081	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.38	3.36
55084	43.0	43.0	45.5	43.0	45.0	38.0	3.34	3.25	1.1	7.23	3.38	3.36
55087	45.0	45.0	48.0	43.0	43.0	39.0	3.34	3.25	1.1	7.23	3.38	3.36
55090	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55093	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55097	43.0	43.0	44.5	43.0	43.0	36.0	3.34	3.25	1.1	7.23	3.36	3.36
55100	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55103	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.38	3.36
55106	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.38	3.36
55109	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.38	3.36
55112	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.38	3.36
55115	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55118	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55121	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55124	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55127	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55130	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55133	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55136	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55139	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55142	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55145	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55148	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55152	43.0	43.0	47.0	43.0	43.0	37.0	3.34	3.23	1.27	8.4	3.36	3.36
55155	43.0	43.0	46.5	43.0	43.0	36.0	3.34	3.23	1.27	8.4	3.36	3.36
55158	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.23	1.27	8.4	3.36	3.36
55161	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.23	1.27	8.4	3.36	3.36
55164	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55167	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55170	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55173	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55176	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.18	3.36	3.38
55179	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.18	3.36	3.38
55182	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.18	3.36	3.38
55185	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.18	3.36	3.38
55188	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55191	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55194	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55197	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55200	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55204	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55207	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55210	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55213	43.0	43.0	44.5	43.0	43.0	34.0	3.34	3.23	1.1	7.23	3.36	3.38
55216	43.0	43.0	47.5	43.0	43.0	36.0	3.34	3.23	1.1	7.23	3.36	3.38
55219	43.0	43.0	48.5	43.0	46.0	38.0	3.34	3.23	1.1	7.23	3.36	3.38
55222	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55225	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55228	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55231	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55234	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55237	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55240	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55243	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55246	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55249	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55252	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55256	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55259	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55262	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55265	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55268	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55271	43.0	43.0	44.5	43.0	43.0	34.0	3.34	3.23	1.1	7.23	3.36	3.38
55274	43.0	43.0	43.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55277	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55280	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55283	44.0	44.0	46.5	43.0	45.0	38.0	3.34	3.25	1.1	7.23	3.36	3.36
55286	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55289	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55292	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55295	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55298	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55301	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55304	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55307	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55311	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55314	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55317	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55320	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55323	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55326	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55329	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55332	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55335	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55338	43.0	43.0	45.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55341	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55344	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55347	44.0	44.0	48.5	43.0	43.0	37.0	3.34	3.23	1.14	7.5	3.36	3.36
55350	47.0	47.0	47.5	43.0	43.0	38.0	3.34	3.23	1.14	7.5	3.36	3.36
55353	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.23	1.14	7.5	3.36	3.36
55356	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.14	7.5	3.36	3.36
55359	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55363	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55366	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55369	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55372	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55375	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55378	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55381	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55384	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55387	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55390	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55393	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55396	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55399	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55402	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55405	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55408	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55411	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55415	43.0	43.0	46.5	43.0	46.0	38.0	3.34	3.25	1.1	7.23	3.36	3.38
55418	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55421	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55424	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55427	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55430	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55433	43.0	43.0	44.5	43.0	43.0	34.0	3.34	3.25	1.1	7.23	3.36	3.36
55436	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55439	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55442	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55445	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55448	43.0	43.0	44.5	43.0	43.0	34.0	3.34	3.25	1.1	7.23	3.36	3.36
55451	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55454	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55457	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55460	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55463	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55466	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55470	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55473	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55476	43.0	43.0	43.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55479	43.0	43.0	46.5	43.0	45.0	37.0	3.34	3.23	1.1	7.23	3.36	3.38
55482	43.0	43.0	47.0	43.0	46.0	38.0	3.34	3.25	1.27	8.4	3.36	3.36
55485	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.27	8.4	3.36	3.36
55488	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.27	8.4	3.36	3.36
55491	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.27	8.4	3.36	3.36
55494	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55497	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55500	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55503	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55506	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55509	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55512	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55515	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55518	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55522	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55525	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55528	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55531	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55534	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55537	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55540	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55543	43.0	43.0	46.5	43.0	43.0	36.0	3.34	3.25	1.27	7.6	3.36	3.36
55546	43.0	43.0	46.5	43.0	43.0	37.0	3.34	3.25	1.27	7.6	3.36	3.36
55549	43.0	43.0	45.0	43.0	43.0	35.0	3.34	3.25	1.27	7.6	3.36	3.36
55552	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.27	7.6	3.36	3.36
55555	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55558	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55561	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55564	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55567	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55570	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55574	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55577	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55580	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55583	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55586	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55589	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55592	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55595	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55598	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55601	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55604	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55607	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55610	43.0	43.0	48.5	43.0	43.0	37.0	3.34	3.25	1.1	7.23	3.36	3.36
55613	43.0	43.0	47.0	43.0	43.0	36.0	3.34	3.25	1.1	7.23	3.36	3.36
55616	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55619	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55622	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55625	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.38
55629	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55632	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55635	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55638	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55641	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55644	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55647	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55650	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55653	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55656	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55659	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55662	43.0	43.0	44.5	43.0	43.0	34.0	3.34	3.23	1.1	7.23	3.36	3.36
55665	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55668	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55671	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55674	43.0	43.0	46.5	43.0	43.0	36.0	3.34	3.25	1.1	7.23	3.36	3.38
55677	43.0	43.0	47.0	43.0	44.0	38.0	3.34	3.23	1.1	7.18	3.36	3.36
55681	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.18	3.36	3.36
55684	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.18	3.36	3.36
55687	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.18	3.36	3.36
55690	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55693	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55696	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55699	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.36
55702	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55705	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55708	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55711	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.25	1.1	7.23	3.36	3.38
55714	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55717	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55720	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55723	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55726	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55729	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55733	43.0	43.0	44.0	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
55736	43.0	43.0	44.5	43.0	43.0	35.0	3.34	3.23	1.1	7.23	3.36	3.36
