Seconds	System	CPU	AUX	HD0	Core 0	Core 1	3Vsb	Vbat	Vcore	+12V	AVcc	3Vcc
58113	41.0	41.0	44.5	37.0	41.0	38.0	3.36	3.23	1.1	7.23	3.38	3.38
58116	41.0	41.0	47.5	37.0	41.0	38.0	3.36	3.23	1.1	7.23	3.38	3.38
