CPUID:,0x1067A
Processor:,Intel Core 2 Duo E7500 (Wolfdale-3M)
Platform:,LGA 775 (Socket T)
Revision:,R0
Lithography:,45nm

Session start:,16:05:52 - July 11 - 2011

Time,Core 0 Temp. (°),Core 1 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
16:05:53,41,38,,,41,56,3,1994.94,,38,50,3,1861.95,
16:05:54,41,38,,,41,56,16,2260.94,,38,50,13,2127.94,
16:05:55,41,38,,,41,56,3,1861.95,,38,50,2,1861.95,
16:05:56,41,38,,,41,56,0,1861.95,,38,50,3,1861.95,
16:05:57,41,38,,,41,56,10,1861.95,,38,50,3,1728.95,
16:05:58,41,38,,,41,56,9,1595.96,,38,50,2,1595.96,
16:05:59,41,38,,,41,56,17,1595.96,,38,50,3,1595.96,
16:06:00,41,38,,,41,56,6,1595.96,,38,50,11,1595.96,
16:06:01,41,38,,,41,56,2,1595.96,,38,50,3,1595.96,
16:06:02,41,38,,,41,56,5,1595.96,,38,50,5,1595.96,
16:06:03,41,38,,,41,56,14,1595.96,,38,50,9,1595.96,
16:06:04,41,38,,,41,56,2,1595.96,,38,50,2,1595.96,
16:06:05,41,38,,,41,56,14,1728.95,,38,50,9,1728.95,
16:06:06,41,38,,,41,56,11,1861.95,,38,50,17,1861.95,
16:06:07,41,38,,,41,56,15,1595.96,,38,50,7,1595.96,
16:06:08,41,38,,,41,56,12,1595.96,,38,50,11,1861.95,
16:06:09,41,38,,,41,56,19,1861.95,,38,50,17,1861.95,
16:06:10,41,38,,,41,56,16,1595.96,,38,50,13,1595.96,
16:06:11,41,38,,,41,56,10,1728.95,,38,50,10,1728.95,
16:06:12,41,38,,,41,56,9,1861.95,,38,50,1,1728.95,
16:06:13,41,38,,,41,56,0,1595.96,,38,50,5,1595.96,
16:06:14,41,38,,,41,56,3,1595.96,,38,50,0,1595.96,
16:06:15,41,38,,,41,56,10,1595.96,,38,50,0,1595.96,
16:06:16,41,38,,,41,56,12,1595.96,,38,50,12,1595.96,
16:06:17,41,38,,,41,56,5,1595.96,,38,50,5,1595.96,
16:06:18,41,38,,,41,56,2,1595.96,,38,50,0,1595.96,
16:06:19,41,38,,,41,56,2,1595.96,,38,50,0,1595.96,
16:06:20,41,38,,,41,56,16,1595.96,,38,50,22,1861.95,
16:06:22,41,38,,,41,56,3,1728.95,,38,50,0,1595.96,
16:06:23,41,38,,,41,56,5,1595.96,,38,50,10,1595.96,
16:06:24,41,38,,,41,56,54,2127.94,,38,50,52,2526.93,
16:06:25,41,38,,,41,56,55,2526.93,,38,50,25,2526.93,
16:06:26,41,38,,,41,56,34,2393.93,,38,50,51,2393.93,
16:06:27,41,38,,,41,56,37,2526.93,,38,50,46,2526.93,
16:06:28,41,38,,,41,56,48,2393.93,,38,50,23,2526.93,
16:06:29,41,38,,,41,56,5,2260.94,,38,50,0,1861.95,
16:06:30,41,38,,,41,56,6,1595.96,,38,50,3,1595.96,
16:06:31,41,38,,,41,56,9,1595.96,,38,50,3,1595.96,
16:06:32,41,38,,,41,56,31,1861.95,,38,50,22,1994.94,
16:06:33,41,38,,,41,56,13,1861.95,,38,50,8,1861.95,
16:06:34,41,38,,,41,56,13,1595.96,,38,50,3,1595.96,
16:06:35,41,38,,,41,56,12,1595.96,,38,50,6,1595.96,
16:06:36,41,38,,,41,56,9,1595.96,,38,50,2,1595.96,
16:06:37,41,38,,,41,56,10,1595.96,,38,50,6,1595.96,
16:06:38,41,38,,,41,56,13,1595.96,,38,50,16,1595.96,
16:06:39,41,38,,,41,56,0,1595.96,,38,50,0,1861.95,
16:06:40,41,38,,,41,56,11,1728.95,,38,50,9,1861.95,
16:06:41,41,38,,,41,56,5,1728.95,,38,50,8,1595.96,
16:06:42,41,38,,,41,56,0,1595.96,,38,50,0,1595.96,
16:06:43,41,38,,,41,56,3,1595.96,,38,50,2,1595.96,
16:06:44,41,38,,,41,56,2,1595.96,,38,50,0,1595.96,
16:06:45,41,38,,,41,56,2,1595.96,,38,50,2,1595.96,
16:06:46,41,38,,,41,56,11,1595.96,,38,50,3,1595.96,
16:06:47,41,38,,,41,56,13,1728.95,,38,50,3,1595.96,
16:06:48,41,38,,,41,56,34,1994.94,,38,50,11,1861.95,
16:06:49,41,38,,,41,56,14,1595.96,,38,50,5,1861.95,
16:06:50,41,38,,,41,56,13,1595.96,,38,50,2,1595.96,
16:06:51,41,38,,,41,56,10,1595.96,,38,50,3,1595.96,
16:06:52,41,38,,,41,56,5,1595.96,,38,50,0,1595.96,
16:06:53,41,38,,,41,56,2,1595.96,,38,50,2,1595.96,
16:06:54,41,38,,,41,56,0,1595.96,,38,50,0,1595.96,
16:06:55,41,38,,,41,56,2,1595.96,,38,50,2,1595.96,
16:06:56,41,38,,,41,56,9,1595.96,,38,50,3,1595.96,
16:06:57,41,38,,,41,56,11,1728.95,,38,50,14,1595.96,
16:06:58,41,38,,,41,56,6,1728.95,,38,50,11,1728.95,
16:06:59,41,38,,,41,56,25,1861.95,,38,50,14,1728.95,
16:07:00,41,38,,,41,56,22,1595.96,,38,50,3,1861.95,
16:07:01,41,38,,,41,56,17,1595.96,,38,50,5,1595.96,
16:07:02,41,38,,,41,56,9,1595.96,,38,50,1,1595.96,
16:07:03,41,38,,,41,56,6,1595.96,,38,50,0,1595.96,
16:07:04,41,38,,,41,56,9,1595.96,,38,50,3,1595.96,
16:07:05,41,38,,,41,56,8,1595.96,,38,50,2,1595.96,
16:07:06,41,38,,,41,56,8,1861.95,,38,50,14,1595.96,
16:07:07,41,38,,,41,56,9,1728.95,,38,50,2,1728.95,
16:07:08,41,38,,,41,56,8,1728.95,,38,50,8,1595.96,
16:07:09,41,38,,,41,56,13,1595.96,,38,50,6,1595.96,
16:07:10,41,38,,,41,56,8,1728.95,,38,50,2,1595.96,
16:07:11,41,38,,,41,56,2,1595.96,,38,50,0,1595.96,
