Seconds	System	CPU	HD0	Core 0	Core 1	3Vsb	Vcore
56214	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56217	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56220	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56223	34.0	34.0	33.0	35.0	33.0	3.34	1.28
56226	31.0	31.0	33.0	31.0	31.0	3.34	1.28
56229	31.0	31.0	33.0	31.0	31.0	3.34	1.28
56232	31.0	31.0	33.0	31.0	31.0	3.34	1.28
56235	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56238	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56241	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56244	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56247	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56250	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56253	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56256	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56260	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56263	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56266	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56269	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56272	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56275	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56278	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56281	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56284	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56287	31.0	31.0	33.0	32.0	32.0	3.34	1.1
56290	32.0	32.0	33.0	33.0	32.0	3.34	1.1
56293	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56296	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56299	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56302	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56305	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56308	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56312	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56315	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56318	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56321	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56324	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56327	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56330	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56333	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56336	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56339	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56342	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56345	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56348	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56351	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56354	34.0	34.0	33.0	34.0	34.0	3.34	1.1
56357	32.0	32.0	33.0	32.0	32.0	3.34	1.28
56360	31.0	31.0	33.0	31.0	31.0	3.34	1.28
56364	31.0	31.0	33.0	31.0	31.0	3.34	1.28
56367	31.0	31.0	33.0	31.0	31.0	3.34	1.28
56370	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56373	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56376	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56379	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56382	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56385	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56388	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56391	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56394	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56397	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56400	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56403	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56406	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56409	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56412	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56415	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56419	35.0	35.0	33.0	35.0	33.0	3.34	1.28
56422	32.0	32.0	33.0	32.0	32.0	3.34	1.28
56425	31.0	31.0	33.0	31.0	31.0	3.34	1.28
56428	31.0	31.0	33.0	31.0	31.0	3.34	1.28
56431	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56434	39.0	39.0	33.0	39.0	33.0	3.34	1.1
56437	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56440	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56443	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56446	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56449	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56452	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56455	31.0	31.0	33.0	31.0	31.0	3.34	1.1
56458	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56461	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56464	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56467	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56471	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56474	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56477	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56480	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56483	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56486	34.0	34.0	34.0	36.0	34.0	3.34	1.1
56489	33.0	33.0	34.0	32.0	32.0	3.34	1.1
56492	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56495	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56498	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56501	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56504	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56507	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56510	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56513	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56516	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56519	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56523	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56526	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56529	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56532	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56535	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56538	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56541	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56544	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56547	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56550	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56553	36.0	36.0	34.0	33.0	33.0	3.34	1.1
56556	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56559	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56562	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56565	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56568	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56571	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56574	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56578	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56581	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56584	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56587	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56590	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56593	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56596	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56599	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56602	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56605	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56608	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56611	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56614	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56617	36.0	36.0	34.0	34.0	34.0	3.34	1.1
56620	37.0	37.0	34.0	37.0	35.0	3.34	1.1
56623	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56626	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56630	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56633	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56636	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56639	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56642	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56645	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56648	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56651	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56654	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56657	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56660	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56663	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56666	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56669	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56672	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56675	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56678	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56681	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56685	34.0	34.0	34.0	34.0	34.0	3.34	1.1
56688	32.0	32.0	34.0	36.0	33.0	3.34	1.28
56691	31.0	31.0	34.0	31.0	31.0	3.34	1.28
56694	31.0	31.0	34.0	31.0	31.0	3.34	1.28
56697	31.0	31.0	34.0	31.0	31.0	3.34	1.28
56700	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56703	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56706	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56709	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56712	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56715	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56718	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56721	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56724	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56727	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56730	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56733	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56737	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56740	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56743	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56746	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56749	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56752	32.0	32.0	34.0	32.0	33.0	3.34	1.1
56755	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56758	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56761	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56764	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56767	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56770	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56773	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56776	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56779	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56782	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56785	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56788	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56792	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56795	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56798	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56801	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56804	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56807	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56810	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56813	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56816	37.0	37.0	34.0	35.0	33.0	3.34	1.1
56819	35.0	35.0	34.0	36.0	35.0	3.34	1.1
56822	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56825	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56828	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56831	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56834	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56837	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56840	31.0	31.0	34.0	31.0	31.0	3.34	1.1
56844	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56847	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56850	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56853	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56856	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56859	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56862	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56865	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56868	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56871	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56874	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56877	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56880	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56883	32.0	32.0	35.0	35.0	34.0	3.34	1.1
56886	33.0	33.0	35.0	33.0	33.0	3.34	1.1
56889	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56892	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56895	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56899	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56902	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56905	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56908	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56911	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56914	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56917	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56920	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56923	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56926	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56929	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56932	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56935	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56938	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56941	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56944	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56947	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56951	38.0	38.0	35.0	36.0	35.0	3.34	1.1
56954	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56957	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56960	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56963	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56966	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56969	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56972	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56975	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56978	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56981	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56984	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56987	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56990	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56993	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56996	31.0	31.0	35.0	31.0	31.0	3.34	1.1
56999	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57002	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57006	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57009	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57012	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57015	33.0	33.0	35.0	32.0	32.0	3.34	1.1
57018	36.0	36.0	35.0	32.0	32.0	3.34	1.1
57021	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57024	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57027	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57030	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57033	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57036	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57039	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57042	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57045	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57048	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57051	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57054	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57058	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57061	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57064	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57067	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57070	31.0	31.0	35.0	31.0	32.0	3.34	1.1
57073	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57076	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57079	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57082	32.0	32.0	35.0	35.0	34.0	3.34	1.1
57085	32.0	32.0	35.0	32.0	32.0	3.34	1.1
57088	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57091	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57094	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57097	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57100	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57103	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57106	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57110	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57113	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57116	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57119	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57122	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57125	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57128	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57131	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57134	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57137	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57140	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57143	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57146	33.0	33.0	35.0	33.0	33.0	3.34	1.1
57149	38.0	38.0	35.0	34.0	34.0	3.34	1.1
57152	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57155	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57158	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57161	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57165	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57168	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57171	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57174	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57177	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57180	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57183	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57186	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57189	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57192	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57195	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57198	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57201	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57204	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57207	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57210	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57213	37.0	37.0	35.0	37.0	34.0	3.34	1.28
57217	37.0	37.0	35.0	37.0	35.0	3.34	1.28
57220	31.0	31.0	35.0	31.0	31.0	3.34	1.28
57223	31.0	31.0	35.0	31.0	31.0	3.34	1.28
57226	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57229	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57232	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57235	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57238	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57241	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57244	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57247	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57250	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57253	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57256	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57259	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57262	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57265	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57268	32.0	32.0	35.0	31.0	31.0	3.34	1.1
57272	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57275	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57278	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57281	35.0	35.0	35.0	35.0	35.0	3.34	1.1
57284	32.0	32.0	35.0	32.0	32.0	3.34	1.1
57287	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57290	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57293	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57296	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57299	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57302	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57305	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57308	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57311	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57314	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57317	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57320	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57324	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57327	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57330	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57333	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57336	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57339	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57342	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57345	32.0	32.0	35.0	35.0	33.0	3.34	1.1
57348	32.0	32.0	35.0	32.0	32.0	3.34	1.1
57351	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57354	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57357	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57360	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57363	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57366	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57369	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57372	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57376	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57379	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57382	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57385	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57388	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57391	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57394	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57397	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57400	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57403	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57406	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57409	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57412	37.0	37.0	35.0	37.0	35.0	3.34	1.1
57415	33.0	33.0	35.0	36.0	34.0	3.34	1.1
57418	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57421	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57424	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57427	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57431	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57434	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57437	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57440	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57443	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57446	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57449	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57452	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57455	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57458	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57461	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57464	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57467	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57470	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57473	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57476	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57479	32.0	32.0	35.0	32.0	32.0	3.34	1.1
57483	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57486	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57489	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57492	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57495	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57498	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57501	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57504	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57507	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57510	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57513	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57516	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57519	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57522	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57525	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57528	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57531	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57534	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57538	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57541	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57544	32.0	32.0	35.0	32.0	32.0	3.34	1.26
57547	37.0	37.0	35.0	38.0	34.0	3.34	1.26
57550	31.0	31.0	35.0	31.0	31.0	3.34	1.26
57553	31.0	31.0	35.0	31.0	31.0	3.34	1.26
57556	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57559	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57562	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57565	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57568	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57571	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57574	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57577	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57580	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57583	31.0	31.0	35.0	31.0	31.0	3.34	1.1
57586	31.0	31.0	35.0	31.0	31.0	3.34	1.1
