CPUID:,0x6FD
Processor:,Mobile Intel Core 2 Duo T5870 (Merom-2M)
Platform:,Socket P (mFCPGA-478)
Revision:,M0
Lithography:,65nm

Session start:,10:51:54 - June 29 - 2011

Time,Core 0 Temp. (°),Core 1 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
10:51:55,52,52,,,50,57,29,1196.95,,51,57,18,1196.95,
10:51:56,52,54,,,50,57,40,1695.68,,51,57,42,1595.93,
10:51:57,51,52,,,50,57,30,1595.93,,51,57,27,1595.93,
10:51:58,50,51,,,50,57,26,1196.95,,51,57,20,1595.93,
10:51:59,52,54,,,50,57,34,1695.68,,51,57,32,1595.93,
10:52:00,51,52,,,50,57,25,1595.93,,51,57,26,1695.68,
10:52:01,51,54,,,50,57,37,1496.18,,51,57,21,1496.18,
10:52:02,51,52,,,50,57,32,1196.95,,51,57,27,997.46,
10:52:03,51,52,,,50,57,20,997.46,,51,57,29,1795.42,
10:52:04,57,56,,,50,57,49,1496.18,,51,57,48,1496.18,
10:52:05,51,52,,,50,57,33,1296.69,,51,57,33,1296.69,
10:52:06,51,52,,,50,57,24,1595.93,,51,57,20,1595.93,
10:52:07,54,54,,,50,57,36,1595.93,,51,57,33,1595.93,
10:52:08,52,52,,,50,57,21,1595.93,,51,57,26,1496.18,
10:52:09,51,52,,,50,57,38,1695.68,,51,57,37,1695.68,
10:52:10,52,54,,,50,57,43,1496.18,,51,57,40,1496.18,
10:52:11,59,56,,,50,59,52,1595.93,,51,57,38,1496.18,
10:52:12,51,52,,,50,59,38,1296.69,,51,57,31,1296.69,
10:52:13,50,51,,,50,59,34,1296.69,,51,57,32,1296.69,
10:52:14,50,52,,,50,59,28,1296.69,,51,57,33,1296.69,
10:52:15,52,52,,,50,59,37,1097.20,,51,57,24,1097.20,
10:52:16,52,55,,,50,59,32,1196.95,,51,57,41,1196.95,
10:52:17,51,52,,,50,59,28,1296.69,,51,57,28,1296.69,
10:52:18,50,51,,,50,59,15,1396.44,,51,57,32,1396.44,
10:52:19,52,54,,,50,59,34,1396.44,,51,57,52,1396.44,
10:52:20,55,58,,,50,59,34,1196.95,,51,58,40,1196.95,
10:52:21,50,54,,,50,59,21,1895.17,,51,58,19,1895.17,
10:52:22,58,58,,,50,59,29,1994.91,,51,58,88,2094.66,
10:52:23,56,56,,,50,59,66,1296.69,,51,58,89,1396.44,
10:52:24,51,52,,,50,59,31,997.46,,51,58,34,997.46,
10:52:25,50,51,,,50,59,20,1196.95,,51,58,18,1196.95,
10:52:26,50,52,,,50,59,29,947.58,,51,58,21,947.58,
10:52:27,50,51,,,50,59,23,897.71,,51,58,24,897.71,
10:52:28,49,51,,,49,59,20,947.58,,51,58,14,947.58,
10:52:29,50,51,,,49,59,21,897.71,,51,58,24,847.84,
10:52:30,50,51,,,49,59,24,997.46,,51,58,12,997.46,
10:52:32,50,51,,,49,59,17,1097.20,,51,58,17,1097.20,
10:52:33,50,51,,,49,59,24,1296.69,,51,58,21,1296.69,
10:52:34,50,51,,,49,59,39,1097.20,,51,58,24,1097.20,
10:52:35,50,51,,,49,59,24,1097.20,,51,58,24,1097.20,
