Time,temperature
11:16:25,25.87
11:16:26,26.85
11:16:27,26.85
11:16:28,26.36
11:16:29,26.36
11:16:30,26.36
11:16:31,26.85
11:16:32,26.85
11:16:33,26.85
11:16:34,26.85
11:16:35,26.85
11:16:36,26.36
11:16:37,26.85
11:16:38,27.34
11:16:39,25.87
11:16:40,27.34
11:16:41,26.85
11:16:42,26.85
11:16:43,26.85
11:16:44,27.34
11:16:45,26.85
11:16:46,27.34
11:16:47,26.85
11:16:48,26.36
11:16:49,26.36
11:16:50,26.85
11:16:51,26.36
11:16:52,26.85
11:16:53,26.36
11:16:54,26.36
11:16:55,26.36
11:16:56,26.85
11:16:57,26.85
11:16:58,26.36
11:16:59,26.85
11:17:0,26.36
11:17:1,25.87
11:17:2,26.36
11:17:3,26.36
11:17:4,26.85
11:17:5,26.85
11:17:6,26.85
11:17:7,25.87
11:17:8,28.32
11:17:9,26.85
11:17:10,27.34
11:17:11,26.36
11:17:12,25.87
11:17:13,26.36
11:17:14,26.85
11:17:15,26.36
11:17:16,25.87
11:17:17,26.85
11:17:19,26.85
11:17:20,26.85
11:17:21,26.85
11:17:22,26.36
11:17:23,26.36
11:17:24,26.85
11:17:25,27.34
11:17:26,26.85
11:17:27,26.85
11:17:28,27.34
11:17:29,26.36
11:17:30,27.34
11:17:31,26.36
11:17:32,27.83
11:17:33,26.36
11:17:34,25.87
11:17:35,26.36
11:17:36,26.36
11:17:37,27.34
11:17:38,26.85
11:17:39,26.85
11:17:40,26.85
11:17:41,26.85
11:17:42,27.34
11:17:43,27.34
11:17:44,26.36
11:17:45,26.36
11:17:46,26.85
11:17:47,25.87
11:17:48,27.34
11:17:49,25.87
11:17:50,26.85
11:17:51,26.85
11:17:52,25.87
11:17:53,25.87
11:17:54,25.87
11:17:55,25.87
11:17:56,27.34
11:17:57,27.34
11:17:58,26.36
11:17:59,26.85
11:18:0,26.36
11:18:1,26.85
11:18:2,26.85
11:18:3,27.34
11:18:4,26.85
11:18:5,27.83
11:18:6,26.85
11:18:7,27.34
11:18:8,25.87
11:18:9,26.85
11:18:10,25.39
11:18:11,26.36
11:18:12,27.34
11:18:13,25.87
11:18:14,26.36
11:18:15,26.85
11:18:16,26.85
11:18:17,26.36
11:18:18,26.36
11:18:19,26.85
11:18:20,26.85
11:18:21,25.87
11:18:22,26.85
11:18:23,25.39
11:18:24,26.85
11:18:25,25.87
11:18:26,26.36
11:18:27,25.87
11:18:28,27.34
11:18:29,26.36
11:18:30,27.34
11:18:31,26.36
11:18:32,26.36
11:18:33,26.36
11:18:34,25.87
11:18:35,25.87
11:18:36,27.34
11:18:37,25.87
11:18:38,25.87
11:18:39,26.85
11:18:40,26.85
11:18:41,27.34
11:18:42,26.85
11:18:43,27.34
11:18:44,27.34
11:18:45,26.36
11:18:46,25.39
11:18:47,26.36
11:18:48,25.87
11:18:49,25.87
11:18:50,25.87
11:18:51,25.87
11:18:52,26.85
11:18:53,26.85
11:18:54,25.87
11:18:55,26.36
11:18:56,26.36
11:18:57,27.34
11:18:58,26.36
11:18:59,26.36
11:19:0,25.87
11:19:1,27.34
11:19:2,26.85
11:19:3,26.85
11:19:4,26.36
11:19:5,26.36
11:19:6,26.85
11:19:7,27.34
11:19:8,26.36
11:19:9,26.85
11:19:10,26.85
11:19:11,26.36
11:19:12,26.85
11:19:13,27.34
11:19:14,25.87
11:19:15,26.85
11:19:16,26.85
11:19:17,26.36
11:19:18,26.36
11:19:19,27.83
11:19:20,26.36
11:19:21,26.85
11:19:22,26.85
11:19:23,27.34
11:19:24,26.85
11:19:25,27.34
11:19:26,26.36
11:19:27,26.85
11:19:28,25.87
11:19:29,26.85
11:19:30,25.87
11:19:32,26.36
11:19:33,25.87
11:19:34,27.34
11:19:35,26.85
11:19:36,25.39
11:19:37,27.34
11:19:38,27.34
11:19:39,26.36
11:19:40,26.36
11:19:41,27.83
11:19:42,25.87
11:19:43,26.36
11:19:44,25.87
11:19:45,26.85
11:19:46,26.36
11:19:47,27.34
11:19:48,26.36
11:19:49,27.34
11:19:50,26.36
11:19:51,25.87
11:19:52,25.87
11:19:53,26.85
11:19:54,26.36
11:19:55,26.36
11:19:56,27.34
11:19:57,26.85
11:19:58,25.39
11:19:59,27.34
11:20:0,25.39
11:20:1,26.36
11:20:2,26.85
11:20:3,25.39
11:20:4,27.34
11:20:5,26.85
11:20:6,26.85
11:20:7,26.85
11:20:8,25.87
11:20:9,27.34
11:20:10,26.85
11:20:11,25.87
11:20:12,26.85
11:20:13,26.36
11:20:14,26.85
11:20:15,26.36
11:20:16,25.39
11:20:17,25.87
11:20:18,26.85
11:20:19,26.36
11:20:20,26.36
11:20:21,27.34
11:20:22,26.85
11:20:23,27.34
11:20:24,26.85
11:20:25,26.36
11:20:26,26.36
11:20:27,26.36
11:20:28,25.87
11:20:29,25.87
11:20:30,25.87
11:20:31,26.36
11:20:32,26.36
11:20:33,26.36
11:20:34,26.85
11:20:35,26.36
11:20:36,26.85
11:20:37,26.85
11:20:38,26.85
11:20:39,26.36
11:20:40,26.85
11:20:41,26.85
11:20:42,26.36
11:20:43,25.39
11:20:44,26.36
11:20:45,26.85
11:20:46,26.36
11:20:47,26.36
11:20:48,25.39
11:20:49,26.36
11:20:50,25.87
11:20:51,25.87
11:20:52,26.36
11:20:53,26.36
11:20:54,25.87
11:20:55,24.90
11:20:56,26.36
11:20:57,26.36
11:20:58,26.36
11:20:59,25.39
11:21:0,25.87
11:21:1,25.39
11:21:2,26.36
11:21:3,25.39
11:21:4,25.87
11:21:5,26.85
11:21:6,26.36
11:21:7,26.85
11:21:8,25.87
11:21:9,26.85
11:21:10,26.36
11:21:11,25.87
11:21:12,26.36
11:21:13,26.36
11:21:14,25.39
11:21:15,25.39
11:21:16,25.87
11:21:17,26.36
11:21:18,26.85
11:21:19,27.34
11:21:20,25.87
11:21:21,26.85
11:21:22,26.36
11:21:23,27.34
11:21:24,26.36
11:21:25,27.34
11:21:26,26.36
11:21:27,26.36
11:21:28,26.36
11:21:29,26.85
11:21:30,26.85
11:21:31,25.87
11:21:32,26.85
11:21:33,25.39
11:21:34,26.36
11:21:35,26.85
11:21:36,26.36
11:21:37,26.85
11:21:38,26.85
11:21:39,25.87
11:21:40,26.85
11:21:41,26.85
11:21:42,26.36
11:21:43,26.36
11:21:44,25.87
11:21:46,26.36
11:21:47,26.36
11:21:48,25.39
11:21:49,25.87
11:21:50,25.87
11:21:51,26.85
11:21:52,25.39
11:21:53,26.85
11:21:54,26.85
11:21:55,26.36
11:21:56,25.87
11:21:57,26.36
11:21:58,26.85
11:21:59,25.87
11:22:0,25.87
11:22:1,26.85
11:22:2,26.85
11:22:3,26.36
11:22:4,26.85
11:22:5,25.39
11:22:6,26.36
11:22:7,26.85
11:22:8,25.39
11:22:9,26.36
11:22:10,26.85
11:22:11,25.87
11:22:12,25.87
11:22:13,25.87
11:22:14,26.36
11:22:15,26.36
11:22:16,26.36
11:22:17,25.39
11:22:18,26.85
11:22:19,26.36
11:22:20,25.39
11:22:21,25.87
11:22:22,25.87
11:22:23,26.36
11:22:24,25.87
11:22:25,25.39
11:22:26,26.36
11:22:27,26.85
11:22:28,26.85
11:22:29,26.36
11:22:30,25.39
11:22:31,25.87
11:22:32,25.87
11:22:33,26.36
11:22:34,25.87
11:22:35,24.90
11:22:36,25.39
11:22:37,26.36
11:22:38,26.36
11:22:39,25.87
11:22:40,24.90
11:22:41,26.36
11:22:42,25.39
11:22:43,25.39
11:22:44,25.87
11:22:45,25.39
11:22:46,26.36
11:22:47,24.90
11:22:48,24.90
11:22:49,25.39
11:22:50,24.90
11:22:51,25.87
11:22:52,26.36
11:22:53,25.87
11:22:54,26.36
11:22:55,26.36
11:22:56,25.87
11:22:57,25.87
11:22:58,25.87
11:22:59,25.39
11:23:0,25.39
11:23:1,25.39
11:23:2,25.39
11:23:3,26.36
11:23:4,25.87
11:23:5,25.39
11:23:6,25.87
11:23:7,25.39
11:23:8,25.87
11:23:9,25.39
11:23:10,25.39
11:23:11,25.87
11:23:12,25.87
11:23:13,26.36
11:23:14,25.87
11:23:15,26.85
11:23:16,24.90
11:23:17,25.39
11:23:18,25.87
11:23:19,24.90
11:23:20,25.87
11:23:21,26.36
11:23:22,24.41
11:23:23,26.36
11:23:24,26.36
11:23:25,26.36
11:23:26,26.36
11:23:27,25.87
11:23:28,25.39
11:23:29,25.87
11:23:30,26.36
11:23:31,25.87
11:23:32,25.39
11:23:33,24.90
11:23:34,25.39
11:23:35,26.36
11:23:36,26.36
11:23:37,25.39
11:23:38,26.36
11:23:39,24.41
11:23:40,25.87
11:23:41,26.36
11:23:42,25.87
11:23:43,25.87
11:23:44,25.87
11:23:45,25.87
11:23:46,26.85
11:23:47,26.36
11:23:48,25.39
11:23:49,26.36
11:23:50,25.87
11:23:51,24.90
11:23:52,26.36
11:23:53,24.90
11:23:54,25.87
11:23:55,26.36
11:23:56,25.39
11:23:57,25.87
11:23:58,26.85
11:23:59,25.39
11:24:0,25.87
11:24:2,25.39
11:24:3,25.39
11:24:4,25.87
11:24:5,25.39
11:24:6,24.90
11:24:7,26.85
11:24:8,25.87
11:24:9,25.87
11:24:10,25.39
11:24:11,25.39
11:24:12,26.85
11:24:13,25.87
11:24:14,25.39
11:24:15,26.85
11:24:16,25.87
11:24:17,25.87
11:24:18,27.34
11:24:19,25.87
11:24:20,25.39
11:24:21,26.85
11:24:22,25.39
11:24:23,25.39
11:24:24,25.87
11:24:25,25.87
11:24:26,26.36
11:24:27,26.36
11:24:28,25.39
11:24:29,25.39
11:24:30,25.87
11:24:31,25.39
11:24:32,24.41
11:24:33,25.87
11:24:34,25.87
11:24:35,25.39
11:24:36,25.87
11:24:37,25.39
11:24:38,25.87
11:24:39,25.87
11:24:40,25.39
11:24:41,25.87
11:24:42,24.90
11:24:43,24.90
11:24:44,25.39
11:24:45,25.87
11:24:46,24.90
11:24:47,25.39
11:24:48,25.87
11:24:49,26.36
11:24:50,25.87
11:24:51,25.39
11:24:52,25.87
11:24:53,25.39
11:24:54,25.87
11:24:55,24.90
11:24:56,24.90
11:24:57,25.87
11:24:58,24.41
11:24:59,24.41
11:25:0,25.39
11:25:1,25.87
11:25:2,25.39
11:25:3,25.87
11:25:4,25.39
11:25:5,24.41
11:25:6,25.87
11:25:7,25.87
11:25:8,25.39
11:25:9,26.85
11:25:10,26.36
11:25:11,25.39
11:25:12,25.39
11:25:13,25.87
11:25:14,24.90
11:25:15,25.39
11:25:16,26.36
11:25:17,25.87
11:25:18,25.39
11:25:19,24.90
11:25:20,24.41
11:25:21,25.39
11:25:22,26.85
11:25:23,25.39
11:25:24,25.39
11:25:25,25.87
11:25:26,25.87
11:25:27,25.87
11:25:28,24.90
11:25:29,25.87
11:25:30,24.41
11:25:31,25.87
11:25:32,24.90
11:25:33,25.87
11:25:34,25.39
11:25:35,24.90
11:25:36,25.39
11:25:37,25.87
11:25:38,26.36
11:25:39,25.39
11:25:40,25.39
11:25:41,25.87
11:25:42,25.87
11:25:43,25.39
11:25:44,25.87
11:25:45,25.87
11:25:46,25.39
11:25:47,25.39
11:25:48,25.87
11:25:49,25.39
11:25:50,25.39
11:25:51,24.90
11:25:52,25.39
11:25:53,25.87
11:25:54,24.90
11:25:55,24.41
11:25:56,24.90
11:25:57,26.36
11:25:58,24.41
11:25:59,26.36
11:26:0,25.39
11:26:1,24.90
11:26:2,26.36
11:26:3,25.39
11:26:4,25.39
11:26:5,25.39
11:26:6,26.36
11:26:7,24.90
11:26:8,25.39
11:26:9,25.87
11:26:10,25.87
11:26:11,25.39
11:26:12,25.87
11:26:13,24.90
11:26:14,24.41
11:26:15,25.87
11:26:17,26.85
11:26:18,25.39
11:26:19,25.39
11:26:20,24.90
11:26:21,25.87
11:26:22,25.39
11:26:23,26.36
11:26:24,25.39
11:26:25,24.41
11:26:26,24.90
11:26:27,25.39
11:26:28,24.90
11:26:29,25.39
11:26:30,25.87
11:26:31,24.41
11:26:32,25.39
11:26:33,26.36
11:26:34,24.41
11:26:35,24.90
11:26:36,24.90
11:26:37,25.39
11:26:38,26.36
11:26:39,25.39
11:26:40,24.90
11:26:41,25.39
11:26:42,26.36
11:26:43,25.87
11:26:44,25.87
11:26:45,25.87
11:26:46,25.87
11:26:47,25.39
11:26:48,25.39
11:26:49,25.39
11:26:50,25.39
11:26:51,24.90
11:26:52,24.90
11:26:53,25.87
11:26:54,26.36
11:26:55,25.39
11:26:56,25.39
11:26:57,25.39
11:26:58,25.87
11:26:59,24.90
11:27:0,24.90
11:27:1,25.39
11:27:2,25.87
11:27:3,25.39
11:27:4,25.87
11:27:5,26.36
11:27:6,24.90
11:27:7,25.87
11:27:8,24.90
11:27:9,25.39
11:27:10,24.41
11:27:11,24.90
11:27:12,24.90
11:27:13,24.41
11:27:14,25.87
11:27:15,25.39
11:27:16,25.87
11:27:17,25.87
11:27:18,25.39
11:27:19,25.39
11:27:20,25.87
11:27:21,26.36
11:27:22,25.87
11:27:23,25.87
11:27:24,25.87
11:27:25,26.36
11:27:26,25.87
11:27:27,25.39
11:27:28,26.85
11:27:29,25.87
11:27:30,26.85
11:27:31,25.87
11:27:32,25.87
11:27:33,26.36
11:27:34,27.34
11:27:35,25.87
11:27:36,26.85
11:27:37,25.39
11:27:38,25.87
11:27:39,26.85
11:27:40,25.39
11:27:41,25.39
11:27:42,25.39
11:27:43,25.87
11:27:44,26.85
11:27:45,26.85
11:27:46,25.39
11:27:47,25.87
11:27:48,26.36
11:27:49,25.87
11:27:50,25.87
11:27:51,26.85
11:27:52,27.34
11:27:53,26.85
11:27:54,25.87
11:27:55,26.36
11:27:56,25.87
11:27:57,26.36
11:27:58,24.90
11:27:59,25.39
11:28:0,26.36
11:28:1,26.85
11:28:2,26.36
11:28:3,26.36
11:28:4,27.34
11:28:5,25.87
11:28:6,25.39
11:28:7,27.34
11:28:8,26.85
11:28:9,26.36
11:28:10,26.85
11:28:11,25.87
11:28:12,26.85
11:28:13,25.39
11:28:14,27.34
11:28:15,25.87
11:28:16,25.87
11:28:17,26.36
11:28:18,26.85
11:28:19,25.39
11:28:20,26.85
11:28:21,25.87
11:28:22,24.90
11:28:23,25.87
11:28:24,24.90
11:28:25,25.87
11:28:26,25.87
11:28:27,26.36
11:28:28,25.87
11:28:29,25.39
11:28:31,26.36
11:28:32,26.36
11:28:33,25.87
11:28:34,25.87
11:28:35,25.87
11:28:36,27.34
11:28:37,27.34
11:28:38,26.85
11:28:39,26.85
11:28:40,25.87
11:28:41,25.39
11:28:42,26.36
11:28:43,26.36
11:28:44,25.87
11:28:45,25.87
11:28:46,25.87
11:28:47,25.87
11:28:48,26.36
11:28:49,26.36
11:28:50,25.39
11:28:51,24.90
11:28:52,25.39
11:28:53,25.39
11:28:54,26.36
11:28:55,25.87
11:28:56,24.90
11:28:57,26.85
11:28:58,25.87
11:28:59,24.90
11:29:0,26.36
11:29:1,25.39
11:29:2,26.36
11:29:3,25.39
11:29:4,25.87
11:29:5,26.85
11:29:6,25.87
11:29:7,25.87
11:29:8,25.87
11:29:9,25.39
11:29:10,26.36
11:29:11,24.90
11:29:12,25.39
11:29:13,25.87
11:29:14,25.87
11:29:15,24.90
11:29:16,25.87
11:29:17,25.87
11:29:18,25.39
11:29:19,24.90
11:29:20,25.39
11:29:21,25.39
11:29:22,26.36
11:29:23,25.39
11:29:24,25.87
11:29:25,26.85
11:29:26,25.39
11:29:27,25.87
11:29:28,26.85
11:29:29,25.87
11:29:30,25.39
11:29:31,24.90
11:29:32,25.87
11:29:33,25.87
11:29:34,25.39
11:29:35,24.90
11:29:36,25.87
11:29:37,25.39
11:29:38,25.39
11:29:39,26.36
11:29:40,25.87
11:29:41,25.39
11:29:42,25.39
11:29:43,25.39
11:29:44,25.87
11:29:45,26.85
11:29:46,24.90
11:29:47,25.39
11:29:48,25.87
11:29:49,25.87
11:29:50,25.87
11:29:51,25.87
11:29:52,25.87
11:29:53,25.39
11:29:54,25.39
11:29:55,25.87
11:29:56,25.39
11:29:57,24.90
11:29:58,24.90
11:29:59,25.39
11:30:0,25.39
11:30:1,25.87
11:30:2,24.41
11:30:3,25.87
11:30:4,26.36
11:30:5,24.90
11:30:6,25.39
11:30:7,26.36
11:30:8,25.39
11:30:9,24.90
11:30:10,25.39
11:30:11,25.39
11:30:12,25.87
11:30:13,25.39
11:30:14,25.87
11:30:15,25.39
11:30:16,25.39
11:30:17,24.90
11:30:18,24.41
11:30:19,24.90
11:30:20,25.87
11:30:21,25.87
11:30:22,25.87
11:30:23,26.36
11:30:24,26.36
11:30:25,25.39
11:30:26,25.39
11:30:27,25.87
11:30:28,25.87
11:30:29,25.39
11:30:30,26.36
11:30:31,25.87
11:30:32,26.36
11:30:33,24.90
11:30:34,25.87
11:30:35,25.87
11:30:36,25.87
11:30:37,26.36
11:30:38,24.90
11:30:39,24.41
11:30:40,25.87
11:30:41,24.90
11:30:42,25.87
11:30:43,24.90
11:30:44,24.90
11:30:46,24.90
11:30:47,25.87
11:30:48,25.87
11:30:49,25.39
11:30:50,25.39
11:30:51,25.39
11:30:52,24.90
11:30:53,26.85
11:30:54,26.36
11:30:55,25.39
11:30:56,25.87
11:30:57,24.90
11:30:58,24.41
11:30:59,24.41
11:31:0,24.90
11:31:1,25.39
11:31:2,24.90
11:31:3,24.90
11:31:4,24.41
11:31:5,25.39
11:31:6,25.87
11:31:7,25.39
11:31:8,24.41
11:31:9,25.39
11:31:10,25.87
11:31:11,24.41
11:31:12,25.87
11:31:13,24.90
11:31:14,25.39
11:31:15,25.39
11:31:16,25.39
11:31:17,25.39
11:31:18,24.41
11:31:19,24.90
11:31:20,24.41
11:31:21,25.39
11:31:22,24.41
11:31:23,26.85
11:31:24,24.41
11:31:25,24.90
11:31:26,25.87
11:31:27,24.90
11:31:28,26.36
11:31:29,26.85
11:31:30,25.39
11:31:31,25.39
11:31:32,26.85
11:31:33,25.39
11:31:34,25.87
11:31:35,24.90
11:31:36,24.90
11:31:37,27.34
11:31:38,25.39
11:31:39,25.87
11:31:40,25.39
11:31:41,25.87
11:31:42,24.90
11:31:43,24.41
11:31:44,25.87
11:31:45,24.90
11:31:46,25.39
11:31:47,25.39
11:31:48,25.87
11:31:49,25.39
11:31:50,25.87
11:31:51,26.85
11:31:52,25.87
11:31:53,25.87
11:31:54,24.90
11:31:55,25.87
11:31:56,24.90
11:31:57,24.90
11:31:58,24.90
11:31:59,25.39
11:32:0,24.41
11:32:1,24.90
11:32:2,25.39
11:32:3,24.90
11:32:4,26.36
11:32:5,24.90
11:32:6,25.39
11:32:7,24.90
11:32:8,24.41
11:32:9,23.92
11:32:10,25.87
11:32:11,26.36
11:32:12,24.90
11:32:13,25.87
11:32:14,25.39
11:32:15,24.90
11:32:16,25.39
11:32:17,24.41
11:32:18,25.87
11:32:19,25.39
11:32:20,24.90
11:32:21,24.41
11:32:22,24.41
11:32:23,25.39
11:32:24,24.90
11:32:25,25.87
11:32:26,24.90
11:32:27,26.36
11:32:28,25.87
11:32:29,25.39
11:32:30,25.87
11:32:31,25.39
11:32:32,24.90
11:32:33,25.87
11:32:34,25.87
11:32:35,24.41
11:32:36,24.90
11:32:37,25.87
11:32:38,24.90
11:32:39,24.90
11:32:40,24.90
11:32:41,25.39
11:32:42,24.41
11:32:43,24.41
11:32:44,24.90
11:32:45,26.36
11:32:46,24.90
11:32:47,25.39
11:32:48,25.39
11:32:49,25.39
11:32:50,25.87
11:32:51,24.41
11:32:52,24.41
11:32:53,25.39
11:32:54,25.39
11:32:55,24.90
11:32:56,25.87
11:32:57,24.90
11:32:59,25.39
11:33:0,24.90
11:33:1,25.39
11:33:2,24.90
11:33:3,24.90
11:33:4,24.41
11:33:5,24.41
11:33:6,25.39
11:33:7,24.90
11:33:8,25.39
11:33:9,24.90
11:33:10,25.87
11:33:11,25.87
11:33:12,25.39
11:33:13,25.39
11:33:14,24.90
11:33:15,25.39
11:33:16,25.39
11:33:17,24.90
11:33:18,24.41
11:33:19,25.87
11:33:20,24.41
11:33:21,24.90
11:33:22,24.41
11:33:23,25.39
11:33:24,26.36
11:33:25,25.39
11:33:26,24.41
11:33:27,25.39
11:33:28,25.39
11:33:29,25.87
11:33:30,25.87
11:33:31,25.39
11:33:32,24.90
11:33:33,25.39
11:33:34,24.90
11:33:35,25.39
11:33:36,24.90
11:33:37,24.90
11:33:38,25.39
11:33:39,25.39
11:33:40,24.90
11:33:41,25.39
11:33:42,25.39
11:33:43,24.90
11:33:44,24.90
11:33:45,25.87
11:33:46,25.39
11:33:47,25.39
11:33:48,25.39
11:33:49,24.90
11:33:50,24.41
11:33:51,25.39
11:33:52,25.87
11:33:53,25.87
11:33:54,25.87
11:33:55,24.90
11:33:56,23.92
11:33:57,24.90
11:33:58,24.90
11:33:59,24.41
11:34:0,24.90
11:34:1,25.87
11:34:2,24.90
11:34:3,25.87
11:34:4,24.41
11:34:5,25.39
11:34:6,25.87
11:34:7,25.39
11:34:8,25.39
11:34:9,25.39
11:34:10,25.39
11:34:11,23.92
11:34:12,24.90
11:34:13,24.90
11:34:14,24.90
11:34:15,24.41
11:34:16,24.41
11:34:17,24.90
11:34:18,24.90
11:34:19,24.41
11:34:20,25.39
11:34:21,24.90
11:34:22,25.39
11:34:23,25.87
11:34:24,25.39
11:34:25,23.92
11:34:26,24.90
11:34:27,25.39
11:34:28,24.41
11:34:29,25.87
11:34:30,25.39
11:34:31,24.41
11:34:32,24.41
11:34:33,23.92
11:34:34,26.36
11:34:35,24.90
11:34:36,24.90
11:34:37,24.41
11:34:38,24.41
11:34:39,24.41
11:34:40,24.90
11:34:41,24.41
11:34:42,24.41
11:34:43,24.90
11:34:44,25.39
11:34:45,24.41
11:34:46,25.39
11:34:47,24.41
11:34:48,24.90
11:34:49,25.39
11:34:50,25.87
11:34:51,25.87
11:34:52,25.39
11:34:53,25.39
11:34:54,24.90
11:34:55,24.90
11:34:56,24.41
11:34:57,24.41
11:34:58,25.39
11:34:59,25.39
11:35:0,24.90
11:35:1,24.90
11:35:2,24.90
11:35:3,24.90
11:35:4,24.90
11:35:5,24.90
11:35:6,24.90
11:35:7,25.87
11:35:8,25.39
11:35:9,25.39
11:35:10,24.90
11:35:11,26.36
11:35:12,24.41
11:35:13,24.41
11:35:14,25.39
11:35:16,24.90
11:35:17,24.41
11:35:18,24.90
11:35:19,24.41
11:35:20,25.39
11:35:21,24.90
11:35:22,24.41
11:35:23,24.90
11:35:24,24.90
11:35:25,24.90
11:35:26,24.90
11:35:27,24.90
11:35:28,24.90
11:35:29,24.41
11:35:30,24.90
11:35:31,24.90
11:35:32,23.92
11:35:33,24.41
11:35:34,25.39
11:35:35,25.87
11:35:36,25.39
11:35:37,23.92
11:35:38,25.87
11:35:39,24.90
11:35:40,24.90
11:35:41,23.92
11:35:42,25.87
11:35:43,24.41
11:35:44,24.90
11:35:45,24.41
11:35:46,24.41
11:35:47,23.43
11:35:48,25.39
11:35:49,23.92
11:35:50,24.41
11:35:51,25.39
11:35:52,24.90
11:35:53,25.39
11:35:54,24.41
11:35:55,24.41
11:35:56,25.39
11:35:57,23.92
11:35:58,25.39
11:35:59,24.41
11:36:0,25.87
11:36:1,23.92
11:36:2,24.90
11:36:3,25.39
11:36:4,25.39
11:36:5,24.90
11:36:6,24.41
11:36:7,25.87
11:36:8,24.90
11:36:9,24.41
11:36:10,25.87
11:36:11,24.90
11:36:12,24.90
11:36:13,24.41
11:36:14,24.41
11:36:15,24.90
11:36:16,24.41
11:36:17,24.41
11:36:18,25.39
11:36:19,24.90
11:36:20,26.36
11:36:21,24.41
11:36:22,24.41
11:36:23,24.41
11:36:24,25.39
11:36:25,24.90
11:36:26,24.41
11:36:27,24.90
11:36:28,24.41
11:36:29,24.90
11:36:30,23.92
11:36:31,24.90
11:36:32,23.43
11:36:33,24.90
11:36:34,24.90
11:36:35,24.90
11:36:36,24.41
11:36:37,25.39
11:36:38,24.90
11:36:39,24.90
11:36:40,24.90
11:36:41,25.39
11:36:42,23.43
11:36:43,24.41
11:36:44,24.90
11:36:45,24.41
11:36:46,24.90
11:36:47,24.41
11:36:48,24.90
11:36:49,24.41
11:36:50,24.41
11:36:51,23.92
11:36:52,24.41
11:36:53,24.90
11:36:54,24.90
11:36:55,24.90
11:36:56,24.41
11:36:57,25.39
11:36:58,24.90
11:36:59,23.43
11:37:0,23.43
11:37:1,25.39
11:37:2,24.90
11:37:3,23.92
11:37:4,23.92
11:37:5,23.92
11:37:6,24.90
11:37:7,24.41
11:37:8,24.41
11:37:9,24.90
11:37:10,23.92
11:37:11,25.87
11:37:12,25.39
11:37:13,23.43
11:37:14,24.90
11:37:15,25.39
11:37:16,24.41
11:37:17,24.90
11:37:18,24.90
11:37:19,24.90
11:37:20,24.41
11:37:21,24.90
11:37:22,24.41
11:37:23,24.90
11:37:24,25.39
11:37:25,24.41
11:37:26,23.92
11:37:27,24.90
11:37:28,23.43
11:37:30,24.41
11:37:31,25.39
11:37:32,24.41
11:37:33,23.92
11:37:34,25.87
11:37:35,24.90
11:37:36,25.39
11:37:37,24.90
11:37:38,23.92
11:37:39,23.92
11:37:40,25.39
11:37:41,24.90
11:37:42,23.92
11:37:43,24.90
11:37:44,25.39
11:37:45,24.41
11:37:46,23.92
11:37:47,24.90
11:37:48,24.41
11:37:49,23.43
11:37:50,24.90
11:37:51,24.90
11:37:52,25.87
11:37:53,23.43
11:37:54,25.39
11:37:55,24.90
11:37:56,24.41
11:37:57,23.43
11:37:58,24.41
11:37:59,24.90
11:38:0,23.92
11:38:1,24.41
11:38:2,25.39
11:38:3,23.92
11:38:4,24.90
11:38:5,23.92
11:38:6,24.90
11:38:7,25.39
11:38:8,24.41
11:38:9,24.90
11:38:10,24.41
11:38:11,24.41
11:38:12,24.41
11:38:13,24.90
11:38:14,23.43
11:38:15,25.39
11:38:16,23.92
11:38:17,24.41
11:38:18,23.43
11:38:19,24.41
11:38:20,24.41
11:38:21,23.92
11:38:22,24.90
11:38:23,25.39
11:38:24,24.90
11:38:25,24.90
11:38:26,24.90
11:38:27,25.87
11:38:28,25.39
11:38:29,24.90
11:38:30,23.92
11:38:31,24.41
11:38:32,23.43
11:38:33,23.92
11:38:34,24.41
11:38:35,24.90
11:38:36,24.41
11:38:37,23.92
11:38:38,24.90
11:38:39,24.41
11:38:40,24.90
11:38:41,24.41
11:38:42,23.92
11:38:43,23.43
11:38:44,25.39
11:38:45,23.43
11:38:46,25.39
11:38:47,24.41
11:38:48,25.87
11:38:49,23.92
11:38:50,24.90
11:38:51,24.41
11:38:52,25.87
11:38:53,23.92
11:38:54,24.41
11:38:55,24.41
11:38:56,23.92
11:38:57,24.90
11:38:58,24.90
11:38:59,25.39
11:39:0,23.43
11:39:1,23.92
11:39:2,24.90
11:39:3,25.39
11:39:4,24.90
11:39:5,23.92
11:39:6,24.41
11:39:7,24.90
11:39:8,24.90
11:39:9,23.92
11:39:10,25.87
11:39:11,23.43
11:39:12,24.90
11:39:13,25.87
11:39:14,25.39
11:39:15,24.41
11:39:16,24.41
11:39:17,23.92
11:39:18,23.92
11:39:19,24.90
11:39:20,24.90
11:39:21,24.90
11:39:22,24.41
11:39:23,24.90
11:39:24,23.92
11:39:25,24.90
11:39:26,24.90
11:39:27,24.90
11:39:28,24.90
11:39:29,24.41
11:39:30,24.90
11:39:31,24.41
11:39:32,24.41
11:39:33,24.41
11:39:34,24.41
11:39:35,25.39
11:39:36,24.41
11:39:37,24.41
11:39:38,25.39
11:39:39,25.87
11:39:40,24.90
11:39:41,24.90
11:39:43,24.90
11:39:44,23.92
11:39:45,23.92
11:39:46,24.41
11:39:47,24.90
11:39:48,23.92
11:39:49,24.90
11:39:50,24.41
11:39:51,23.43
11:39:52,24.90
11:39:53,22.94
11:39:54,24.90
